time (us), GPS_numSat, GPS_coord[0], GPS_coord[1], GPS_altitude, GPS_speed (m/s), GPS_ground_course
171276587, 8, 1.3292655, 103.7874315, 57, 44.29, 85.5
171407027, 8, 1.3292800, 103.7875829, 62, 44.29, 85.5
171577138, 8, 1.3292850, 103.7876525, 64, 39.82, 84.7
171687321, 7, 1.3292850, 103.7876525, 64, 37.83, 87.0
171747716, 7, 1.3292853, 103.7877194, 66, 37.83, 87.0
172237977, 7, 1.3292783, 103.7877835, 67, 36.50, 92.1
172298111, 8, 1.3292783, 103.7877835, 67, 36.50, 92.1
172358021, 8, 1.3292627, 103.7878430, 68, 36.50, 92.1
172528968, 8, 1.3292392, 103.7878947, 70, 33.26, 109.2
172698401, 8, 1.3292091, 103.7879361, 71, 30.25, 119.8
172868554, 8, 1.3291753, 103.7879670, 72, 27.03, 132.2
173358928, 8, 1.3291415, 103.7879882, 73, 24.12, 142.6
173529255, 8, 1.3291106, 103.7880003, 74, 20.31, 153.6
173699242, 8, 1.3290833, 103.7880050, 74, 16.77, 163.8
173869339, 8, 1.3290593, 103.7880028, 74, 14.30, 177.0
174039147, 8, 1.3290379, 103.7879939, 74, 12.90, 193.1
174529581, 8, 1.3290198, 103.7879779, 74, 12.80, 212.1
174699475, 8, 1.3290047, 103.7879542, 73, 14.17, 229.4
174829947, 8, 1.3289934, 103.7879196, 72, 14.17, 229.4
175090092, 8, 1.3289818, 103.7878104, 71, 23.33, 257.4
175570476, 8, 1.3289798, 103.7877392, 70, 36.99, 267.3
175740861, 8, 1.3289797, 103.7876588, 69, 41.93, 269.3
175911384, 8, 1.3289802, 103.7875652, 69, 47.26, 270.3
176091641, 8, 1.3289802, 103.7874581, 69, 56.41, 270.1
176261671, 8, 1.3289805, 103.7873414, 69, 62.44, 269.8
176742729, 8, 1.3289809, 103.7872183, 70, 66.99, 270.0
176912580, 8, 1.3289811, 103.7870911, 70, 69.61, 270.0
177082999, 8, 1.3289810, 103.7869606, 71, 71.64, 270.1
177263251, 8, 1.3289806, 103.7868277, 71, 73.22, 269.7
177433073, 8, 1.3289799, 103.7866934, 72, 74.36, 269.7
177913232, 8, 1.3289778, 103.7865617, 72, 74.82, 269.5
178093297, 8, 1.3289715, 103.7864403, 72, 71.57, 268.0
178263389, 8, 1.3289601, 103.7863311, 72, 63.75, 266.0
178433816, 8, 1.3289379, 103.7862320, 73, 58.62, 262.2
178603492, 8, 1.3289059, 103.7861420, 72, 54.58, 253.3
178773689, 8, 1.3288696, 103.7860595, 72, 51.57, 248.3
178893954, 8, 1.3288284, 103.7859847, 72, 51.57, 248.3
179063847, 8, 1.3287796, 103.7859204, 71, 46.09, 238.1
179244166, 8, 1.3287262, 103.7858681, 71, 43.40, 228.9
179414181, 8, 1.3286714, 103.7858280, 71, 39.38, 220.9
179644569, 8, 1.3285702, 103.7857815, 71, 35.74, 212.4
179814615, 8, 1.3285314, 103.7857704, 72, 24.95, 198.3
179984671, 8, 1.3285020, 103.7857646, 73, 19.28, 193.9
180154596, 8, 1.3284821, 103.7857631, 74, 13.49, 187.8
180695146, 8, 1.3284518, 103.7857925, 77, 8.71, 176.8
180865625, 8, 1.3284482, 103.7858137, 77, 10.88, 106.0
181035678, 8, 1.3284476, 103.7858395, 77, 13.07, 94.8
181516425, 8, 1.3284500, 103.7858692, 76, 15.60, 88.7
181686962, 8, 1.3284548, 103.7859022, 75, 17.57, 83.3
181807265, 8, 1.3284614, 103.7859395, 74, 17.57, 83.3
182047326, 8, 1.3284843, 103.7860315, 72, 22.53, 79.8
182147766, 7, 1.3284843, 103.7860315, 72, 30.01, 73.5
182638156, 7, 1.3285649, 103.7862884, 67, 30.01, 73.5
182818690, 7, 1.3285924, 103.7863702, 67, 46.15, 71.2
183289361, 7, 1.3286223, 103.7864581, 66, 49.81, 71.8
183459577, 7, 1.3286550, 103.7865533, 66, 53.31, 70.9
183629960, 7, 1.3286892, 103.7866557, 66, 58.40, 71.4
183799880, 7, 1.3287250, 103.7867627, 66, 61.65, 71.7
183970290, 7, 1.3287612, 103.7868728, 66, 63.70, 71.6
184450538, 7, 1.3287980, 103.7869845, 66, 65.08, 72.2
184620463, 7, 1.3288358, 103.7870968, 66, 65.61, 71.6
184790528, 7, 1.3288733, 103.7872081, 67, 66.05, 71.4
184960445, 7, 1.3289086, 103.7873125, 67, 64.54, 71.6
185130907, 7, 1.3289410, 103.7874055, 68, 58.04, 71.3
185610896, 7, 1.3289636, 103.7874907, 69, 51.58, 70.5
185721086, 8, 1.3289636, 103.7874907, 69, 47.12, 79.4
185780859, 8, 1.3289714, 103.7875711, 70, 47.12, 79.4
185951240, 8, 1.3289645, 103.7876442, 71, 43.05, 88.8
186121088, 8, 1.3289449, 103.7877073, 71, 39.01, 101.3
186291308, 8, 1.3289164, 103.7877592, 71, 34.84, 112.8
186771501, 8, 1.3288816, 103.7878005, 71, 31.19, 124.2
186871677, 7, 1.3288816, 103.7878005, 71, 28.92, 135.6
186941654, 7, 1.3288430, 103.7878306, 72, 28.92, 135.6
187112106, 7, 1.3288024, 103.7878502, 72, 26.06, 148.0
187222236, 6, 1.3288024, 103.7878502, 72, 24.13, 160.1
187282055, 6, 1.3287615, 103.7878602, 73, 24.13, 160.1
187392166, 7, 1.3287615, 103.7878602, 73, 22.68, 171.9
187452555, 7, 1.3287238, 103.7878611, 74, 22.68, 171.9
187922941, 7, 1.3286873, 103.7878525, 75, 21.20, 185.0
188093375, 7, 1.3286553, 103.7878334, 76, 20.82, 201.3
188273510, 7, 1.3286298, 103.7878052, 77, 20.95, 220.1
188443413, 7, 1.3286105, 103.7877702, 78, 21.58, 234.9
188613639, 7, 1.3285966, 103.7877293, 79, 22.88, 246.6
189083983, 7, 1.3285861, 103.7876829, 80, 25.11, 254.7
189323963, 7, 1.3285702, 103.7875009, 81, 27.73, 259.2
189494348, 7, 1.3285700, 103.7874212, 82, 41.77, 269.4
189984755, 7, 1.3285728, 103.7872308, 83, 41.77, 269.4
190154677, 7, 1.3285755, 103.7871196, 83, 59.26, 271.1
190325176, 7, 1.3285790, 103.7870010, 84, 64.19, 271.4
190495101, 7, 1.3285832, 103.7868773, 85, 67.65, 271.8
190975410, 7, 1.3285882, 103.7867501, 86, 70.02, 272.1
191145460, 7, 1.3285950, 103.7866206, 86, 71.61, 272.6
191325729, 7, 1.3286135, 103.7863569, 87, 71.61, 272.6
191505543, 7, 1.3286235, 103.7862240, 87, 74.20, 274.5
191976180, 7, 1.3286338, 103.7860938, 86, 73.98, 274.3
192146145, 7, 1.3286405, 103.7859723, 85, 71.32, 274.6
192316178, 7, 1.3286369, 103.7858616, 85, 64.19, 271.6
192486564, 7, 1.3286191, 103.7857604, 84, 59.53, 264.9
192596673, 8, 1.3286191, 103.7857604, 84, 55.12, 255.5
192656520, 8, 1.3285865, 103.7856717, 83, 55.12, 255.5
193196994, 8, 1.3284990, 103.7855379, 84, 50.27, 244.6
193256800, 7, 1.3284990, 103.7855379, 84, 50.27, 244.6
193326793, 7, 1.3284117, 103.7854572, 86, 50.27, 244.6
193436957, 8, 1.3284117, 103.7854572, 86, 27.55, 216.6
193497278, 8, 1.3283734, 103.7854322, 88, 27.55, 216.6
193967374, 8, 1.3283390, 103.7854150, 89, 22.92, 210.8
194137853, 8, 1.3283096, 103.7854045, 90, 18.95, 204.7
194307841, 8, 1.3282850, 103.7854002, 90, 15.25, 195.6
194487894, 8, 1.3282643, 103.7854016, 91, 12.48, 183.9
194658411, 8, 1.3282468, 103.7854090, 92, 10.89, 167.2
195128371, 8, 1.3282320, 103.7854224, 92, 10.34, 146.7
195298777, 8, 1.3282198, 103.7854421, 92, 11.87, 130.1
195469046, 8, 1.3282125, 103.7854674, 92, 14.07, 115.3
195639124, 8, 1.3282102, 103.7854977, 91, 15.46, 98.9
196159479, 8, 1.3282180, 103.7855765, 90, 15.46, 98.9
196369730, 8, 1.3282621, 103.7857567, 87, 15.46, 98.9
196539713, 8, 1.3282851, 103.7858373, 86, 42.78, 74.6
197040194, 8, 1.3283419, 103.7860260, 85, 42.78, 74.6
197210156, 8, 1.3283739, 103.7861289, 85, 58.63, 72.7
197290336, 7, 1.3283739, 103.7861289, 85, 58.63, 72.7
197360314, 7, 1.3284403, 103.7863428, 82, 58.63, 72.7
197830289, 7, 1.3284753, 103.7864519, 81, 63.12, 72.7
198000696, 7, 1.3285112, 103.7865623, 80, 64.20, 72.0
198170692, 7, 1.3285467, 103.7866722, 79, 64.79, 72.2
198340800, 7, 1.3285809, 103.7867785, 78, 63.71, 72.3
198521037, 7, 1.3286127, 103.7868773, 78, 60.50, 72.2
198991458, 7, 1.3286411, 103.7869672, 78, 54.93, 72.4
199161538, 7, 1.3286665, 103.7870501, 78, 49.95, 72.8
199331665, 7, 1.3286906, 103.7871292, 79, 46.76, 73.3
199501703, 7, 1.3287138, 103.7872057, 79, 45.10, 73.4
199761533, 7, 1.3287753, 103.7874233, 83, 43.73, 73.2
199932024, 7, 1.3287878, 103.7874936, 84, 40.27, 76.9
200081700, 7, 1.3287869, 103.7876284, 87, 40.27, 76.9
200562134, 7, 1.3287741, 103.7876894, 88, 35.63, 97.6
200672257, 8, 1.3287741, 103.7876894, 88, 33.59, 105.3
200732468, 8, 1.3287550, 103.7877446, 89, 33.59, 105.3
200902461, 8, 1.3287294, 103.7877938, 90, 31.65, 113.0
201072463, 8, 1.3286980, 103.7878360, 92, 30.30, 122.0
201242943, 8, 1.3286611, 103.7878702, 93, 28.69, 131.7
201732992, 8, 1.3286203, 103.7878952, 94, 27.41, 142.1
201843393, 6, 1.3286203, 103.7878952, 94, 25.81, 154.1
201903509, 6, 1.3285775, 103.7879103, 95, 25.81, 154.1
202013694, 7, 1.3285775, 103.7879103, 95, 24.51, 166.7
202073495, 7, 1.3285346, 103.7879158, 96, 24.51, 166.7
202243531, 7, 1.3284940, 103.7879120, 97, 23.20, 178.9
202413505, 7, 1.3284573, 103.7878998, 97, 21.95, 192.1
202543735, 7, 1.3284240, 103.7878803, 98, 21.95, 192.1
202714095, 7, 1.3283948, 103.7878528, 97, 21.36, 216.8
202884165, 7, 1.3283712, 103.7878145, 97, 23.19, 229.9
203054591, 7, 1.3283456, 103.7877019, 94, 27.10, 246.0
203554734, 7, 1.3283475, 103.7875484, 91, 27.10, 246.0
203684692, 7, 1.3283630, 103.7873536, 89, 27.10, 246.0
203854582, 7, 1.3283727, 103.7872407, 88, 60.84, 274.7
204344914, 7, 1.3283837, 103.7871216, 88, 65.17, 275.2
204515424, 7, 1.3283960, 103.7869981, 88, 68.07, 275.6
204685464, 7, 1.3284095, 103.7868719, 88, 70.07, 276.0
204795604, 8, 1.3284095, 103.7868719, 88, 71.24, 276.2
204855962, 8, 1.3284240, 103.7867439, 89, 71.24, 276.2
205025818, 8, 1.3284394, 103.7866148, 89, 72.04, 276.6
205516776, 8, 1.3284565, 103.7864852, 90, 72.66, 277.2
205687098, 8, 1.3284767, 103.7863548, 91, 73.03, 278.0
205857139, 8, 1.3284994, 103.7862260, 91, 73.62, 279.3
206027500, 8, 1.3285198, 103.7861027, 91, 71.58, 279.5
206198023, 8, 1.3285340, 103.7859954, 91, 67.43, 278.9
206688799, 8, 1.3285434, 103.7858910, 91, 60.23, 277.0
206858793, 8, 1.3285372, 103.7857935, 91, 56.48, 272.2
206979056, 8, 1.3285151, 103.7857061, 91, 56.48, 272.2
207149526, 8, 1.3284824, 103.7856313, 91, 48.13, 250.7
207329697, 8, 1.3284440, 103.7855689, 91, 42.91, 242.7
207809930, 8, 1.3284029, 103.7855184, 91, 38.32, 235.1
207979792, 8, 1.3283621, 103.7854785, 91, 33.83, 227.2
208110423, 8, 1.3283239, 103.7854461, 91, 33.83, 227.2
208230178, 8, 1.3282884, 103.7854184, 91, 33.83, 227.2
208720564, 8, 1.3282262, 103.7853763, 89, 23.09, 218.3
208890992, 8, 1.3281992, 103.7853623, 88, 18.03, 210.5
209060886, 8, 1.3281741, 103.7853536, 87, 15.68, 204.7
209231355, 8, 1.3281509, 103.7853510, 86, 13.79, 194.8
209401207, 8, 1.3281299, 103.7853559, 84, 12.17, 178.3
209891753, 8, 1.3281117, 103.7853695, 83, 12.01, 156.0
210021588, 8, 1.3280975, 103.7853926, 83, 12.01, 156.0
210141871, 8, 1.3280783, 103.7854606, 83, 12.01, 156.0
210401598, 8, 1.3280684, 103.7855431, 83, 21.36, 100.6
210571630, 8, 1.3280654, 103.7855917, 83, 25.83, 94.2
210742053, 8, 1.3280631, 103.7856458, 84, 28.42, 92.6
210912068, 8, 1.3280608, 103.7857060, 84, 31.85, 91.8
211082405, 8, 1.3280587, 103.7857715, 85, 35.18, 92.0
211572948, 8, 1.3280565, 103.7858398, 86, 37.71, 91.5
211742989, 8, 1.3280544, 103.7859085, 87, 38.35, 91.8
211912832, 8, 1.3280524, 103.7859769, 88, 38.13, 91.6
212083220, 8, 1.3280501, 103.7860451, 89, 38.00, 91.6
212263434, 8, 1.3280472, 103.7861132, 90, 37.83, 92.2
212743672, 8, 1.3280441, 103.7861816, 91, 38.01, 92.5
212913597, 8, 1.3280410, 103.7862503, 92, 38.19, 92.6
213043836, 8, 1.3280379, 103.7863184, 92, 38.19, 92.6
213163551, 8, 1.3280352, 103.7863850, 93, 38.19, 92.6
213343795, 8, 1.3280340, 103.7864492, 93, 36.57, 92.1
213824034, 8, 1.3280354, 103.7865106, 93, 34.94, 89.9
213954146, 8, 1.3280398, 103.7865696, 93, 34.94, 89.9
214074263, 8, 1.3280540, 103.7866835, 93, 34.94, 89.9
214204302, 8, 1.3280613, 103.7867394, 93, 34.94, 89.9
214694588, 8, 1.3280678, 103.7867966, 93, 31.46, 83.2
214864880, 8, 1.3280734, 103.7868560, 93, 32.69, 84.1
214924499, 7, 1.3280734, 103.7868560, 93, 32.69, 84.1
214984750, 7, 1.3280822, 103.7869820, 93, 32.69, 84.1
215154637, 7, 1.3280849, 103.7870486, 94, 36.43, 87.0
215645385, 7, 1.3280867, 103.7871174, 94, 37.68, 88.1
215815755, 7, 1.3280878, 103.7871884, 94, 38.91, 88.7
215985540, 7, 1.3280884, 103.7872618, 95, 40.05, 89.3
216155957, 7, 1.3280884, 103.7873368, 96, 41.67, 89.6
216326005, 7, 1.3280882, 103.7874099, 96, 41.76, 90.4
216816932, 7, 1.3280896, 103.7874795, 97, 39.61, 90.0
216987023, 7, 1.3280934, 103.7875466, 98, 37.95, 88.1
217157609, 7, 1.3281024, 103.7876103, 98, 36.92, 85.5
217327947, 7, 1.3281191, 103.7876684, 99, 34.96, 78.2
217437700, 8, 1.3281191, 103.7876684, 99, 32.69, 69.7
217497914, 8, 1.3281451, 103.7877180, 100, 32.69, 69.7
217988628, 8, 1.3281790, 103.7877572, 101, 29.92, 56.6
218199056, 8, 1.3282561, 103.7878008, 104, 29.92, 56.6
218329076, 8, 1.3282937, 103.7878046, 105, 29.92, 56.6
218499574, 8, 1.3283293, 103.7877980, 107, 20.23, 357.1
218990375, 8, 1.3283628, 103.7877812, 107, 20.27, 342.2
219160404, 8, 1.3283933, 103.7877537, 108, 21.62, 325.6
219340594, 8, 1.3284411, 103.7876621, 108, 21.62, 325.6
219511025, 8, 1.3284585, 103.7875979, 108, 33.56, 288.0
220001696, 8, 1.3284723, 103.7875221, 108, 39.99, 282.1
220172465, 8, 1.3284824, 103.7874361, 108, 45.29, 278.0
220372239, 8, 1.3284962, 103.7872323, 107, 50.60, 275.0
220542663, 8, 1.3285016, 103.7871161, 107, 62.41, 272.6
221033339, 8, 1.3285065, 103.7869941, 107, 66.64, 272.3
221203848, 8, 1.3285124, 103.7868680, 107, 69.24, 272.6
221323626, 8, 1.3285190, 103.7867393, 108, 69.24, 272.6
221453906, 8, 1.3285262, 103.7866091, 108, 69.24, 272.6
221624370, 8, 1.3285336, 103.7864780, 109, 72.80, 273.3
222104826, 8, 1.3285410, 103.7863465, 109, 73.20, 273.2
222365488, 8, 1.3285550, 103.7860987, 110, 73.14, 273.3
222495730, 8, 1.3285601, 103.7859927, 111, 73.14, 273.3
222665965, 8, 1.3285631, 103.7858971, 111, 55.45, 272.3
223156640, 8, 1.3285620, 103.7858091, 110, 50.77, 270.7
223327047, 8, 1.3285566, 103.7857266, 110, 47.56, 268.2
223556865, 8, 1.3285149, 103.7855830, 108, 44.81, 264.6
223727648, 8, 1.3284830, 103.7855247, 107, 38.40, 245.2
224217974, 8, 1.3284486, 103.7854755, 106, 34.95, 239.5
224387914, 8, 1.3284123, 103.7854355, 104, 31.78, 231.7
224558345, 8, 1.3283764, 103.7854037, 103, 28.24, 224.3
224678381, 8, 1.3283430, 103.7853782, 101, 28.24, 224.3
224858389, 8, 1.3283116, 103.7853588, 99, 21.79, 215.5
225338575, 8, 1.3282819, 103.7853462, 97, 18.82, 208.6
225508962, 8, 1.3282543, 103.7853399, 95, 16.33, 199.3
225689043, 8, 1.3282288, 103.7853397, 93, 14.63, 188.0
225919411, 8, 1.3281833, 103.7853569, 89, 13.51, 173.5
226419480, 8, 1.3281646, 103.7853725, 87, 13.57, 146.0
226589869, 8, 1.3281504, 103.7853919, 85, 13.64, 133.6
226759770, 8, 1.3281421, 103.7854142, 83, 13.50, 118.6
226889791, 8, 1.3281450, 103.7854621, 80, 13.50, 118.6
227390631, 8, 1.3281578, 103.7854847, 79, 14.18, 68.7
227560500, 8, 1.3281784, 103.7855052, 77, 15.39, 51.6
227730584, 8, 1.3282060, 103.7855242, 76, 17.57, 38.1
227901006, 7, 1.3282060, 103.7855242, 76, 20.16, 30.4
227960931, 7, 1.3282760, 103.7855601, 74, 20.16, 30.4
228401328, 7, 1.3283162, 103.7855767, 73, 20.16, 30.4
228511470, 8, 1.3283162, 103.7855767, 73, 24.60, 21.3
228571180, 8, 1.3283582, 103.7855929, 73, 24.60, 21.3
228741604, 8, 1.3284014, 103.7856094, 72, 25.49, 20.8
228851449, 7, 1.3284014, 103.7856094, 72, 25.69, 21.0
228911679, 8, 1.3284014, 103.7856094, 72, 25.69, 21.0
228981539, 8, 1.3284873, 103.7856434, 71, 25.69, 21.0
229432216, 8, 1.3285287, 103.7856625, 70, 25.69, 21.0
229602582, 8, 1.3285669, 103.7856842, 69, 24.83, 27.0
229772930, 8, 1.3286008, 103.7857092, 68, 23.79, 32.9
229942818, 8, 1.3286297, 103.7857371, 67, 22.86, 40.8
230133156, 8, 1.3286735, 103.7857978, 64, 22.86, 40.8
230303158, 8, 1.3286867, 103.7858294, 63, 19.71, 63.1
230473212, 8, 1.3286949, 103.7858603, 61, 18.51, 71.5
230643683, 8, 1.3286978, 103.7858900, 59, 17.13, 80.1
231213602, 8, 1.3286895, 103.7859419, 56, 16.19, 89.7
231333727, 8, 1.3286806, 103.7859625, 54, 16.19, 89.7
231504289, 8, 1.3286702, 103.7859794, 52, 11.77, 116.9
231674113, 8, 1.3286585, 103.7859932, 51, 10.39, 125.1
231844424, 8, 1.3286460, 103.7860036, 49, 9.55, 134.0
232104853, 8, 1.3286229, 103.7860143, 45, 8.48, 144.7
232274578, 8, 1.3286150, 103.7860150, 43, 5.37, 166.8
232444808, 8, 1.3286123, 103.7860135, 42, 3.09, 184.6
232615288, 8, 1.3286150, 103.7860107, 40, 1.36, 287.8
232855684, 8, 1.3286327, 103.7860027, 37, 3.26, 328.3
233026066, 8, 1.3286478, 103.7859991, 36, 8.03, 342.3
233195931, 8, 1.3286658, 103.7859963, 35, 9.42, 349.3
233366432, 8, 1.3286868, 103.7859935, 34, 10.61, 352.0
233596174, 8, 1.3287360, 103.7859881, 34, 12.63, 353.5
233766260, 8, 1.3287629, 103.7859849, 34, 14.67, 353.5
233946550, 8, 1.3287914, 103.7859819, 34, 15.42, 352.8
234116715, 8, 1.3288216, 103.7859791, 34, 16.23, 354.6
234346852, 8, 1.3288855, 103.7859746, 34, 17.02, 354.5
234516731, 8, 1.3289189, 103.7859741, 34, 18.18, 357.5
234687164, 8, 1.3289530, 103.7859748, 34, 18.62, 359.5
234857038, 8, 1.3289871, 103.7859772, 35, 18.80, 2.2
235027317, 8, 1.3290529, 103.7859868, 35, 18.86, 5.1
235197255, 8, 1.3290836, 103.7859949, 36, 17.94, 12.2
235367326, 8, 1.3291111, 103.7860060, 36, 17.22, 17.8
235547309, 8, 1.3291336, 103.7860192, 36, 15.69, 26.0
236027868, 8, 1.3291503, 103.7860343, 35, 13.88, 36.9
236197794, 8, 1.3291613, 103.7860493, 35, 11.38, 48.7
236377945, 8, 1.3291687, 103.7860632, 33, 9.45, 61.0
236547889, 8, 1.3291718, 103.7860746, 31, 7.93, 70.5
236798090, 8, 1.3291673, 103.7860831, 28, 5.33, 83.2
236928373, 8, 1.3291636, 103.7860790, 26, 5.33, 83.2
237098352, 8, 1.3291611, 103.7860705, 24, 4.24, 243.5
237268763, 8, 1.3291600, 103.7860599, 23, 5.51, 259.1
237438766, 8, 1.3291623, 103.7860485, 22, 6.36, 272.4
237929212, 8, 1.3291682, 103.7860383, 21, 6.72, 291.7
238099103, 8, 1.3291773, 103.7860295, 21, 6.90, 304.2
238269514, 8, 1.3291886, 103.7860232, 21, 7.46, 313.9
238439440, 8, 1.3292018, 103.7860199, 21, 7.42, 325.1
238609730, 8, 1.3292168, 103.7860195, 21, 8.08, 352.2
