time (us), GPS_numSat, GPS_coord[0], GPS_coord[1], GPS_altitude, GPS_speed (m/s), GPS_ground_course
40386145, 18, 1.3292412, 103.7871851, 43, 36.37, 87.5
40586620, 18, 1.3292437, 103.7872506, 44, 36.74, 88.0
40786618, 18, 1.3292464, 103.7873168, 46, 36.90, 87.7
40967295, 19, 1.3292464, 103.7873168, 46, 36.90, 87.7
41047028, 19, 1.3292493, 103.7873835, 47, 37.43, 87.6
41187402, 19, 1.3292526, 103.7874515, 49, 38.28, 87.0
41387501, 19, 1.3292568, 103.7875208, 51, 39.01, 86.6
41587942, 19, 1.3292626, 103.7875912, 52, 39.66, 84.4
41787825, 19, 1.3292712, 103.7876629, 54, 39.66, 84.4
42048035, 19, 1.3292827, 103.7877369, 56, 40.77, 82.1
42188203, 19, 1.3292970, 103.7878143, 58, 42.48, 80.4
42378374, 18, 1.3292970, 103.7878143, 58, 45.11, 78.8
42388556, 18, 1.3293132, 103.7878952, 60, 45.11, 78.8
42588614, 18, 1.3293262, 103.7879784, 63, 46.55, 78.6
42778445, 19, 1.3293262, 103.7879784, 63, 47.19, 83.6
42788405, 19, 1.3293277, 103.7880629, 65, 47.19, 83.6
43048783, 19, 1.3293132, 103.7881445, 68, 47.26, 94.1
43188790, 19, 1.3292822, 103.7882183, 70, 45.56, 105.9
43388601, 19, 1.3292374, 103.7882785, 73, 43.92, 119.3
43578770, 19, 1.3291850, 103.7883218, 76, 40.35, 133.6
43788815, 19, 1.3291307, 103.7883472, 80, 31.38, 162.9
44049150, 19, 1.3290808, 103.7883559, 83, 31.38, 162.9
44189200, 19, 1.3290413, 103.7883504, 87, 25.25, 178.6
44379411, 18, 1.3290413, 103.7883504, 87, 19.91, 199.3
44389560, 18, 1.3290119, 103.7883331, 91, 19.91, 199.3
44579602, 17, 1.3290119, 103.7883331, 91, 18.55, 221.6
44589262, 17, 1.3289907, 103.7883059, 94, 18.55, 221.6
44789745, 17, 1.3289757, 103.7882699, 97, 20.33, 241.2
44979448, 18, 1.3289757, 103.7882699, 97, 23.07, 252.5
45050020, 18, 1.3289655, 103.7882274, 100, 23.07, 252.5
45189930, 18, 1.3289596, 103.7881796, 103, 25.68, 259.8
45379773, 16, 1.3289596, 103.7881796, 103, 28.03, 265.9
45389989, 16, 1.3289570, 103.7881277, 104, 28.03, 265.9
45579937, 17, 1.3289570, 103.7881277, 104, 29.63, 268.3
45590127, 17, 1.3289558, 103.7880716, 105, 29.63, 268.3
45780438, 18, 1.3289558, 103.7880716, 105, 32.76, 269.4
45790164, 18, 1.3289550, 103.7880092, 106, 32.76, 269.4
45980364, 17, 1.3289550, 103.7880092, 106, 36.60, 269.0
46050208, 17, 1.3289531, 103.7879386, 106, 36.60, 269.0
46190382, 17, 1.3289501, 103.7878583, 105, 47.27, 267.3
46380957, 18, 1.3289501, 103.7878583, 105, 47.27, 267.3
46390666, 18, 1.3289458, 103.7877690, 104, 47.27, 267.3
46581287, 17, 1.3289458, 103.7877690, 104, 52.06, 266.7
46590983, 17, 1.3289395, 103.7876715, 103, 52.06, 266.7
46791418, 17, 1.3289322, 103.7875666, 101, 56.42, 266.2
47051282, 17, 1.3289234, 103.7874549, 100, 60.35, 265.7
47191624, 17, 1.3289135, 103.7873374, 98, 64.16, 265.3
47391313, 17, 1.3289022, 103.7872163, 96, 66.68, 264.9
47591481, 17, 1.3288894, 103.7870929, 95, 68.31, 264.3
47781667, 18, 1.3288894, 103.7870929, 95, 69.50, 263.8
47791932, 18, 1.3288755, 103.7869681, 93, 69.50, 263.8
47981757, 19, 1.3288755, 103.7869681, 93, 69.95, 263.3
48051783, 19, 1.3288616, 103.7868426, 92, 69.95, 263.3
48191733, 19, 1.3288476, 103.7867163, 90, 70.32, 263.8
48391902, 19, 1.3288327, 103.7865894, 89, 70.87, 263.4
48592449, 19, 1.3288177, 103.7864621, 88, 71.07, 263.2
48792208, 19, 1.3288023, 103.7863344, 87, 71.31, 263.1
49062269, 19, 1.3287868, 103.7862065, 86, 71.69, 263.1
49192718, 19, 1.3287713, 103.7860784, 85, 71.69, 263.1
49392578, 19, 1.3287561, 103.7859506, 84, 71.64, 263.1
49582882, 18, 1.3287561, 103.7859506, 84, 71.46, 263.2
49592571, 18, 1.3287410, 103.7858226, 83, 71.46, 263.2
49783521, 19, 1.3287410, 103.7858226, 83, 71.73, 263.2
49793438, 19, 1.3287264, 103.7856973, 82, 71.73, 263.2
49983187, 18, 1.3287264, 103.7856973, 82, 68.59, 263.3
50063382, 18, 1.3287089, 103.7855827, 82, 60.39, 259.3
50183464, 19, 1.3287089, 103.7855827, 82, 60.39, 259.3
50193625, 19, 1.3286840, 103.7854836, 81, 60.39, 259.3
50393732, 19, 1.3286495, 103.7854016, 79, 53.21, 252.4
50594165, 19, 1.3286079, 103.7853361, 78, 46.04, 241.5
50794200, 19, 1.3285640, 103.7852846, 76, 40.46, 233.5
51064248, 19, 1.3285205, 103.7852474, 74, 29.03, 215.0
51194524, 19, 1.3284791, 103.7852247, 73, 29.03, 215.0
51384641, 18, 1.3284791, 103.7852247, 73, 23.73, 201.6
51394338, 18, 1.3284419, 103.7852159, 71, 23.73, 201.6
51594294, 18, 1.3284109, 103.7852201, 70, 19.34, 183.2
51784708, 17, 1.3284109, 103.7852201, 70, 16.36, 159.5
51794861, 17, 1.3283857, 103.7852359, 69, 16.36, 159.5
51984477, 16, 1.3283857, 103.7852359, 69, 17.41, 136.8
52065091, 16, 1.3283657, 103.7852628, 68, 20.23, 117.8
52195474, 16, 1.3283509, 103.7852994, 68, 20.23, 117.8
52405113, 16, 1.3283401, 103.7853443, 68, 23.96, 106.6
52595242, 16, 1.3283318, 103.7853959, 68, 27.47, 100.5
52795297, 16, 1.3283252, 103.7854533, 69, 30.63, 97.6
53065188, 16, 1.3283206, 103.7855158, 70, 36.05, 93.1
53195454, 16, 1.3283175, 103.7855823, 71, 36.05, 93.1
53395801, 16, 1.3283150, 103.7856512, 72, 37.94, 92.1
53595647, 16, 1.3283132, 103.7857210, 73, 38.74, 91.8
53795726, 16, 1.3283121, 103.7857910, 74, 38.89, 91.2
53986163, 17, 1.3283121, 103.7857910, 74, 39.04, 90.8
54065815, 17, 1.3283119, 103.7858630, 74, 39.04, 90.8
54196418, 18, 1.3283119, 103.7858630, 74, 41.04, 89.9
54206209, 18, 1.3283132, 103.7859402, 73, 44.96, 88.6
54406462, 18, 1.3283164, 103.7860253, 72, 49.73, 87.5
54596462, 19, 1.3283164, 103.7860253, 72, 49.73, 87.5
54606678, 19, 1.3283214, 103.7861184, 70, 49.73, 87.5
54797034, 18, 1.3283214, 103.7861184, 70, 53.91, 86.6
54807185, 18, 1.3283289, 103.7862183, 68, 57.58, 85.2
55067515, 18, 1.3283386, 103.7863248, 67, 57.58, 85.2
55207461, 18, 1.3283493, 103.7864364, 66, 61.28, 84.7
55397678, 19, 1.3283493, 103.7864364, 66, 63.43, 84.6
55407814, 19, 1.3283594, 103.7865519, 65, 63.43, 84.6
55608245, 19, 1.3283688, 103.7866701, 65, 65.42, 85.5
55808281, 19, 1.3283786, 103.7867902, 64, 66.54, 85.5
56068644, 19, 1.3283874, 103.7869113, 64, 67.49, 85.5
56209205, 19, 1.3283948, 103.7870325, 64, 67.50, 86.2
56409233, 19, 1.3284002, 103.7871543, 64, 67.68, 87.0
56609772, 19, 1.3284025, 103.7872764, 64, 67.91, 88.1
56810103, 19, 1.3284026, 103.7873982, 64, 67.88, 89.7
57070170, 19, 1.3284016, 103.7875199, 64, 67.79, 90.3
57200465, 19, 1.3284003, 103.7876358, 64, 67.68, 90.7
57410783, 19, 1.3284031, 103.7877406, 65, 54.96, 86.2
57610913, 19, 1.3284147, 103.7878339, 65, 50.01, 79.8
57801200, 19, 1.3284353, 103.7879180, 65, 50.01, 79.8
58071613, 19, 1.3284648, 103.7879925, 65, 46.59, 72.9
58212176, 19, 1.3285025, 103.7880558, 65, 39.43, 54.4
58402522, 18, 1.3285025, 103.7880558, 65, 39.43, 54.4
58412168, 18, 1.3285473, 103.7881066, 66, 35.98, 43.2
58612438, 18, 1.3285960, 103.7881441, 67, 32.49, 32.2
58812932, 18, 1.3286453, 103.7881680, 68, 32.49, 32.2
59073464, 18, 1.3286915, 103.7881786, 69, 28.37, 19.3
59193266, 19, 1.3286915, 103.7881786, 69, 24.45, 6.0
59203503, 19, 1.3287320, 103.7881774, 70, 24.45, 6.0
59414006, 19, 1.3287658, 103.7881654, 71, 19.32, 330.6
59603898, 17, 1.3287658, 103.7881654, 71, 19.32, 330.6
59614060, 17, 1.3287928, 103.7881436, 72, 19.55, 312.0
59794235, 16, 1.3287928, 103.7881436, 72, 19.55, 312.0
59804157, 16, 1.3288126, 103.7881128, 73, 19.55, 312.0
59994729, 17, 1.3288126, 103.7881128, 73, 21.47, 294.3
60074522, 17, 1.3288254, 103.7880749, 73, 21.47, 294.3
60215099, 17, 1.3288328, 103.7880327, 73, 24.50, 276.7
60405382, 16, 1.3288328, 103.7880327, 73, 24.50, 276.7
60415154, 16, 1.3288364, 103.7879871, 74, 24.50, 276.7
60605413, 16, 1.3288377, 103.7879382, 74, 26.31, 272.7
60815996, 16, 1.3288374, 103.7878865, 74, 29.34, 268.3
61006259, 17, 1.3288374, 103.7878865, 74, 29.34, 268.3
61076234, 17, 1.3288356, 103.7878328, 75, 29.34, 268.3
61216645, 17, 1.3288319, 103.7877782, 75, 30.70, 265.5
61416679, 17, 1.3288269, 103.7877227, 74, 31.39, 264.8
61606946, 18, 1.3288269, 103.7877227, 74, 31.39, 264.8
61617130, 18, 1.3288213, 103.7876650, 74, 33.03, 264.6
61807516, 18, 1.3288150, 103.7876041, 73, 33.03, 264.6
62077692, 18, 1.3288080, 103.7875414, 72, 35.14, 264.4
62197717, 17, 1.3288080, 103.7875414, 72, 35.04, 263.4
62208003, 17, 1.3288001, 103.7874790, 71, 35.04, 263.4
62418166, 17, 1.3287918, 103.7874164, 70, 34.99, 262.3
62618272, 17, 1.3287832, 103.7873534, 69, 35.55, 262.1
62819050, 17, 1.3287744, 103.7872894, 68, 36.20, 262.0
63008887, 18, 1.3287744, 103.7872894, 68, 36.20, 262.0
63079356, 18, 1.3287652, 103.7872246, 67, 36.20, 262.0
63209599, 17, 1.3287652, 103.7872246, 67, 36.46, 261.7
63219243, 17, 1.3287560, 103.7871598, 66, 36.34, 262.1
63409533, 18, 1.3287560, 103.7871598, 66, 36.34, 262.1
63419734, 18, 1.3287513, 103.7870951, 65, 35.92, 269.4
63620498, 18, 1.3287568, 103.7870336, 64, 32.98, 281.3
63820306, 18, 1.3287747, 103.7869808, 63, 29.55, 296.6
64080687, 18, 1.3288029, 103.7869390, 62, 29.55, 296.6
64220725, 18, 1.3288374, 103.7869086, 62, 24.53, 325.9
64401269, 17, 1.3288374, 103.7869086, 62, 24.53, 325.9
64411427, 17, 1.3288753, 103.7868901, 61, 24.53, 325.9
64611309, 17, 1.3289137, 103.7868832, 60, 22.48, 341.8
64801958, 16, 1.3289137, 103.7868832, 60, 20.95, 357.6
64811622, 16, 1.3289505, 103.7868871, 60, 20.95, 357.6
65082254, 16, 1.3289848, 103.7869019, 59, 20.50, 14.7
65222640, 16, 1.3290164, 103.7869262, 59, 22.96, 43.4
65422863, 16, 1.3290458, 103.7869579, 59, 24.87, 51.0
65622825, 16, 1.3290736, 103.7869957, 59, 26.96, 56.5
65813350, 17, 1.3290736, 103.7869957, 59, 26.96, 56.5
65823516, 17, 1.3290998, 103.7870385, 59, 28.61, 60.9
66083684, 17, 1.3291245, 103.7870850, 60, 28.61, 60.9
66223812, 17, 1.3291487, 103.7871338, 60, 30.75, 64.2
66424230, 17, 1.3291731, 103.7871843, 62, 31.46, 64.6
66624393, 17, 1.3291978, 103.7872355, 63, 31.46, 64.6
66824637, 17, 1.3292225, 103.7872868, 64, 31.55, 64.5
67085031, 17, 1.3292465, 103.7873377, 66, 30.97, 65.1
67225118, 17, 1.3292693, 103.7873877, 68, 30.05, 66.4
67425228, 17, 1.3292903, 103.7874365, 69, 28.82, 67.5
67625095, 17, 1.3293105, 103.7874841, 71, 28.57, 67.4
67815363, 18, 1.3293105, 103.7874841, 71, 28.57, 67.4
67825501, 18, 1.3293302, 103.7875318, 72, 28.57, 67.4
68085520, 18, 1.3293490, 103.7875800, 74, 28.52, 67.9
68225408, 18, 1.3293667, 103.7876291, 75, 28.73, 69.2
68425856, 18, 1.3293824, 103.7876794, 76, 29.00, 71.0
68615576, 17, 1.3293824, 103.7876794, 76, 29.32, 74.2
68625775, 17, 1.3293948, 103.7877312, 78, 29.32, 74.2
68825908, 17, 1.3294022, 103.7877846, 79, 29.83, 79.0
69086177, 17, 1.3294026, 103.7878387, 81, 30.13, 85.4
69226099, 17, 1.3293955, 103.7878922, 82, 30.28, 93.6
69426161, 17, 1.3293789, 103.7879426, 83, 30.00, 101.9
69616547, 17, 1.3293530, 103.7879879, 84, 29.49, 114.6
69826541, 17, 1.3293186, 103.7880263, 85, 28.77, 124.9
70097194, 17, 1.3292768, 103.7880563, 86, 28.48, 149.9
70227284, 17, 1.3292303, 103.7880766, 87, 28.48, 149.9
70427442, 17, 1.3291820, 103.7880863, 87, 27.86, 162.3
70627864, 17, 1.3291346, 103.7880857, 88, 26.89, 174.7
70828118, 17, 1.3290891, 103.7880761, 88, 25.77, 186.9
71018472, 18, 1.3290891, 103.7880761, 88, 26.10, 196.7
71088519, 18, 1.3290451, 103.7880560, 87, 26.10, 196.7
71228844, 18, 1.3290045, 103.7880213, 86, 27.84, 211.9
71428961, 18, 1.3289687, 103.7879700, 85, 31.84, 228.5
71629536, 18, 1.3289402, 103.7879030, 84, 37.81, 240.7
71829565, 18, 1.3289182, 103.7878221, 83, 43.56, 252.2
72090034, 18, 1.3289005, 103.7877297, 82, 49.57, 257.2
72210317, 19, 1.3289005, 103.7877297, 82, 55.02, 260.7
72220008, 19, 1.3288855, 103.7876276, 81, 55.02, 260.7
72430270, 19, 1.3288723, 103.7875177, 80, 59.74, 262.4
72630609, 19, 1.3288601, 103.7874024, 79, 63.39, 263.7
72830950, 19, 1.3288481, 103.7872839, 77, 65.60, 264.1
73091307, 19, 1.3288369, 103.7871628, 75, 66.92, 264.4
73231221, 19, 1.3288271, 103.7870397, 74, 68.35, 265.0
73431203, 19, 1.3288185, 103.7869156, 72, 69.03, 265.9
73631537, 19, 1.3288102, 103.7867907, 71, 69.37, 266.2
73831713, 19, 1.3288023, 103.7866652, 70, 69.81, 266.3
74101719, 19, 1.3287950, 103.7865390, 69, 70.55, 267.0
74231750, 19, 1.3287886, 103.7864125, 69, 70.55, 267.0
74431975, 19, 1.3287830, 103.7862862, 69, 70.37, 267.3
74631999, 19, 1.3287785, 103.7861598, 69, 70.39, 267.7
74832323, 19, 1.3287742, 103.7860345, 70, 69.22, 268.1
75092399, 19, 1.3287676, 103.7859153, 72, 69.22, 268.1
75232919, 19, 1.3287531, 103.7858074, 73, 63.56, 265.7
75422782, 18, 1.3287531, 103.7858074, 73, 57.75, 259.0
75432994, 18, 1.3287247, 103.7857119, 73, 57.75, 259.0
75633387, 18, 1.3286817, 103.7856314, 74, 53.33, 247.8
75823696, 19, 1.3286817, 103.7856314, 74, 48.58, 236.0
75833373, 19, 1.3286292, 103.7855666, 75, 48.58, 236.0
76023667, 18, 1.3286292, 103.7855666, 75, 44.36, 225.9
76103879, 18, 1.3285721, 103.7855165, 75, 40.33, 216.6
76234087, 18, 1.3285140, 103.7854801, 75, 40.33, 216.6
76434062, 18, 1.3284580, 103.7854565, 76, 35.97, 207.5
76634238, 18, 1.3284067, 103.7854440, 76, 31.35, 198.0
76834206, 18, 1.3283613, 103.7854403, 76, 27.19, 189.2
77104364, 18, 1.3283229, 103.7854450, 76, 23.36, 179.6
77224632, 19, 1.3283229, 103.7854450, 76, 19.93, 165.5
77234292, 19, 1.3282912, 103.7854577, 76, 19.93, 165.5
77434533, 19, 1.3282655, 103.7854776, 76, 18.34, 150.2
77624923, 18, 1.3282655, 103.7854776, 76, 18.07, 134.5
77634629, 18, 1.3282437, 103.7855037, 77, 18.07, 134.5
77835039, 18, 1.3282222, 103.7855344, 77, 19.84, 126.2
78025237, 19, 1.3282222, 103.7855344, 77, 21.80, 123.9
78095259, 19, 1.3281984, 103.7855682, 78, 21.80, 123.9
78235080, 19, 1.3281699, 103.7856034, 79, 24.18, 126.1
78425437, 18, 1.3281699, 103.7856034, 79, 26.17, 131.1
78435040, 18, 1.3281358, 103.7856379, 80, 26.17, 131.1
78635097, 18, 1.3280955, 103.7856699, 82, 27.92, 137.6
78825437, 19, 1.3280955, 103.7856699, 82, 29.39, 145.2
78835586, 19, 1.3280490, 103.7856976, 83, 29.39, 145.2
79105451, 19, 1.3279972, 103.7857205, 85, 30.72, 152.3
79245621, 19, 1.3279414, 103.7857371, 87, 32.66, 167.0
79435526, 19, 1.3278827, 103.7857461, 88, 32.66, 167.0
79635990, 19, 1.3278228, 103.7857464, 90, 33.15, 175.3
79845888, 19, 1.3277635, 103.7857382, 91, 33.26, 192.0
80106017, 19, 1.3277064, 103.7857214, 93, 32.78, 200.9
80246389, 19, 1.3276538, 103.7856959, 94, 32.32, 210.7
80446336, 19, 1.3276072, 103.7856622, 96, 31.67, 221.2
80646559, 19, 1.3275684, 103.7856210, 97, 31.39, 232.4
80846736, 19, 1.3275385, 103.7855737, 98, 31.11, 243.9
81106933, 19, 1.3275195, 103.7855215, 99, 31.11, 243.9
81247030, 19, 1.3275118, 103.7854668, 100, 30.87, 267.9
81436892, 19, 1.3275149, 103.7854123, 101, 30.87, 267.9
81646966, 19, 1.3275294, 103.7853606, 102, 29.80, 291.6
81847300, 19, 1.3275549, 103.7853136, 102, 29.83, 304.6
82107603, 19, 1.3275893, 103.7852740, 103, 29.83, 304.6
82237921, 18, 1.3275893, 103.7852740, 103, 28.92, 317.2
82247591, 18, 1.3276300, 103.7852441, 105, 27.59, 330.1
82448145, 18, 1.3276742, 103.7852249, 106, 25.98, 343.0
82638154, 18, 1.3277180, 103.7852164, 108, 25.98, 343.0
82848705, 18, 1.3277592, 103.7852178, 109, 23.65, 355.5
83039000, 19, 1.3277592, 103.7852178, 109, 22.23, 8.8
83109059, 19, 1.3277970, 103.7852282, 110, 22.23, 8.8
83249051, 19, 1.3278306, 103.7852458, 110, 20.73, 33.7
83449326, 19, 1.3278601, 103.7852688, 110, 20.73, 33.7
83639634, 18, 1.3278601, 103.7852688, 110, 20.60, 42.8
83649769, 18, 1.3278859, 103.7852962, 110, 21.22, 51.3
83850367, 18, 1.3279084, 103.7853304, 109, 24.28, 61.6
84040710, 19, 1.3279084, 103.7853304, 109, 24.28, 61.6
84110648, 19, 1.3279281, 103.7853737, 107, 24.28, 61.6
84250815, 19, 1.3279461, 103.7854264, 106, 33.42, 73.6
84450899, 19, 1.3279633, 103.7854893, 104, 39.16, 75.8
84651455, 19, 1.3279815, 103.7855626, 101, 44.51, 76.6
84851723, 19, 1.3280011, 103.7856452, 99, 44.51, 76.6
85112079, 19, 1.3280229, 103.7857365, 97, 49.80, 77.0
85252426, 19, 1.3280483, 103.7858353, 94, 58.76, 75.1
85442317, 17, 1.3280483, 103.7858353, 94, 58.76, 75.1
85452482, 17, 1.3280768, 103.7859400, 92, 58.76, 75.1
85652802, 17, 1.3281076, 103.7860488, 91, 63.83, 73.9
85853369, 17, 1.3281405, 103.7861600, 89, 63.83, 73.9
86113711, 17, 1.3281752, 103.7862720, 87, 65.43, 72.4
86253723, 17, 1.3282113, 103.7863844, 86, 65.67, 72.1
86454142, 17, 1.3282483, 103.7864966, 84, 65.64, 71.6
86654233, 17, 1.3282860, 103.7866081, 83, 65.16, 71.2
86854501, 17, 1.3283215, 103.7867125, 82, 57.45, 71.5
87115223, 17, 1.3283533, 103.7868047, 81, 57.45, 71.5
87255456, 17, 1.3283840, 103.7868871, 80, 46.78, 68.9
87455687, 17, 1.3284136, 103.7869623, 78, 43.10, 68.3
87655684, 17, 1.3284420, 103.7870314, 77, 39.99, 67.2
87845898, 17, 1.3284717, 103.7870946, 76, 39.99, 67.2
88116669, 17, 1.3285058, 103.7871498, 75, 37.67, 62.7
88246583, 18, 1.3285058, 103.7871498, 75, 34.72, 54.3
88256494, 18, 1.3285440, 103.7871947, 74, 31.11, 45.0
88456873, 18, 1.3285845, 103.7872278, 73, 27.04, 33.6
88647223, 19, 1.3285845, 103.7872278, 73, 27.04, 33.6
88657392, 19, 1.3286240, 103.7872506, 72, 27.04, 33.6
88847810, 18, 1.3286240, 103.7872506, 72, 23.58, 26.5
88857524, 18, 1.3286605, 103.7872649, 71, 19.80, 16.2
89047708, 16, 1.3286605, 103.7872649, 71, 19.80, 16.2
89118013, 16, 1.3286926, 103.7872713, 70, 19.80, 16.2
89258046, 16, 1.3287197, 103.7872715, 68, 13.62, 354.2
89448286, 17, 1.3287197, 103.7872715, 68, 13.62, 354.2
89458447, 17, 1.3287416, 103.7872669, 67, 13.62, 354.2
89658962, 17, 1.3287581, 103.7872584, 65, 11.28, 340.9
89858984, 17, 1.3287690, 103.7872468, 63, 8.56, 301.8
90119470, 17, 1.3287735, 103.7872319, 61, 8.56, 301.8
90259562, 17, 1.3287716, 103.7872131, 59, 11.86, 256.8
90450150, 17, 1.3287639, 103.7871897, 57, 11.86, 256.8
90660190, 17, 1.3287511, 103.7871618, 55, 18.72, 243.2
90850364, 18, 1.3287511, 103.7871618, 55, 18.72, 243.2
90860516, 18, 1.3287335, 103.7871297, 53, 18.72, 243.2
91121083, 18, 1.3287121, 103.7870929, 52, 21.84, 240.1
91261055, 18, 1.3286882, 103.7870515, 51, 27.79, 240.5
91461450, 18, 1.3286635, 103.7870063, 50, 29.42, 242.4
91661663, 18, 1.3286392, 103.7869579, 50, 30.80, 244.4
91862104, 18, 1.3286161, 103.7869067, 49, 31.53, 247.4
92122196, 18, 1.3285961, 103.7868537, 49, 31.53, 247.4
92262866, 18, 1.3285796, 103.7867998, 49, 31.40, 255.5
92452895, 18, 1.3285672, 103.7867450, 49, 31.40, 255.5
92663211, 18, 1.3285600, 103.7866895, 50, 31.22, 260.2
92863287, 18, 1.3285572, 103.7866346, 50, 31.05, 264.8
93123981, 18, 1.3285612, 103.7865812, 50, 29.31, 278.4
93254292, 18, 1.3285723, 103.7865308, 50, 29.31, 278.4
93454186, 17, 1.3285723, 103.7865308, 50, 28.14, 286.9
93464196, 17, 1.3285911, 103.7864853, 51, 26.78, 297.8
93644637, 18, 1.3285911, 103.7864853, 51, 26.78, 297.8
93654802, 18, 1.3286172, 103.7864461, 51, 26.78, 297.8
93854831, 18, 1.3286485, 103.7864143, 52, 25.53, 308.8
94045059, 17, 1.3286485, 103.7864143, 52, 24.15, 320.2
94125520, 17, 1.3286843, 103.7863912, 53, 24.15, 320.2
94265622, 17, 1.3287228, 103.7863774, 55, 22.13, 346.6
94455776, 18, 1.3287228, 103.7863774, 55, 22.13, 346.6
94465937, 18, 1.3287605, 103.7863729, 57, 20.18, 0.1
94666152, 18, 1.3287955, 103.7863769, 59, 19.03, 13.3
94866038, 18, 1.3288260, 103.7863881, 60, 17.28, 27.4
95056283, 17, 1.3288260, 103.7863881, 60, 17.28, 27.4
95126195, 17, 1.3288508, 103.7864034, 61, 17.28, 27.4
95256566, 19, 1.3288508, 103.7864034, 61, 15.15, 37.9
95266741, 19, 1.3288682, 103.7864203, 62, 15.15, 37.9
95466540, 19, 1.3288777, 103.7864371, 63, 12.02, 51.9
95646693, 18, 1.3288777, 103.7864371, 63, 9.87, 70.0
95656894, 18, 1.3288801, 103.7864526, 64, 9.87, 70.0
95867129, 18, 1.3288759, 103.7864652, 64, 8.03, 93.7
96127027, 18, 1.3288633, 103.7864731, 64, 7.52, 115.6
96257057, 19, 1.3288633, 103.7864731, 64, 9.68, 164.2
96267292, 19, 1.3288422, 103.7864736, 64, 9.68, 164.2
96467021, 19, 1.3288156, 103.7864649, 64, 13.83, 188.6
96667408, 19, 1.3287865, 103.7864465, 64, 17.88, 205.9
96867275, 19, 1.3287572, 103.7864207, 64, 20.86, 218.2
97127659, 19, 1.3287292, 103.7863911, 64, 22.42, 224.3
97257872, 20, 1.3287292, 103.7863911, 64, 22.89, 229.4
97267566, 20, 1.3287040, 103.7863587, 64, 22.89, 229.4
97457878, 19, 1.3287040, 103.7863587, 64, 22.66, 235.4
97468071, 19, 1.3286830, 103.7863254, 64, 22.66, 235.4
97667931, 19, 1.3286673, 103.7862930, 64, 21.15, 241.3
97868037, 19, 1.3286566, 103.7862636, 64, 18.91, 247.5
98128108, 19, 1.3286489, 103.7862389, 64, 16.00, 251.8
98268432, 19, 1.3286433, 103.7862187, 64, 10.61, 256.0
98468296, 19, 1.3286399, 103.7862029, 64, 10.61, 256.0
98668782, 19, 1.3286388, 103.7861936, 64, 3.03, 260.4
98868825, 19, 1.3286404, 103.7861938, 63, 3.60, 311.6
99128826, 19, 1.3286448, 103.7862071, 63, 3.60, 311.6
99269023, 19, 1.3286513, 103.7862358, 62, 11.93, 74.8
99469434, 19, 1.3286580, 103.7862795, 61, 20.50, 78.8
99669213, 19, 1.3286645, 103.7863379, 60, 28.52, 83.0
99869264, 19, 1.3286713, 103.7864099, 60, 36.20, 84.4
100139349, 19, 1.3286794, 103.7864952, 59, 51.13, 84.6
100260037, 18, 1.3286794, 103.7864952, 59, 51.13, 84.6
100269734, 18, 1.3286889, 103.7865919, 59, 51.13, 84.6
