loopIteration, time (us), axisP[0], axisP[1], axisP[2], axisI[0], axisI[1], axisI[2], axisD[0], axisD[1], axisD[2], rcCommand[0], rcCommand[1], rcCommand[2], rcCommand[3], vbatLatest (V), rssi, gyroADC[0], gyroADC[1], gyroADC[2], accSmooth[0], accSmooth[1], accSmooth[2], motor[0], motor[1], motor[2], motor[3], flightModeFlags (flags), stateFlags (flags), failsafePhase (flags), rxSignalReceived, rxFlightChannelsValid
  0, 36347215,   0,   0,  -1,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1000, 1.852, 1012,  -1,   0,   0, -372, -157, 4132, 116, 117, 121, 116, 0, 0, IDLE, 0, 0
584, 36645043,  -1,   0,  -1,   0,   0,   0,  -6,  -1,   0,   0,   0,   0, 1000, 1.843, 1023,   1,   0,   0, -429, -178, 4117, 144, 160, 118, 123, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
592, 36649113,  -1,   0,   2,   0,   0,   0,  -2,  -1,   0,   0,   0,   0, 1000, 1.852, 1023,   1,   0,  -1, -430, -153, 4112, 142, 138, 115, 131, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
600, 36653187,   0,   0,   4,   0,   0,   0,   4,   1,   0,   0,   0,   0, 1000, 1.852, 1023,   0,   0,  -1, -426, -160, 4113, 133, 115, 133, 147, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
608, 36657252,   0,   0,  -1,   0,   0,   0,   4,   2,   0,   0,   0,   0, 1000, 1.852, 1023,  -1,  -1,   1, -419, -186, 4117, 120, 119, 145, 131, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
616, 36661325,   0,   0,  -5,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1000, 1.852, 1023,  -1,   0,   2, -415, -197, 4120, 115, 139, 139, 117, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
624, 36665390,  -1,  -1,  -3,   0,   0,   0,  -4,  -2,   0,   0,   0,   0, 1000, 1.852, 1023,   0,   1,   1, -423, -179, 4117, 130, 160, 122, 126, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
632, 36669445,  -1,   0,   2,   0,   0,   0,  -2,   0,   0,   0,   0,   0, 1000, 1.852, 1023,   1,   0,  -1, -417, -156, 4115, 140, 134, 115, 129, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
640, 36673530,   0,   0,   4,   0,   0,   0,   3,   1,   0,   0,   0,   0, 1000, 1.852, 1023,   0,   0,  -2, -413, -160, 4115, 136, 115, 129, 141, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
648, 36677886,   0,   0,  -1,   0,   0,   0,   3,   1,   0,   0,   0,   0, 1000, 1.852, 1023,  -1,   0,   1, -408, -184, 4118, 118, 121, 140, 128, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
656, 36681945,   0,   0,  -4,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1000, 1.852, 1023,  -1,   0,   2, -406, -196, 4121, 116, 137, 134, 118, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
664, 36685996,   0,   0,   0,   0,   0,   0,  -3,  -1,   0,   0,   0,   0, 1000, 1.852, 1023,   0,   0,   0, -416, -181, 4120, 132, 144, 117, 124, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
672, 36690079,  -1,   0,   4,   0,   0,   0,  -1,   0,   0,   0,   0,   0, 1000, 1.852, 1023,   0,   0,  -2, -414, -164, 4119, 145, 125, 116, 134, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
680, 36694147,   0,   0,   2,   0,   0,   0,   1,   0,   0,   0,   0,   0, 1000, 1.852, 1023,   0,   0,  -1, -410, -167, 4117, 127, 115, 122, 131, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
688, 36698206,   0,   0,  -2,   0,   0,   0,   1,   1,   0,   0,   0,   0, 1000, 1.852, 1023,  -1,   0,   1, -404, -184, 4121, 118, 125, 138, 121, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
696, 36702299,   0,   0,  -3,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1000, 1.852, 1023,  -1,   0,   1, -401, -202, 4121, 115, 131, 131, 121, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
704, 36706503,   0,   0,   0,   0,   0,   0,  -1,  -1,   0,   0,   0,   0, 1000, 1.852, 1023,   0,   0,   0, -400, -200, 4118, 124, 131, 115, 126, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
712, 36710564,  -1,   0,   4,   0,   0,   0,  -2,   0,   0,   0,   0,   0, 1000, 1.852, 1023,   0,   0,  -2, -391, -198, 4114, 149, 127, 117, 132, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
720, 36714604,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1000, 1.852, 1023,   0,   0,   0, -389, -206, 4114, 121, 116, 120, 117, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
728, 36718664,   0,   0,  -4,   0,   0,   0,   2,   0,   0,   0,   0,   0, 1000, 1.852, 1023,  -1,   0,   1, -386, -221, 4116, 116, 132, 142, 122, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
736, 36722725,   0,   0,  -3,   0,   0,   0,   0,  -1,   0,   0,   0,   0, 1000, 1.852, 1023,  -1,   0,   1, -391, -218, 4115, 115, 135, 131, 126, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
744, 36726794,   0,   0,   2,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1000, 1.852, 1023,   0,   0,  -1, -393, -205, 4114, 129, 121, 115, 125, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
752, 36730905,  -1,   0,   5,   0,   0,   0,  -2,   1,   0,   0,   0,   0, 1000, 1.852, 1023,   0,   0,  -2, -392, -196, 4111, 154, 127, 118, 134, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
760, 36734959,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1000, 1.852, 1023,   0,   0,   0, -395, -197, 4110, 122, 117, 118, 116, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
768, 36739104,   0,   0,  -3,   0,   0,   0,   1,   0,   0,   0,   0,   0, 1000, 1.852, 1023,   0,   0,   1, -397, -202, 4114, 116, 133, 137, 124, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
776, 36743177,   0,   0,  -1,   0,   0,   0,   0,  -1,   0,   0,   0,   0, 1000, 1.852, 1023,  -1,   0,   1, -404, -196, 4115, 116, 128, 126, 123, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
784, 36747249,   0,   0,   3,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1000, 1.852, 1023,   0,   0,  -1, -403, -187, 4115, 138, 120, 118, 131, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
792, 36751316,  -1,   0,   3,   0,   0,   0,  -2,   0,   0,   0,   0,   0, 1000, 1.852, 1023,   0,   0,  -1, -402, -182, 4114, 144, 129, 118, 128, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
800, 36755395,   0,   0,  -2,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1000, 1.852, 1023,   0,   0,   1, -403, -187, 4117, 117, 132, 126, 122, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
808, 36759460,   0,   0,  -3,   0,   0,   0,   1,   0,   0,   0,   0,   0, 1000, 1.852, 1023,   0,   0,   1, -400, -189, 4119, 116, 132, 133, 122, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
816, 36763517,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1000, 1.852, 1023,  -1,   0,   0, -405, -182, 4121, 116, 122, 120, 124, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
824, 36767577,   0,   0,   3,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1000, 1.852, 1023,   0,   0,  -1, -404, -178, 4122, 136, 121, 117, 130, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
832, 36771652,   0,   0,   2,   0,   0,   0,  -1,   0,   0,   0,   0,   0, 1000, 1.852, 1023,   0,   0,  -1, -404, -178, 4121, 138, 125, 118, 124, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
840, 36775990,   0,   0,  -2,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1000, 1.852, 1023,   0,   0,   1, -403, -185, 4124, 117, 126, 126, 117, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
848, 36780064,   0,   0,  -3,   0,   0,   0,   1,   0,   0,   0,   0,   0, 1000, 1.852, 1023,   0,   0,   1, -404, -197, 4124, 116, 133, 135, 122, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
856, 36784119,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1000, 1.852, 1023,   0,   0,   0, -402, -202, 4122, 120, 119, 116, 121, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
864, 36788298,   0,   0,   4,   0,   0,   0,  -1,   0,   0,   0,   0,   0, 1000, 1.852, 1023,   0,   0,  -2, -398, -208, 4122, 143, 124, 117, 134, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
872, 36792389,   0,   0,   1,   0,   0,   0,  -1,   0,   0,   0,   0,   0, 1000, 1.852, 1023,   0,   0,   0, -398, -216, 4121, 131, 125, 117, 121, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
880, 36796447,   0,   0,  -4,   0,   0,   0,   0,   0,   0,   0,   0,  -1, 1000, 1.852, 1023,   0,   0,   1, -399, -219, 4122, 116, 138, 134, 123, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
888, 36800509,   0,   0,  -4,   0,   0,   0,   0,   0,   0,   0,   0,  -1, 1000, 1.852, 1023,   0,   0,   1, -401, -211, 4121, 116, 138, 134, 124, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
896, 36804730,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -1, 1000, 1.852, 1023,   0,   0,   0, -399, -205, 4121, 117, 120, 120, 116, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
904, 36808793,   0,   0,   2,   0,   0,   0,  -1,   0,   0,   0,   0,  -1, 1000, 1.852, 1023,   0,   0,  -1, -397, -203, 4121, 136, 127, 116, 127, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
912, 36812861,  -1,   0,   0,   0,   0,   0,  -1,   0,   0,   0,   0,  -1, 1000, 1.852, 1023,   1,   0,  -1, -399, -205, 4122, 127, 126, 117, 117, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
920, 36816941,   0,   0,  -4,   0,   0,   0,   0,   0,   0,   0,   0,  -1, 1000, 1.852, 1023,   0,   0,   1, -401, -200, 4122, 116, 137, 135, 120, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
