time (us), GPS_numSat, GPS_coord[0], GPS_coord[1], GPS_altitude, GPS_speed (m/s), GPS_ground_course
83723601, 7, 1.3287665, 103.7856172, 132, 30.05, 241.1
83923823, 7, 1.3287328, 103.7855847, 133, 27.46, 230.0
84124001, 7, 1.3286979, 103.7855621, 134, 24.39, 218.9
84314216, 18, 1.3286979, 103.7855621, 134, 21.35, 207.5
84424018, 18, 1.3286644, 103.7855490, 135, 21.35, 207.5
84534120, 18, 1.3286345, 103.7855446, 135, 18.33, 195.4
84734538, 18, 1.3286092, 103.7855481, 135, 14.91, 180.7
84914523, 17, 1.3286092, 103.7855481, 135, 13.31, 162.0
84934551, 17, 1.3285882, 103.7855597, 136, 13.31, 162.0
85134510, 17, 1.3285705, 103.7855828, 135, 14.02, 139.2
85425052, 17, 1.3285583, 103.7856214, 134, 18.56, 116.5
85535324, 17, 1.3285529, 103.7856774, 132, 26.79, 100.5
85735713, 17, 1.3285548, 103.7857492, 131, 35.92, 91.1
85935683, 17, 1.3285626, 103.7858347, 129, 44.25, 86.3
86136213, 17, 1.3285756, 103.7859304, 127, 51.16, 83.2
86426763, 17, 1.3285916, 103.7860330, 125, 56.07, 81.4
86536464, 17, 1.3286097, 103.7861400, 123, 59.07, 80.8
86737130, 17, 1.3286296, 103.7862506, 120, 61.40, 80.3
86937391, 17, 1.3286514, 103.7863636, 118, 63.24, 79.5
87137488, 17, 1.3286762, 103.7864774, 116, 64.42, 78.7
87427950, 17, 1.3287034, 103.7865915, 114, 64.79, 76.9
87538003, 17, 1.3287325, 103.7867055, 113, 65.25, 76.2
87738440, 17, 1.3287639, 103.7868191, 111, 65.41, 75.2
87918779, 18, 1.3287639, 103.7868191, 111, 65.45, 73.9
87938596, 18, 1.3287976, 103.7869317, 109, 65.45, 73.9
88139011, 18, 1.3288331, 103.7870430, 108, 65.05, 72.9
88429557, 18, 1.3288711, 103.7871530, 107, 64.77, 71.8
88539754, 18, 1.3289086, 103.7872566, 105, 64.56, 70.4
88739742, 18, 1.3289420, 103.7873490, 104, 57.95, 70.0
88940384, 18, 1.3289705, 103.7874313, 103, 51.14, 70.3
89140791, 18, 1.3289925, 103.7875073, 102, 45.92, 71.7
89431262, 18, 1.3290047, 103.7875803, 100, 42.14, 76.0
89541318, 18, 1.3290043, 103.7876519, 99, 40.69, 85.4
89721607, 17, 1.3290043, 103.7876519, 99, 39.29, 95.4
89741416, 17, 1.3289913, 103.7877204, 98, 39.29, 95.4
89942090, 17, 1.3289661, 103.7877844, 96, 38.53, 105.8
90122239, 16, 1.3289661, 103.7877844, 96, 38.30, 116.6
90142096, 16, 1.3289289, 103.7878420, 94, 38.30, 116.6
90432593, 16, 1.3288801, 103.7878905, 93, 38.25, 128.7
90522832, 15, 1.3288801, 103.7878905, 93, 38.49, 141.0
90542566, 15, 1.3288218, 103.7879275, 92, 38.49, 141.0
90723115, 14, 1.3288218, 103.7879275, 92, 38.53, 153.4
90743139, 14, 1.3287566, 103.7879516, 91, 38.53, 153.4
90943401, 14, 1.3286871, 103.7879628, 91, 38.84, 165.1
91123485, 15, 1.3286871, 103.7879628, 91, 39.26, 175.9
91143347, 15, 1.3286157, 103.7879615, 90, 39.26, 175.9
91434227, 15, 1.3285444, 103.7879487, 89, 39.90, 185.6
91544228, 15, 1.3284750, 103.7879251, 89, 40.30, 194.3
91744323, 15, 1.3284081, 103.7878931, 89, 40.82, 202.7
91944709, 15, 1.3283443, 103.7878542, 89, 41.04, 208.7
92145212, 15, 1.3282826, 103.7878100, 89, 41.59, 213.7
92435316, 15, 1.3282222, 103.7877623, 90, 42.34, 216.8
92525546, 16, 1.3282222, 103.7877623, 90, 42.75, 219.5
92545871, 16, 1.3281647, 103.7877102, 90, 42.75, 219.5
92736045, 17, 1.3281647, 103.7877102, 90, 42.83, 225.0
92745999, 17, 1.3281133, 103.7876535, 89, 42.83, 225.0
92946264, 17, 1.3280701, 103.7875939, 89, 42.01, 231.6
93146780, 17, 1.3280348, 103.7875338, 88, 39.69, 237.3
93326881, 16, 1.3280348, 103.7875338, 88, 37.60, 242.5
93436784, 16, 1.3280058, 103.7874742, 87, 37.60, 242.5
93546884, 16, 1.3279813, 103.7874153, 87, 35.92, 246.4
93747520, 16, 1.3279596, 103.7873571, 86, 34.79, 249.0
93927956, 17, 1.3279596, 103.7873571, 86, 33.98, 251.0
93947713, 17, 1.3279426, 103.7872994, 86, 33.98, 251.0
94127798, 15, 1.3279426, 103.7872994, 86, 32.86, 256.4
94148214, 15, 1.3279338, 103.7872431, 85, 32.86, 256.4
94428547, 15, 1.3279339, 103.7871903, 85, 30.56, 265.8
94528585, 17, 1.3279339, 103.7871903, 85, 28.13, 274.0
94548505, 17, 1.3279412, 103.7871423, 85, 28.13, 274.0
94748718, 17, 1.3279559, 103.7871009, 85, 25.78, 283.5
94949116, 17, 1.3279770, 103.7870674, 85, 23.37, 295.8
95149549, 17, 1.3280032, 103.7870420, 85, 20.96, 308.8
95439752, 17, 1.3280344, 103.7870252, 85, 19.72, 324.0
95550304, 17, 1.3280693, 103.7870158, 86, 19.75, 338.9
95740600, 18, 1.3280693, 103.7870158, 86, 20.31, 350.8
95750243, 18, 1.3281061, 103.7870125, 86, 20.31, 350.8
95940549, 17, 1.3281061, 103.7870125, 86, 20.76, 359.1
95960643, 17, 1.3281438, 103.7870143, 87, 20.76, 359.1
96140827, 16, 1.3281438, 103.7870143, 87, 21.19, 6.7
96150973, 16, 1.3281823, 103.7870208, 87, 21.19, 6.7
96341332, 17, 1.3281823, 103.7870208, 87, 21.94, 13.1
96441251, 17, 1.3282210, 103.7870315, 88, 21.94, 13.1
96541762, 18, 1.3282210, 103.7870315, 88, 22.70, 18.5
96551399, 18, 1.3282604, 103.7870457, 88, 22.70, 18.5
96751980, 18, 1.3283004, 103.7870624, 89, 23.46, 21.9
96952434, 18, 1.3283404, 103.7870812, 89, 24.21, 24.3
97152412, 18, 1.3283800, 103.7871021, 90, 24.52, 27.0
97442759, 18, 1.3284189, 103.7871253, 91, 24.85, 29.8
97543171, 20, 1.3284189, 103.7871253, 91, 25.19, 32.6
97552858, 20, 1.3284569, 103.7871506, 91, 25.19, 32.6
97733519, 19, 1.3284569, 103.7871506, 91, 25.30, 35.5
97753344, 19, 1.3284939, 103.7871777, 92, 25.30, 35.5
97943531, 20, 1.3284939, 103.7871777, 92, 25.43, 37.5
97953451, 20, 1.3285300, 103.7872063, 93, 25.43, 37.5
98153850, 20, 1.3285653, 103.7872363, 94, 25.64, 39.8
98344492, 19, 1.3285653, 103.7872363, 94, 25.63, 41.9
98444490, 19, 1.3285990, 103.7872679, 95, 25.63, 41.9
98544439, 20, 1.3285990, 103.7872679, 95, 25.59, 44.9
98554698, 20, 1.3286307, 103.7873012, 96, 25.59, 44.9
98754842, 20, 1.3286590, 103.7873358, 97, 25.34, 49.0
98955255, 20, 1.3286838, 103.7873710, 97, 24.33, 53.3
99155672, 20, 1.3287051, 103.7874067, 98, 23.50, 57.5
99445676, 20, 1.3287229, 103.7874431, 99, 22.64, 62.3
99535969, 19, 1.3287229, 103.7874431, 99, 22.43, 66.4
99555840, 19, 1.3287379, 103.7874808, 100, 22.43, 66.4
99756146, 19, 1.3287504, 103.7875198, 101, 22.73, 70.7
99946763, 20, 1.3287504, 103.7875198, 101, 22.80, 74.6
99956423, 20, 1.3287600, 103.7875597, 102, 22.80, 74.6
100157146, 20, 1.3287666, 103.7876002, 103, 22.84, 78.5
100447296, 20, 1.3287693, 103.7876408, 105, 22.83, 83.6
100557368, 20, 1.3287677, 103.7876811, 106, 22.55, 89.2
100758075, 20, 1.3287617, 103.7877206, 107, 22.31, 95.3
100957998, 20, 1.3287506, 103.7877587, 108, 22.17, 101.9
101158505, 20, 1.3287344, 103.7877944, 109, 21.94, 110.2
101448803, 20, 1.3287139, 103.7878275, 110, 21.73, 118.4
101538999, 19, 1.3287139, 103.7878275, 110, 21.77, 125.1
101559034, 19, 1.3286898, 103.7878584, 111, 21.77, 125.1
101759387, 19, 1.3286630, 103.7878878, 112, 22.01, 130.5
101959370, 19, 1.3286339, 103.7879159, 113, 22.29, 133.9
102159702, 19, 1.3286026, 103.7879414, 114, 22.62, 137.8
102450528, 19, 1.3285688, 103.7879632, 114, 22.49, 143.6
102550455, 18, 1.3285688, 103.7879632, 114, 22.26, 150.4
102560659, 18, 1.3285330, 103.7879803, 115, 22.26, 150.4
102760818, 18, 1.3284959, 103.7879921, 115, 21.88, 157.9
102961210, 18, 1.3284580, 103.7879985, 115, 21.51, 165.8
103161227, 18, 1.3284207, 103.7879992, 115, 21.16, 174.1
103351516, 20, 1.3284207, 103.7879992, 115, 20.20, 183.0
103451952, 20, 1.3283852, 103.7879942, 115, 20.20, 183.0
103562072, 20, 1.3283514, 103.7879827, 114, 19.66, 192.4
103752553, 21, 1.3283514, 103.7879827, 114, 20.06, 204.7
103762247, 21, 1.3283194, 103.7879625, 113, 20.06, 204.7
103952464, 20, 1.3283194, 103.7879625, 113, 22.22, 218.7
103962614, 20, 1.3282890, 103.7879312, 112, 22.22, 218.7
104152706, 21, 1.3282890, 103.7879312, 112, 26.42, 231.4
104162907, 21, 1.3282604, 103.7878869, 111, 26.42, 231.4
104353339, 20, 1.3282604, 103.7878869, 111, 32.21, 241.5
104453297, 20, 1.3282333, 103.7878293, 110, 32.21, 241.5
104553275, 21, 1.3282333, 103.7878293, 110, 38.62, 247.7
104563451, 21, 1.3282077, 103.7877582, 109, 38.62, 247.7
104743943, 20, 1.3282077, 103.7877582, 109, 45.39, 252.1
104763784, 20, 1.3281832, 103.7876747, 108, 45.39, 252.1
104964254, 20, 1.3281601, 103.7875808, 107, 51.35, 255.0
105154493, 19, 1.3281601, 103.7875808, 107, 55.98, 257.2
105164147, 19, 1.3281384, 103.7874790, 106, 55.98, 257.2
105344770, 18, 1.3281384, 103.7874790, 106, 59.74, 258.6
105455008, 18, 1.3281176, 103.7873689, 106, 59.74, 258.6
105565002, 18, 1.3280976, 103.7872512, 105, 64.61, 259.9
105765441, 18, 1.3280777, 103.7871284, 105, 68.05, 260.9
105965418, 18, 1.3280569, 103.7870022, 104, 70.22, 260.8
106155907, 17, 1.3280569, 103.7870022, 104, 71.93, 260.6
106166080, 17, 1.3280356, 103.7868737, 104, 71.93, 260.6
106456475, 17, 1.3280146, 103.7867437, 103, 72.84, 260.8
106556389, 18, 1.3280146, 103.7867437, 103, 73.55, 261.0
106566333, 18, 1.3279950, 103.7866127, 103, 73.55, 261.0
106766826, 18, 1.3279769, 103.7864814, 102, 73.78, 262.1
106946865, 17, 1.3279769, 103.7864814, 102, 73.90, 262.6
106966813, 17, 1.3279590, 103.7863497, 102, 73.90, 262.6
107147431, 18, 1.3279590, 103.7863497, 102, 73.81, 262.1
107167511, 18, 1.3279408, 103.7862182, 101, 73.81, 262.1
107447835, 18, 1.3279231, 103.7860867, 101, 73.81, 262.2
107567844, 18, 1.3279054, 103.7859555, 100, 73.70, 262.5
107767973, 18, 1.3278905, 103.7858265, 100, 73.61, 262.3
107948560, 17, 1.3278905, 103.7858265, 100, 70.88, 264.7
107968411, 17, 1.3278831, 103.7857074, 99, 70.88, 264.7
108169051, 17, 1.3278870, 103.7856016, 98, 62.15, 268.7
108349229, 18, 1.3278870, 103.7856016, 98, 55.95, 275.7
108459373, 18, 1.3279024, 103.7855078, 96, 55.95, 275.7
108569223, 18, 1.3279273, 103.7854258, 95, 50.14, 282.9
108749725, 16, 1.3279273, 103.7854258, 95, 45.39, 290.8
108769526, 16, 1.3279607, 103.7853558, 93, 45.39, 290.8
108969900, 16, 1.3280013, 103.7852988, 91, 41.05, 300.0
109180218, 16, 1.3280469, 103.7852550, 90, 37.12, 310.8
109350688, 15, 1.3280469, 103.7852550, 90, 33.54, 321.4
109460661, 15, 1.3280955, 103.7852230, 88, 33.54, 321.4
109570852, 15, 1.3281459, 103.7852023, 86, 31.28, 331.8
109751354, 16, 1.3281459, 103.7852023, 86, 29.41, 343.5
109770970, 16, 1.3281962, 103.7851936, 84, 29.41, 343.5
109961706, 16, 1.3282433, 103.7851975, 82, 27.30, 357.2
110172032, 16, 1.3282845, 103.7852129, 80, 25.41, 11.9
110462435, 16, 1.3283179, 103.7852405, 79, 23.87, 29.6
110552392, 17, 1.3283179, 103.7852405, 79, 24.81, 48.8
110572541, 17, 1.3283442, 103.7852790, 77, 24.81, 48.8
110772569, 17, 1.3283637, 103.7853241, 76, 27.05, 61.9
110973078, 17, 1.3283776, 103.7853713, 75, 27.58, 71.1
111153051, 16, 1.3283776, 103.7853713, 75, 27.28, 76.1
111173172, 16, 1.3283875, 103.7854190, 74, 27.28, 76.1
111363521, 17, 1.3283875, 103.7854190, 74, 26.75, 80.5
111463641, 17, 1.3283943, 103.7854666, 74, 26.75, 80.5
111573859, 17, 1.3284001, 103.7855142, 73, 26.69, 83.1
111774041, 17, 1.3284069, 103.7855612, 72, 26.44, 83.0
111974582, 17, 1.3284159, 103.7856079, 71, 26.30, 80.7
112174478, 17, 1.3284275, 103.7856545, 70, 26.44, 77.6
112465174, 17, 1.3284411, 103.7857014, 69, 26.90, 74.9
112565359, 17, 1.3284560, 103.7857484, 69, 27.26, 73.0
112775438, 17, 1.3284716, 103.7857954, 68, 27.39, 72.0
112975994, 17, 1.3284873, 103.7858422, 67, 27.45, 71.5
113175683, 17, 1.3285018, 103.7858887, 67, 27.18, 71.5
113465867, 17, 1.3285148, 103.7859356, 66, 27.06, 73.7
113576044, 17, 1.3285262, 103.7859829, 65, 27.02, 75.4
113776288, 17, 1.3285360, 103.7860312, 65, 26.90, 77.6
113976389, 17, 1.3285416, 103.7860812, 64, 27.82, 80.1
114156818, 18, 1.3285416, 103.7860812, 64, 28.27, 87.0
114176603, 18, 1.3285388, 103.7861313, 64, 28.27, 87.0
114466913, 18, 1.3285264, 103.7861781, 64, 27.65, 98.3
114577001, 18, 1.3285054, 103.7862190, 64, 26.43, 110.7
114776834, 18, 1.3284767, 103.7862519, 63, 25.10, 124.2
114977079, 18, 1.3284440, 103.7862763, 63, 23.71, 138.0
115177292, 18, 1.3284093, 103.7862930, 63, 21.84, 148.7
115467243, 18, 1.3283726, 103.7863018, 62, 21.06, 160.0
115567302, 20, 1.3283726, 103.7863018, 62, 21.02, 172.9
115577517, 20, 1.3283352, 103.7863027, 62, 21.02, 172.9
115777705, 20, 1.3282984, 103.7862965, 61, 20.51, 184.7
115977670, 20, 1.3282626, 103.7862838, 61, 20.79, 194.4
116168066, 19, 1.3282626, 103.7862838, 61, 21.38, 204.9
116178226, 19, 1.3282298, 103.7862640, 60, 21.38, 204.9
116368411, 18, 1.3282298, 103.7862640, 60, 21.37, 217.6
116468352, 18, 1.3282015, 103.7862370, 60, 21.37, 217.6
116568892, 19, 1.3282015, 103.7862370, 60, 22.15, 230.1
116588739, 19, 1.3281780, 103.7862038, 60, 22.15, 230.1
116778714, 19, 1.3281585, 103.7861666, 60, 23.06, 239.2
116968988, 20, 1.3281585, 103.7861666, 60, 23.79, 245.5
116989321, 20, 1.3281420, 103.7861256, 61, 23.79, 245.5
117179525, 20, 1.3281278, 103.7860811, 62, 25.37, 250.7
117470013, 20, 1.3281160, 103.7860338, 63, 26.53, 254.2
117580230, 20, 1.3281082, 103.7859840, 64, 27.67, 257.9
117780161, 20, 1.3281068, 103.7859333, 66, 28.37, 264.3
117980567, 20, 1.3281122, 103.7858837, 68, 28.17, 272.0
118190670, 20, 1.3281243, 103.7858369, 70, 27.42, 280.0
118471069, 20, 1.3281437, 103.7857939, 71, 26.66, 288.9
118591069, 20, 1.3281700, 103.7857567, 73, 26.00, 299.3
118780893, 20, 1.3282020, 103.7857272, 75, 24.78, 310.9
118971182, 19, 1.3282020, 103.7857272, 75, 23.73, 323.1
118991238, 19, 1.3282383, 103.7857061, 78, 23.73, 323.1
119191226, 19, 1.3282768, 103.7856942, 80, 23.04, 336.3
119471508, 19, 1.3283154, 103.7856917, 83, 21.85, 349.4
119581598, 19, 1.3283525, 103.7856973, 85, 21.20, 2.9
119791509, 19, 1.3283863, 103.7857093, 86, 20.42, 14.3
119971761, 18, 1.3283863, 103.7857093, 86, 19.36, 25.0
119991620, 18, 1.3284160, 103.7857267, 88, 19.36, 25.0
120171845, 19, 1.3284160, 103.7857267, 88, 19.06, 35.5
120191896, 19, 1.3284425, 103.7857509, 88, 19.06, 35.5
120481878, 19, 1.3284664, 103.7857846, 88, 20.92, 48.1
120592052, 19, 1.3284873, 103.7858301, 87, 25.22, 60.4
120792190, 19, 1.3285046, 103.7858875, 86, 30.37, 69.5
120972374, 20, 1.3285046, 103.7858875, 86, 36.22, 76.4
120992268, 20, 1.3285183, 103.7859578, 83, 36.22, 76.4
121192315, 20, 1.3285296, 103.7860410, 81, 43.28, 81.0
121482505, 20, 1.3285399, 103.7861355, 78, 49.99, 83.3
