loopIteration, time (us), axisP[0], axisP[1], axisP[2], axisI[0], axisI[1], axisI[2], axisD[0], axisD[1], axisD[2], rcCommand[0], rcCommand[1], rcCommand[2], rcCommand[3], vbatLatest (V), rssi, gyroADC[0], gyroADC[1], gyroADC[2], accSmooth[0], accSmooth[1], accSmooth[2], motor[0], motor[1], motor[2], motor[3], flightModeFlags (flags), stateFlags (flags), failsafePhase (flags), rxSignalReceived, rxFlightChannelsValid
  0, 92894489,   1,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   0, 1000, 1.834, 1002,  -1,   0,   0, 185, -142, 4133, 116, 121, 131, 131, 0, 0, IDLE, 0, 0
368, 93082282,   2,   0,   0,   0,   0,   0,  11,  -2,   0,   0,   0,   0, 1000, 1.834, 1012,  -3,   1,   0, 173, -123, 4144, 116, 131, 174, 187, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
376, 93086348,   1,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1000, 1.834, 1012,  -1,   0,   0, 172, -133, 4144, 116, 119, 124, 126, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
384, 93090433,  -1,   0,   0,   0,   0,   0, -10,   3,   0,   0,   0,   0, 1000, 1.834, 1002,   2,  -1,   0, 179, -115, 4140, 184, 167, 136, 116, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
392, 93094485,  -1,   0,  -2,   0,   0,   0,  -4,   0,   0,   0,   0,   0, 1000, 1.834, 1002,   2,   0,   1, 182, -101, 4140, 144, 149, 129, 116, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
400, 93098563,   1,   0,  -1,   0,   0,   0,   8,  -3,   0,   0,   0,   0, 1000, 1.834, 1002,  -2,   1,   0, 179, -121, 4142, 116, 136, 161, 173, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
408, 93102622,   2,   0,   1,   0,   0,   0,   9,  -1,   0,   0,   0,   0, 1000, 1.834, 1002,  -3,   1,   0, 177, -146, 4143, 119, 123, 162, 175, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
416, 93106694,   0,   0,   0,   0,   0,   0,  -7,   2,   0,   0,   0,   0, 1000, 1.834, 1002,   0,   0,   0, 179, -139, 4140, 159, 146, 127, 117, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
424, 93110775,  -1,   0,   0,   0,   0,   0,  -9,   2,   0,   0,   0,   0, 1000, 1.834, 1002,   2,  -1,   0, 187, -108, 4137, 175, 164, 130, 116, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
432, 93114813,   0,   0,   0,   0,   0,   0,   2,  -1,   0,   0,   0,   0, 1000, 1.834, 1002,   0,   0,   0, 188, -115, 4139, 116, 126, 128, 135, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
440, 93118853,   3,   0,   0,   0,   0,   0,  11,  -2,   0,   0,   0,   0, 1000, 1.834, 1002,  -3,   1,   0, 185, -133, 4142, 117, 131, 176, 191, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
448, 93122913,   1,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1000, 1.834, 1002,  -1,   0,   0, 185, -136, 4141, 119, 117, 123, 120, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
456, 93126976,  -1,   0,   0,   0,   0,   0, -11,   3,   0,   0,   0,   0, 1000, 1.834, 1002,   2,  -1,   0, 193, -104, 4139, 187, 173, 136, 116, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
464, 93131321,  -1,   0,   0,   0,   0,   0,  -2,   0,   0,   0,   0,   0, 1000, 1.834, 1002,   1,   0,   0, 193, -101, 4140, 134, 136, 116, 121, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
472, 93135375,   2,   0,   0,   0,   0,   0,  10,  -3,   0,   0,   0,   0, 1000, 1.834, 1002,  -2,   1,   0, 187, -123, 4144, 118, 135, 166, 188, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
480, 93139432,   2,   0,   0,   0,   0,   0,   6,   0,   0,   0,   0,   0, 1000, 1.834, 1002,  -2,   1,   0, 185, -144, 4146, 116, 124, 151, 157, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
488, 93143529,   0,   0,  -1,   0,   0,   0,  -9,   3,   0,   0,   0,   0, 1000, 1.834, 1002,   1,   0,   0, 189, -126, 4145, 174, 163, 136, 116, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
496, 93147589,  -1,   0,   0,   0,   0,   0,  -7,   1,   0,   0,   0,   0, 1000, 1.834, 1002,   2,   0,   0, 194, -106, 4139, 160, 153, 121, 117, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
504, 93151653,   0,   0,   1,   0,   0,   0,   6,  -3,   0,   0,   0,   0, 1000, 1.834, 1002,  -1,   1,  -1, 189, -120, 4141, 120, 129, 142, 165, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
512, 93155757,   2,  -1,   0,   0,   0,   0,  10,  -2,   0,   0,   0,   0, 1000, 1.834, 1002,  -3,   1,   0, 181, -143, 4142, 116, 129, 169, 182, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
520, 93159830,   0,   0,  -2,   0,   0,   0,  -5,   3,   0,   0,   0,   0, 1000, 1.834, 1002,   0,   0,   1, 181, -143, 4142, 149, 144, 136, 116, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
528, 93163898,  -2,   0,  -1,   0,   0,   0,  -9,   2,   0,   0,   0,  -1, 1000, 1.834, 1002,   2,  -1,   0, 188, -116, 4137, 175, 168, 135, 116, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
536, 93167951,   0,   0,   0,   0,   0,   0,   2,  -2,   0,   0,   0,  -1, 1000, 1.834, 1002,   0,   0,  -1, 185, -118, 4137, 117, 127, 125, 139, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
544, 93172002,   2,  -1,   0,   0,   0,   0,  10,  -3,   0,   0,   0,  -1, 1000, 1.834, 1002,  -3,   1,   0, 175, -138, 4140, 116, 134, 170, 185, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
552, 93176063,   0,   0,  -2,   0,   0,   0,   0,   1,   0,   0,   0,  -1, 1000, 1.834, 1002,  -1,   0,   0, 173, -149, 4142, 120, 126, 130, 117, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
560, 93180121,  -1,   0,  -2,   0,   0,   0,  -9,   3,   0,   0,   0,  -1, 1000, 1.834, 1002,   2,   0,   0, 179, -126, 4139, 172, 166, 137, 116, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
568, 93184175,   0,   0,   0,   0,   0,   0,  -1,  -1,   0,   0,   0,  -1, 1000, 1.834, 1002,   1,   0,   0, 180, -115, 4139, 125, 135, 118, 123, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
576, 93188243,   1,   0,  -1,   0,   0,   0,   8,  -2,   0,   0,   0,  -1, 1000, 1.834, 1002,  -2,   1,   0, 174, -134, 4141, 116, 134, 158, 169, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
584, 93192300,   1,   0,  -3,   0,   0,   0,   3,   0,   0,   0,   0,  -1, 1000, 1.834, 1002,  -1,   0,   1, 172, -149, 4143, 117, 131, 154, 138, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
592, 93196353,  -1,   0,  -4,   0,   0,   0,  -8,   3,   0,   0,   0,  -1, 1000, 1.834, 1002,   1,   0,   1, 177, -137, 4143, 164, 167, 141, 116, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
600, 93200411,  -1,   0,   0,   0,   0,   0,  -3,   0,   0,   0,   0,  -1, 1000, 1.834, 1002,   1,   0,   0, 184, -117, 4138, 138, 137, 120, 116, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
608, 93204467,   0,   0,   1,   0,   0,   0,   6,  -3,   0,   0,   0,  -1, 1000, 1.834, 1002,  -1,   1,  -1, 193, -127, 4135, 120, 130, 142, 164, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
616, 93208540,   2,   0,  -2,   0,   0,   0,   6,  -1,   0,   0,   0,  -1, 1000, 1.834, 1002,  -2,   1,   0, 201, -133, 4134, 116, 130, 156, 155, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
624, 93212587,   0,   0,  -3,   0,   0,   0,  -6,   3,   0,   0,   0,  -1, 1000, 1.834, 1002,   1,   0,   1, 212, -123, 4131, 150, 152, 138, 116, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
632, 93216641,  -1,   0,  -1,   0,   0,   0,  -6,   1,   0,   0,   0,  -1, 1000, 1.834, 1002,   1,   0,   0, 220, -99, 4127, 151, 149, 128, 116, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
640, 93220702,   0,   0,   0,   0,   0,   0,   4,  -3,   0,   0,   0,  -1, 1000, 1.834, 1002,  -1,   1,  -1, 215, -106, 4125, 118, 131, 135, 154, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
648, 93225053,   2,   0,  -1,   0,   0,   0,   6,  -1,   0,   0,   0,  -1, 1000, 1.834, 1002,  -2,   1,   0, 210, -119, 4126, 116, 129, 157, 158, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
656, 93229116,   0,   0,  -3,   0,   0,   0,  -2,   2,   0,   0,   0,  -1, 1000, 1.834, 1002,   0,   0,   1, 209, -123, 4127, 131, 134, 135, 116, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
664, 93233186,  -1,   0,  -2,   0,   0,   0,  -7,   2,   0,   0,   0,  -1, 1000, 1.834, 1002,   1,  -1,   0, 210, -103, 4124, 157, 157, 132, 116, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
672, 93237263,   0,   0,   0,   0,   0,   0,   1,  -1,   0,   0,   0,  -1, 1000, 1.834, 1002,   0,   0,  -1, 204, -104, 4122, 118, 125, 123, 136, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
680, 93241326,   1,  -1,   0,   0,   0,   0,   7,  -2,   0,   0,   0,  -1, 1000, 1.834, 1002,  -2,   1,   0, 196, -124, 4126, 116, 133, 155, 168, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
688, 93245382,   0,   0,  -2,   0,   0,   0,   0,   0,   0,   0,   0,  -1, 1000, 1.834, 1002,  -1,   0,   0, 191, -131, 4130, 117, 127, 130, 119, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
696, 93249459,  -1,   0,  -4,   0,   0,   0,  -7,   2,   0,   0,   0,  -1, 1000, 1.834, 1002,   1,  -1,   1, 193, -123, 4131, 156, 164, 138, 116, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
704, 93253560,   0,   0,  -1,   0,   0,   0,  -1,   0,   0,   0,   0,  -1, 1000, 1.834, 1002,   1,   0,   0, 192, -114, 4130, 122, 135, 119, 120, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
712, 93257617,   1,  -1,   0,   0,   0,   0,   6,  -2,   0,   0,   0,  -1, 1000, 1.834, 1002,  -2,   1,  -1, 187, -131, 4132, 118, 131, 148, 168, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
720, 93261692,   1,   0,  -1,   0,   0,   0,   3,   0,   0,   0,   0,  -1, 1000, 1.834, 1002,  -1,   0,   0, 185, -140, 4134, 116, 123, 141, 136, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
728, 93265752,   0,   0,  -4,   0,   0,   0,  -6,   2,   0,   0,   0,  -1, 1000, 1.834, 1002,   1,   0,   1, 186, -135, 4134, 152, 161, 139, 116, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
736, 93269815,  -1,   0,  -3,   0,   0,   0,  -3,   1,   0,   0,   0,  -1, 1000, 1.834, 1002,   1,   0,   1, 180, -132, 4133, 140, 148, 133, 116, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
744, 93273873,   0,   0,   0,   0,   0,   0,   4,  -2,   0,   0,   0,  -1, 1000, 1.834, 1002,  -1,   1,  -1, 169, -148, 4136, 117, 131, 135, 150, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
752, 93277948,   1,  -1,   0,   0,   0,   0,   6,   0,   0,   0,   0,  -1, 1000, 1.834, 1002,  -2,   1,  -1, 164, -160, 4138, 117, 124, 148, 156, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
760, 93282008,   0,   0,  -2,   0,   0,   0,  -3,   2,   0,   0,   0,  -1, 1000, 1.834, 1002,   0,   0,   0, 165, -156, 4139, 134, 138, 133, 116, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
768, 93286097,  -1,   0,  -4,   0,   0,   0,  -5,   1,   0,   0,   0,  -1, 1000, 1.834, 1012,   1,   0,   1, 170, -136, 4137, 144, 155, 136, 115, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
776, 93290285,   0,   0,  -1,   0,   0,   0,   1,   0,   0,   0,   0,  -1, 1000, 1.834, 1012,   0,   0,   0, 169, -142, 4137, 115, 124, 124, 122, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
784, 93294334,   2,   0,   0,   0,   0,   0,   7,  -2,   0,   0,   0,  -1, 1000, 1.834, 1012,  -2,   1,   0, 167, -148, 4139, 115, 127, 156, 165, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
792, 93298378,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -1, 1000, 1.834, 1012,  -1,   0,   0, 168, -151, 4139, 116, 118, 121, 118, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
800, 93302461,   0,   0,  -4,   0,   0,   0,  -6,   2,   0,   0,   0,  -1, 1000, 1.834, 1012,   1,   0,   1, 172, -127, 4136, 148, 158, 137, 115, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
808, 93306639,   0,   0,  -3,   0,   0,   0,  -1,   0,   0,   0,   0,  -1, 1000, 1.834, 1012,   0,   0,   1, 173, -123, 4134, 121, 137, 128, 116, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
816, 93310735,   1,   0,   0,   0,   0,   0,   5,  -2,   0,   0,   0,  -1, 1000, 1.834, 1012,  -2,   1,   0, 173, -129, 4136, 115, 127, 146, 155, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
824, 93314775,   1,   0,   0,   0,   0,   0,   3,   0,   0,   0,   0,  -1, 1000, 1.834, 1012,  -1,   0,  -1, 172, -140, 4137, 117, 121, 132, 144, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
832, 93319088,   0,   0,  -2,   0,   0,   0,  -5,   2,   0,   0,   0,  -1, 1000, 1.834, 1012,   0,   0,   0, 176, -132, 4138, 142, 143, 129, 115, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
840, 93323184,   0,   0,  -4,   0,   0,   0,  -3,   0,   0,   0,   0,  -1, 1000, 1.834, 1012,   1,   0,   1, 181, -119, 4136, 134, 152, 136, 115, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
848, 93327252,   0,   0,  -2,   0,   0,   0,   2,  -1,   0,   0,   0,  -1, 1000, 1.834, 1012,  -1,   0,   0, 183, -128, 4137, 115, 130, 133, 134, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
856, 93331343,   1,  -1,   1,   0,   0,   0,   4,  -1,   0,   0,   0,  -1, 1000, 1.834, 1012,  -1,   1,  -1, 179, -140, 4137, 117, 124, 139, 154, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
864, 93335385,   0,   0,   0,   0,   0,   0,  -3,   1,   0,   0,   0,  -1, 1000, 1.834, 1012,   0,   0,   0, 179, -144, 4139, 132, 128, 121, 115, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
872, 93339470,  -1,   0,  -4,   0,   0,   0,  -5,   1,   0,   0,   0,  -1, 1000, 1.834, 1012,   1,   0,   1, 181, -127, 4138, 144, 157, 138, 115, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
880, 93343524,   0,  -1,  -3,   0,   0,   0,   0,  -1,   0,   0,   0,  -1, 1000, 1.834, 1023,   0,   0,   1, 183, -132, 4138, 115, 140, 131, 126, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
888, 93347591,   1,  -1,   0,   0,   0,   0,   5,  -1,   0,   0,   0,  -1, 1000, 1.834, 1023,  -1,   1,   0, 182, -137, 4138, 115, 129, 142, 155, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
896, 93351670,   0,   0,   1,   0,   0,   0,   0,   0,   0,   0,   0,  -1, 1000, 1.834, 1023,  -1,   0,  -1, 181, -146, 4139, 121, 116, 117, 125, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
904, 93355791,   0,   0,  -2,   0,   0,   0,  -3,   1,   0,   0,   0,  -1, 1000, 1.834, 1023,   1,   0,   0, 181, -128, 4135, 135, 138, 126, 115, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
912, 93359870,   0,   0,  -5,   0,   0,   0,  -2,   0,   0,   0,   0,  -1, 1000, 1.834, 1023,   1,   0,   1, 181, -127, 4135, 125, 148, 134, 117, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
920, 93363930,   0,  -1,  -3,   0,   0,   0,   4,  -1,   0,   0,   0,  -1, 1000, 1.834, 1023,  -1,   1,   1, 181, -133, 4136, 115, 136, 147, 143, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
928, 93368000,   1,  -1,   0,   0,   0,   0,   3,   0,   0,   0,   0,  -1, 1000, 1.834, 1023,  -1,   0,  -1, 178, -141, 4137, 117, 119, 131, 139, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
936, 93372179,   0,   0,   1,   0,   0,   0,  -2,   1,   0,   0,   0,  -1, 1000, 1.834, 1023,   0,   0,  -1, 176, -129, 4135, 132, 125, 116, 120, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
944, 93376243,   0,   0,  -3,   0,   0,   0,  -3,   1,   0,   0,   0,  -1, 1000, 1.834, 1023,   1,   0,   1, 179, -120, 4134, 135, 145, 133, 115, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
952, 93380307,   0,   0,  -5,   0,   0,   0,   1,   0,   0,   0,   0,  -1, 1000, 1.834, 1023,   0,   0,   1, 179, -121, 4135, 115, 138, 141, 124, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
960, 93384395,   1,   0,  -1,   0,   0,   0,   5,  -2,   0,   0,   0,  -1, 1000, 1.834, 1023,  -2,   1,   0, 177, -132, 4136, 115, 131, 146, 152, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
968, 93388445,   0,   0,   1,   0,   0,   0,  -1,   0,   0,   0,   0,  -1, 1000, 1.834, 1023,  -1,   0,  -1, 177, -131, 4135, 122, 116, 116, 119, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
976, 93392511,   0,   0,  -1,   0,   0,   0,  -4,   1,   0,   0,   0,  -1, 1000, 1.834, 1023,   1,   0,   0, 180, -120, 4133, 142, 139, 126, 115, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
984, 93396583,   0,   0,  -5,   0,   0,   0,   0,   0,   0,   0,   0,  -1, 1000, 1.834, 1023,   0,   0,   1, 185, -119, 4134, 120, 142, 137, 115, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
992, 93400644,   1,   0,  -4,   0,   0,   0,   4,  -2,   0,   0,   0,  -1, 1000, 1.834, 1023,  -1,   1,   1, 186, -130, 4137, 115, 141, 151, 144, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
