time (us), GPS_numSat, GPS_coord[0], GPS_coord[1], GPS_altitude, GPS_speed (m/s), GPS_ground_course
133147738, 8, 1.3285031, 103.7862436, 114, 41.86, 263.6
133438508, 8, 1.3284966, 103.7861717, 117, 40.82, 264.9
133548337, 8, 1.3284897, 103.7861024, 121, 39.31, 265.4
133748301, 8, 1.3284819, 103.7860347, 125, 38.15, 264.5
133948596, 8, 1.3284734, 103.7859675, 128, 37.60, 263.3
134148666, 8, 1.3284649, 103.7858993, 132, 37.59, 262.8
134438696, 8, 1.3284568, 103.7858294, 135, 38.58, 263.2
134548874, 8, 1.3284493, 103.7857588, 138, 39.47, 263.9
134748702, 8, 1.3284425, 103.7856886, 140, 39.35, 264.7
134949083, 8, 1.3284359, 103.7856193, 143, 38.95, 265.0
135149725, 8, 1.3284282, 103.7855518, 145, 38.25, 265.0
135450094, 8, 1.3284151, 103.7854870, 147, 37.17, 262.3
135549969, 8, 1.3283940, 103.7854260, 149, 36.18, 256.5
135750351, 8, 1.3283637, 103.7853715, 150, 35.25, 247.2
135960461, 8, 1.3283248, 103.7853267, 151, 33.97, 235.7
136150559, 8, 1.3282801, 103.7852945, 153, 32.09, 222.7
136451426, 8, 1.3282348, 103.7852759, 155, 28.94, 209.5
136551044, 8, 1.3281895, 103.7852696, 157, 25.45, 195.1
136751276, 8, 1.3281434, 103.7852739, 159, 24.82, 180.9
136951194, 8, 1.3280971, 103.7852872, 160, 25.75, 168.6
137151648, 8, 1.3280515, 103.7853076, 162, 27.27, 159.4
137442032, 8, 1.3280086, 103.7853333, 164, 27.93, 152.3
137552165, 8, 1.3279705, 103.7853635, 166, 27.43, 145.4
137752003, 8, 1.3279383, 103.7853975, 167, 26.41, 137.3
137952377, 8, 1.3279121, 103.7854347, 169, 25.53, 128.9
138152081, 8, 1.3278904, 103.7854746, 170, 25.17, 121.1
138452431, 8, 1.3278716, 103.7855161, 170, 25.49, 116.1
138552762, 8, 1.3278550, 103.7855577, 171, 25.11, 112.2
138752658, 8, 1.3278403, 103.7856012, 170, 24.58, 110.3
138952728, 8, 1.3278274, 103.7856504, 170, 26.40, 106.7
139152980, 8, 1.3278172, 103.7857086, 169, 30.12, 101.8
139453231, 8, 1.3278098, 103.7857774, 169, 35.49, 97.9
139553236, 8, 1.3278051, 103.7858579, 168, 41.54, 94.7
139753267, 8, 1.3278022, 103.7859490, 167, 48.04, 92.5
139953275, 8, 1.3278015, 103.7860491, 167, 53.32, 91.2
140153740, 8, 1.3278030, 103.7861564, 167, 57.94, 89.8
140443904, 8, 1.3278063, 103.7862685, 167, 61.45, 88.7
140553586, 8, 1.3278111, 103.7863834, 167, 63.36, 88.1
140753687, 8, 1.3278175, 103.7865000, 167, 64.59, 87.0
140953878, 8, 1.3278249, 103.7866177, 167, 65.39, 86.6
141164639, 8, 1.3278332, 103.7867359, 168, 65.81, 86.2
141454913, 8, 1.3278420, 103.7868545, 168, 66.07, 85.9
141555056, 8, 1.3278511, 103.7869732, 168, 66.27, 85.6
141755095, 8, 1.3278607, 103.7870919, 168, 66.25, 85.4
141955629, 8, 1.3278706, 103.7872107, 167, 66.29, 85.2
142155816, 8, 1.3278808, 103.7873295, 166, 66.45, 85.1
142456305, 8, 1.3278916, 103.7874458, 165, 66.44, 84.9
142556229, 8, 1.3279013, 103.7875516, 163, 63.53, 84.5
142757033, 8, 1.3279085, 103.7876445, 162, 54.93, 85.4
142956996, 8, 1.3279155, 103.7877276, 160, 48.92, 85.0
143157433, 8, 1.3279242, 103.7878034, 159, 44.06, 84.9
143458022, 8, 1.3279372, 103.7878740, 157, 41.04, 82.2
143557937, 8, 1.3279572, 103.7879392, 156, 39.03, 76.8
143758427, 8, 1.3279853, 103.7879978, 155, 37.44, 68.2
143958389, 8, 1.3280200, 103.7880491, 154, 35.38, 59.8
144158882, 8, 1.3280590, 103.7880935, 154, 33.79, 52.1
144459100, 8, 1.3281018, 103.7881312, 154, 32.39, 45.0
144559726, 8, 1.3281469, 103.7881621, 155, 31.10, 38.1
144759536, 8, 1.3281936, 103.7881856, 155, 29.73, 31.4
144960172, 8, 1.3282415, 103.7882006, 156, 28.47, 22.7
145160137, 8, 1.3282881, 103.7882066, 157, 27.22, 12.6
145460629, 8, 1.3283323, 103.7882048, 157, 25.71, 2.4
145560745, 8, 1.3283721, 103.7881971, 158, 23.69, 353.2
145760966, 8, 1.3284071, 103.7881855, 158, 21.51, 345.1
145961308, 8, 1.3284366, 103.7881713, 158, 19.17, 338.3
146161718, 8, 1.3284612, 103.7881550, 157, 17.17, 330.7
146462037, 8, 1.3284816, 103.7881370, 156, 15.64, 322.5
146562236, 8, 1.3284984, 103.7881178, 155, 14.52, 315.2
146762817, 8, 1.3285119, 103.7880971, 154, 13.84, 307.7
146962739, 8, 1.3285227, 103.7880746, 152, 13.76, 299.9
147163301, 8, 1.3285308, 103.7880507, 150, 14.01, 292.7
147463486, 8, 1.3285365, 103.7880259, 148, 14.02, 286.1
147563952, 8, 1.3285396, 103.7879998, 145, 14.25, 280.4
147764129, 8, 1.3285405, 103.7879723, 143, 14.89, 274.5
147964664, 8, 1.3285394, 103.7879435, 140, 15.58, 269.8
148164687, 8, 1.3285365, 103.7879138, 137, 16.22, 266.0
148465003, 8, 1.3285321, 103.7878833, 134, 16.75, 262.9
148565072, 8, 1.3285262, 103.7878518, 131, 17.34, 260.7
148775458, 8, 1.3285191, 103.7878181, 128, 18.01, 258.9
148965813, 8, 1.3285109, 103.7877797, 124, 19.90, 258.0
149165955, 8, 1.3285024, 103.7877346, 122, 23.48, 258.3
149476538, 8, 1.3284942, 103.7876825, 119, 27.43, 260.4
149566939, 8, 1.3284856, 103.7876231, 118, 30.96, 261.7
149777286, 8, 1.3284743, 103.7875556, 116, 35.60, 261.3
149967547, 8, 1.3284595, 103.7874790, 116, 40.40, 259.6
150167634, 8, 1.3284409, 103.7873927, 115, 46.06, 258.3
150467901, 8, 1.3284194, 103.7872968, 116, 51.83, 257.7
150568067, 8, 1.3283950, 103.7871930, 117, 57.13, 257.2
150768520, 8, 1.3283680, 103.7870839, 118, 61.14, 256.4
150969060, 8, 1.3283396, 103.7869713, 119, 63.57, 256.0
151179031, 8, 1.3283104, 103.7868563, 121, 65.35, 255.8
151469507, 8, 1.3282809, 103.7867397, 122, 66.49, 255.9
151569527, 8, 1.3282506, 103.7866221, 124, 67.11, 255.8
151770249, 8, 1.3282199, 103.7865035, 125, 67.75, 255.6
151970280, 8, 1.3281881, 103.7863855, 126, 68.30, 255.6
152170574, 8, 1.3281514, 103.7862767, 127, 67.41, 254.5
152471127, 8, 1.3281054, 103.7861852, 126, 60.53, 248.0
152571380, 8, 1.3280538, 103.7861129, 125, 52.75, 239.0
152771627, 8, 1.3280010, 103.7860575, 124, 45.68, 230.2
152971644, 8, 1.3279498, 103.7860158, 122, 39.55, 222.5
153171893, 8, 1.3279023, 103.7859850, 121, 34.05, 216.0
153462426, 8, 1.3278584, 103.7859631, 119, 28.86, 210.5
153572479, 8, 1.3278189, 103.7859503, 117, 25.48, 202.5
153763150, 8, 1.3277872, 103.7859466, 114, 20.69, 192.4
153963331, 8, 1.3277650, 103.7859515, 113, 15.12, 178.3
154163307, 8, 1.3277531, 103.7859642, 111, 10.91, 152.1
154464257, 8, 1.3277510, 103.7859827, 109, 9.81, 111.9
154574340, 8, 1.3277563, 103.7860047, 107, 11.68, 83.7
154774553, 8, 1.3277675, 103.7860287, 105, 13.83, 70.8
154974961, 8, 1.3277848, 103.7860535, 104, 15.90, 59.9
155165162, 8, 1.3278090, 103.7860781, 102, 18.06, 50.5
155465336, 8, 1.3278400, 103.7861020, 101, 20.44, 41.6
155565772, 8, 1.3278765, 103.7861251, 99, 22.79, 35.3
155765747, 8, 1.3279180, 103.7861472, 99, 25.00, 30.4
155966092, 8, 1.3279619, 103.7861693, 98, 26.71, 27.0
156166354, 8, 1.3280066, 103.7861937, 97, 27.88, 27.0
156466828, 8, 1.3280495, 103.7862218, 97, 28.46, 30.8
156577009, 8, 1.3280909, 103.7862534, 96, 28.65, 35.8
156767246, 8, 1.3281305, 103.7862874, 95, 28.80, 39.7
156977640, 8, 1.3281689, 103.7863232, 95, 28.98, 42.3
157178123, 8, 1.3282062, 103.7863607, 94, 29.23, 44.5
157468438, 8, 1.3282424, 103.7864010, 93, 29.40, 46.6
157578669, 8, 1.3282785, 103.7864466, 92, 30.75, 49.8
157779303, 8, 1.3283153, 103.7864998, 91, 33.81, 53.9
157979088, 8, 1.3283540, 103.7865617, 91, 38.01, 57.1
158169803, 8, 1.3283961, 103.7866336, 90, 43.16, 59.2
158470024, 8, 1.3284427, 103.7867155, 90, 49.49, 60.4
158580306, 8, 1.3284926, 103.7868047, 90, 55.15, 60.7
158780252, 8, 1.3285446, 103.7868984, 90, 58.44, 61.1
158980747, 8, 1.3285983, 103.7869953, 90, 60.69, 61.2
159180857, 8, 1.3286532, 103.7870944, 90, 62.43, 61.1
159471294, 8, 1.3287079, 103.7871952, 90, 63.35, 61.4
159581750, 8, 1.3287623, 103.7872977, 91, 64.18, 61.8
159782032, 8, 1.3288158, 103.7874014, 91, 64.81, 62.6
159982207, 8, 1.3288686, 103.7875060, 91, 64.97, 63.1
160172437, 8, 1.3289179, 103.7876108, 91, 65.18, 63.7
160472738, 8, 1.3289558, 103.7877136, 91, 63.67, 66.1
160573243, 8, 1.3289707, 103.7878088, 91, 58.45, 74.1
160773428, 8, 1.3289635, 103.7878925, 90, 49.97, 87.7
160973631, 8, 1.3289412, 103.7879666, 88, 44.12, 99.4
161174003, 8, 1.3289050, 103.7880326, 86, 41.85, 111.9
161364416, 7, 1.3289050, 103.7880326, 86, 41.68, 124.0
161474179, 7, 1.3288588, 103.7880880, 86, 41.68, 124.0
161564699, 8, 1.3288588, 103.7880880, 86, 39.50, 135.3
161574612, 8, 1.3288026, 103.7881319, 85, 39.50, 135.3
161764960, 7, 1.3288026, 103.7881319, 85, 39.41, 147.2
161784843, 7, 1.3287405, 103.7881620, 86, 39.41, 147.2
161975138, 7, 1.3286770, 103.7881773, 88, 37.70, 160.5
162175419, 7, 1.3286162, 103.7881799, 89, 34.91, 171.9
162475747, 7, 1.3285621, 103.7881713, 91, 32.73, 182.9
162576038, 7, 1.3285181, 103.7881541, 93, 28.38, 195.5
162776538, 7, 1.3284836, 103.7881313, 94, 24.26, 208.0
162976759, 7, 1.3284564, 103.7881043, 95, 21.66, 219.9
163187079, 7, 1.3284350, 103.7880735, 96, 20.76, 230.7
163367299, 8, 1.3284350, 103.7880735, 96, 20.93, 240.0
163477529, 8, 1.3284173, 103.7880393, 96, 20.93, 240.0
163577628, 8, 1.3284026, 103.7880015, 97, 21.58, 246.8
163777976, 8, 1.3283911, 103.7879577, 97, 23.26, 252.2
163987883, 8, 1.3283829, 103.7879056, 97, 27.03, 258.7
164188432, 8, 1.3283773, 103.7878447, 97, 31.52, 263.2
164478981, 8, 1.3283735, 103.7877744, 97, 36.45, 265.9
164579130, 8, 1.3283708, 103.7876950, 97, 41.76, 267.5
164779232, 8, 1.3283686, 103.7876074, 97, 46.43, 268.5
164979843, 8, 1.3283670, 103.7875114, 98, 50.88, 269.0
165179923, 8, 1.3283662, 103.7874078, 98, 55.83, 269.3
165480380, 8, 1.3283660, 103.7872987, 99, 59.31, 269.9
165580441, 8, 1.3283664, 103.7871858, 99, 61.98, 270.0
165780884, 8, 1.3283671, 103.7870704, 100, 63.59, 270.3
165990918, 8, 1.3283682, 103.7869533, 101, 64.76, 270.3
166181394, 8, 1.3283698, 103.7868353, 102, 65.39, 270.7
166481943, 8, 1.3283723, 103.7867163, 103, 65.85, 271.0
166582143, 8, 1.3283752, 103.7865968, 104, 66.41, 271.5
166782358, 8, 1.3283785, 103.7864772, 104, 66.57, 271.6
166982482, 8, 1.3283820, 103.7863577, 105, 66.47, 271.6
167182634, 8, 1.3283856, 103.7862404, 106, 66.46, 271.8
167482807, 8, 1.3283887, 103.7861307, 107, 64.14, 271.9
167583364, 8, 1.3283899, 103.7860315, 107, 58.02, 271.6
167793166, 8, 1.3283865, 103.7859414, 107, 52.47, 269.7
167993448, 8, 1.3283763, 103.7858588, 106, 48.02, 265.9
168193520, 8, 1.3283581, 103.7857830, 106, 44.48, 260.3
168484052, 8, 1.3283318, 103.7857150, 104, 41.67, 253.2
168593888, 8, 1.3282966, 103.7856553, 103, 39.22, 244.9
168794297, 8, 1.3282530, 103.7856058, 101, 37.58, 234.6
168984170, 8, 1.3282022, 103.7855686, 100, 35.98, 223.2
169184491, 8, 1.3281473, 103.7855461, 100, 34.15, 210.0
169484549, 8, 1.3280929, 103.7855393, 100, 31.92, 194.9
169584498, 8, 1.3280434, 103.7855462, 100, 29.12, 179.2
169784560, 8, 1.3280007, 103.7855648, 101, 26.43, 164.8
169994667, 8, 1.3279645, 103.7855938, 101, 25.59, 147.8
170174803, 7, 1.3279645, 103.7855938, 101, 26.08, 134.1
170184985, 7, 1.3279340, 103.7856301, 102, 26.08, 134.1
170484935, 7, 1.3279081, 103.7856711, 103, 26.57, 125.4
170585377, 7, 1.3278868, 103.7857160, 103, 27.37, 118.7
170785509, 7, 1.3278712, 103.7857639, 104, 27.73, 111.5
170985452, 7, 1.3278603, 103.7858142, 104, 28.39, 104.4
171185974, 7, 1.3278541, 103.7858662, 104, 28.83, 99.2
171486099, 7, 1.3278511, 103.7859195, 104, 29.44, 94.6
171585791, 7, 1.3278496, 103.7859738, 104, 29.97, 92.2
171796004, 7, 1.3278494, 103.7860301, 104, 30.60, 90.6
171995985, 7, 1.3278510, 103.7860906, 104, 32.09, 89.3
172196403, 7, 1.3278545, 103.7861576, 105, 35.24, 87.5
172486249, 7, 1.3278598, 103.7862321, 105, 39.27, 86.4
172596332, 7, 1.3278668, 103.7863144, 105, 43.63, 85.5
172796790, 7, 1.3278756, 103.7864050, 106, 48.12, 84.8
172996674, 7, 1.3278861, 103.7865030, 106, 52.85, 84.2
173196723, 7, 1.3278981, 103.7866071, 107, 56.67, 83.6
173487224, 7, 1.3279112, 103.7867154, 108, 59.64, 83.3
173597363, 7, 1.3279250, 103.7868263, 109, 61.53, 83.0
173797478, 7, 1.3279393, 103.7869390, 110, 62.74, 82.9
173977751, 8, 1.3279393, 103.7869390, 110, 63.59, 82.7
173997579, 8, 1.3279539, 103.7870529, 111, 63.59, 82.7
174197961, 8, 1.3279688, 103.7871676, 112, 64.09, 82.5
174487958, 8, 1.3279839, 103.7872827, 112, 64.51, 82.6
174597948, 8, 1.3279995, 103.7873981, 113, 64.60, 82.4
174798300, 8, 1.3280158, 103.7875137, 114, 64.87, 82.1
174998147, 8, 1.3280333, 103.7876285, 114, 65.03, 81.8
175198200, 8, 1.3280559, 103.7877359, 115, 64.09, 81.0
175488682, 8, 1.3280877, 103.7878285, 115, 58.01, 75.9
175598510, 8, 1.3281292, 103.7879029, 115, 51.37, 66.1
175798637, 8, 1.3281750, 103.7879588, 114, 44.08, 54.7
175998966, 8, 1.3282205, 103.7879991, 113, 36.93, 45.5
176199079, 8, 1.3282623, 103.7880264, 111, 30.85, 37.3
176499061, 8, 1.3282987, 103.7880416, 110, 24.88, 28.6
176609106, 8, 1.3283282, 103.7880461, 108, 19.15, 16.2
176799455, 8, 1.3283508, 103.7880417, 106, 14.71, 359.4
176999543, 8, 1.3283647, 103.7880302, 104, 11.34, 335.9
177199592, 8, 1.3283695, 103.7880128, 102, 9.75, 303.6
177489591, 8, 1.3283650, 103.7879899, 100, 11.07, 269.8
177600117, 8, 1.3283531, 103.7879619, 98, 15.24, 251.3
177800042, 8, 1.3283354, 103.7879302, 96, 18.66, 243.4
177999841, 8, 1.3283138, 103.7878957, 94, 21.53, 239.9
178200743, 8, 1.3282900, 103.7878588, 92, 23.36, 237.8
178500719, 8, 1.3282635, 103.7878192, 90, 25.38, 236.8
178610957, 8, 1.3282355, 103.7877774, 89, 27.33, 236.2
178811043, 8, 1.3282070, 103.7877336, 87, 28.57, 236.5
179000975, 8, 1.3281785, 103.7876882, 86, 29.43, 237.5
179201314, 8, 1.3281506, 103.7876418, 86, 29.93, 239.0
179501406, 8, 1.3281235, 103.7875948, 85, 30.00, 239.7
179611570, 8, 1.3280973, 103.7875473, 85, 30.09, 240.8
179801610, 8, 1.3280719, 103.7874993, 84, 30.07, 241.9
180002058, 8, 1.3280474, 103.7874508, 84, 30.12, 242.8
180202183, 8, 1.3280237, 103.7874021, 84, 30.06, 243.8
180502410, 8, 1.3280011, 103.7873536, 84, 29.94, 244.4
180602487, 8, 1.3279799, 103.7873053, 85, 29.49, 245.6
180802841, 8, 1.3279618, 103.7872574, 85, 28.95, 247.4
181013557, 8, 1.3279477, 103.7872098, 85, 27.91, 251.3
181213732, 8, 1.3279377, 103.7871626, 85, 27.21, 255.9
181504266, 8, 1.3279317, 103.7871161, 85, 26.40, 260.6
181604276, 8, 1.3279299, 103.7870706, 85, 25.68, 265.5
181814786, 8, 1.3279314, 103.7870261, 86, 25.04, 270.2
182004756, 8, 1.3279360, 103.7869826, 86, 24.46, 273.8
182205210, 8, 1.3279434, 103.7869402, 86, 24.08, 277.9
182505432, 8, 1.3279533, 103.7868989, 87, 23.71, 281.5
182605943, 8, 1.3279651, 103.7868589, 87, 23.38, 285.0
182805892, 8, 1.3279787, 103.7868201, 87, 23.03, 288.0
183016489, 8, 1.3279927, 103.7867831, 87, 22.45, 290.3
183216538, 8, 1.3280076, 103.7867478, 87, 21.59, 292.0
183506889, 8, 1.3280227, 103.7867139, 87, 20.94, 293.9
183617020, 8, 1.3280383, 103.7866812, 87, 20.34, 295.0
183817262, 8, 1.3280541, 103.7866499, 86, 19.81, 296.2
184007752, 8, 1.3280710, 103.7866205, 85, 19.23, 298.0
184218124, 8, 1.3280887, 103.7865929, 84, 18.49, 301.2
184508455, 8, 1.3281074, 103.7865671, 83, 17.93, 304.5
184608864, 8, 1.3281263, 103.7865426, 82, 17.37, 306.9
184808723, 8, 1.3281453, 103.7865191, 81, 16.92, 309.1
185009115, 8, 1.3281650, 103.7864962, 79, 16.73, 310.1
185209710, 8, 1.3281853, 103.7864737, 78, 16.52, 311.1
185509929, 8, 1.3282067, 103.7864514, 76, 16.87, 312.6
185609933, 8, 1.3282294, 103.7864292, 75, 17.28, 314.3
185820640, 8, 1.3282526, 103.7864070, 73, 17.64, 315.8
186020964, 8, 1.3282772, 103.7863851, 72, 18.02, 317.5
186220904, 8, 1.3283039, 103.7863637, 70, 18.55, 319.7
186511746, 8, 1.3283328, 103.7863430, 69, 19.32, 322.7
186621829, 8, 1.3283633, 103.7863233, 68, 20.05, 325.5
186822203, 8, 1.3283951, 103.7863050, 67, 20.27, 328.6
187012360, 8, 1.3284281, 103.7862881, 66, 20.44, 331.8
187212360, 8, 1.3284620, 103.7862722, 65, 20.59, 333.9
187513186, 8, 1.3284966, 103.7862571, 64, 20.79, 335.9
187613149, 8, 1.3285322, 103.7862427, 64, 21.06, 337.3
187813673, 8, 1.3285690, 103.7862294, 63, 21.37, 339.0
188013775, 8, 1.3286065, 103.7862176, 63, 21.77, 341.1
188214098, 8, 1.3286446, 103.7862077, 62, 21.83, 343.8
188514705, 8, 1.3286833, 103.7862001, 62, 21.79, 347.2
188614585, 8, 1.3287223, 103.7861958, 62, 21.83, 350.7
188815068, 8, 1.3287612, 103.7861962, 62, 21.67, 356.4
189015431, 8, 1.3287991, 103.7862013, 62, 21.36, 4.6
189215534, 8, 1.3288359, 103.7862099, 62, 20.88, 10.5
189516010, 8, 1.3288719, 103.7862215, 61, 20.86, 15.7
189626163, 8, 1.3289064, 103.7862365, 61, 20.92, 20.1
189826470, 8, 1.3289378, 103.7862563, 61, 20.70, 27.1
190026474, 8, 1.3289646, 103.7862819, 60, 20.48, 37.7
190216744, 8, 1.3289864, 103.7863137, 60, 20.89, 49.8
190516595, 8, 1.3290029, 103.7863510, 59, 22.15, 61.2
190616843, 8, 1.3290139, 103.7863920, 58, 23.28, 70.9
190826972, 8, 1.3290193, 103.7864346, 57, 24.03, 79.0
191026918, 8, 1.3290192, 103.7864774, 56, 23.87, 86.2
191227293, 8, 1.3290137, 103.7865195, 55, 23.92, 93.4
191517312, 8, 1.3290028, 103.7865597, 54, 23.53, 101.6
191627568, 8, 1.3289874, 103.7865967, 53, 22.87, 109.0
191827651, 8, 1.3289680, 103.7866296, 52, 21.90, 116.1
192028105, 8, 1.3289454, 103.7866571, 51, 20.52, 124.5
192218237, 8, 1.3289204, 103.7866792, 49, 19.15, 133.7
192518505, 8, 1.3288938, 103.7866957, 48, 17.94, 143.0
192618475, 8, 1.3288657, 103.7867063, 47, 16.89, 153.0
192828479, 8, 1.3288360, 103.7867113, 46, 16.48, 165.2
193018708, 8, 1.3288051, 103.7867120, 45, 16.95, 175.2
193228878, 8, 1.3287743, 103.7867093, 44, 17.04, 181.8
193519156, 8, 1.3287441, 103.7867028, 43, 17.13, 188.3
193629504, 8, 1.3287152, 103.7866929, 43, 17.00, 195.7
193829909, 8, 1.3286885, 103.7866795, 42, 16.73, 202.6
194030032, 8, 1.3286645, 103.7866633, 41, 16.39, 210.8
194230484, 8, 1.3286442, 103.7866448, 41, 15.67, 218.1
194521284, 8, 1.3286279, 103.7866249, 40, 14.87, 227.0
194631023, 8, 1.3286158, 103.7866045, 40, 13.76, 235.3
194831027, 8, 1.3286079, 103.7865845, 39, 12.70, 244.0
195021731, 8, 1.3286041, 103.7865657, 39, 11.37, 253.5
195231719, 8, 1.3286042, 103.7865483, 39, 10.26, 264.4
195522454, 8, 1.3286076, 103.7865330, 38, 9.15, 276.4
195622400, 8, 1.3286160, 103.7865207, 38, 8.47, 291.3
195832666, 8, 1.3286289, 103.7865121, 37, 8.53, 317.9
196032815, 8, 1.3286443, 103.7865054, 37, 8.89, 333.5
196232753, 8, 1.3286611, 103.7864998, 36, 9.61, 339.0
196523185, 8, 1.3286796, 103.7864944, 36, 10.11, 343.0
196632863, 8, 1.3287004, 103.7864895, 36, 11.16, 344.5
196833160, 8, 1.3287234, 103.7864854, 36, 12.34, 347.8
197033679, 8, 1.3287490, 103.7864826, 36, 13.47, 351.6
197233751, 8, 1.3287769, 103.7864813, 36, 14.90, 354.7
197523958, 8, 1.3288067, 103.7864814, 36, 15.88, 358.5
197633785, 8, 1.3288377, 103.7864828, 36, 16.86, 1.3
