loopIteration, time (us), axisP[0], axisP[1], axisP[2], axisI[0], axisI[1], axisI[2], axisD[0], axisD[1], axisD[2], rcCommand[0], rcCommand[1], rcCommand[2], rcCommand[3], vbatLatest (V), rssi, gyroADC[0], gyroADC[1], gyroADC[2], accSmooth[0], accSmooth[1], accSmooth[2], motor[0], motor[1], motor[2], motor[3], flightModeFlags (flags), stateFlags (flags), failsafePhase (flags), rxSignalReceived, rxFlightChannelsValid
  0, 103398351,   0,   0,   4,   0,   0,   0,  -2,   0,   0,   0,  -1,   0, 1000, 1.852, 1023,   0,   0,  -1,  -3,  -5, 4238, 142, 126, 115, 132, 0, 0, IDLE, 0, 0
528, 103667587,   0,   0,   3,   0,   0,   0,   1,   0,   0,   0,  -1,   0, 1000, 1.852, 1023,  -1,   0,  -1, -10,  -9, 4234, 127, 117, 124, 140, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
536, 103671655,   0,   0,   0,   0,   0,   0,   0,  -1,   0,   0,  -1,   0, 1000, 1.852, 1023,  -1,   0,   0,   0, -16, 4225, 117, 123, 120, 133, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
544, 103675726,   0,   0,  -1,   0,   0,   0,   0,   0,   0,   0,  -1,   0, 1000, 1.852, 1023,  -1,   0,   1,   4, -22, 4219, 115, 124, 127, 123, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
552, 103679806,   0,   0,  -2,   0,   0,   0,  -2,   0,   0,   0,  -1,   0, 1000, 1.852, 1023,   0,   0,   1,   7, -23, 4218, 125, 136, 126, 116, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
560, 103683864,   0,   0,   0,   0,   0,   0,  -1,   1,   0,   0,  -1,   0, 1000, 1.852, 1023,   0,   0,   0,   8, -28, 4217, 125, 119, 117, 117, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
568, 103687916,   0,   0,   2,   0,   0,   0,   1,  -1,   0,   0,  -1,   0, 1000, 1.852, 1023,   0,   0,  -1,   9, -31, 4217, 123, 121, 118, 137, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
576, 103691960,   0,   0,   0,   0,   0,   0,  -1,   0,   0,   0,  -1,   0, 1000, 1.852, 1023,   1,   0,   0,  11, -27, 4221, 126, 124, 115, 120, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
584, 103696004,   0,   0,  -1,   0,   0,   0,  -2,   0,   0,   0,  -1,   0, 1000, 1.852, 1023,   1,   0,   1,   6, -25, 4224, 127, 135, 123, 116, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
592, 103700060,   0,   0,   0,   0,   0,   0,   2,   0,   0,   0,  -1,   0, 1000, 1.852, 1023,   0,   0,   0,   1, -32, 4229, 115, 125, 130, 134, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
600, 103704159,   0,  -1,   1,   0,   0,   0,   2,   0,   0,   0,  -1,   0, 1000, 1.852, 1023,  -1,   1,   0,   0, -45, 4228, 118, 120, 126, 139, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
608, 103708223,   0,  -1,   0,   0,   0,   0,  -2,   0,   0,   0,  -1,   0, 1000, 1.852, 1023,   1,   1,   0,  -1, -37, 4231, 130, 136, 115, 125, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
616, 103712269,  -2,   0,   0,   0,   0,   0,  -5,   1,   0,   0,  -1,   0, 1000, 1.852, 1023,   2,   0,   0,   1, -17, 4233, 147, 150, 120, 115, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
624, 103716318,  -1,   0,  -1,   0,   0,   0,   0,   1,   0,   0,  -1,   0, 1000, 1.852, 1023,   1,   0,   0,  -6, -14, 4236, 121, 124, 121, 115, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
632, 103720395,   1,  -1,   1,   0,   0,   0,   8,  -1,   0,   0,  -1,   0, 1000, 1.852, 1023,  -2,   1,   0, -14, -32, 4235, 118, 125, 154, 171, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
640, 103724448,   1,  -1,   0,   0,   0,   0,   3,   0,   0,   0,  -1,   0, 1000, 1.852, 1023,  -1,   1,   0, -11, -43, 4236, 115, 125, 136, 139, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
648, 103728494,   0,   0,  -2,   0,   0,   0,  -7,   1,   0,   0,  -1,   0, 1000, 1.852, 1023,   1,   0,   1, -14, -29, 4238, 149, 158, 127, 115, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
656, 103732817,  -3,   0,  -2,   0,   0,   0,  -8,   0,   0,   0,  -1,   0, 1000, 1.852, 1023,   3,   0,   1, -18,   1, 4237, 161, 171, 127, 115, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
664, 103736891,  -1,   0,   0,   0,   0,   0,   1,   0,   0,   0,  -1,   0, 1000, 1.852, 1023,   1,   0,   0, -22,   4, 4233, 115, 117, 117, 116, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
672, 103740941,   2,   0,   1,   0,   0,   0,  13,  -1,   0,   0,  -1,   0, 1000, 1.852, 1023,  -3,   0,  -1, -25, -21, 4234, 119, 122, 177, 193, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
680, 103745008,   2,  -1,   0,   0,   0,   0,   4,   0,   0,   0,  -1,   0, 1000, 1.852, 1023,  -3,   0,   0, -24, -29, 4240, 115, 123, 147, 151, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
688, 103749095,  -1,   0,  -4,   0,   0,   0, -10,   1,   0,   0,  -1,   0, 1000, 1.852, 1023,   1,   0,   1, -12,   7, 4243, 163, 177, 132, 115, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
696, 103753175,  -3,   0,   0,   0,   0,   0, -10,   1,   0,   0,  -1,   0, 1000, 1.852, 1023,   3,  -1,   0, -13,  41, 4238, 175, 170, 124, 115, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
704, 103757236,   0,   0,   3,   0,   0,   0,   4,   0,   0,   0,  -1,   0, 1000, 1.852, 1023,   0,   0,  -1, -12,  42, 4233, 127, 117, 132, 147, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
712, 103761295,   3,   0,   2,   0,   0,   0,  13,  -1,   0,   0,  -1,   0, 1000, 1.852, 1023,  -3,   0,  -1,  -5,  20, 4237, 120, 121, 177, 196, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
720, 103765354,   2,  -1,  -3,   0,   0,   0,   3,  -1,   0,   0,  -1,   0, 1000, 1.852, 1023,  -3,   1,   1,  -5,   4, 4245, 115, 136, 148, 145, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
728, 103769421,  -1,   0,  -4,   0,   0,   0, -11,   1,   0,   0,  -1,   0, 1000, 1.852, 1023,   1,   0,   2,  -7,  22, 4243, 167, 180, 135, 115, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
736, 103773481,  -2,   0,   1,   0,   0,   0,  -8,   2,   0,   0,  -1,   0, 1000, 1.852, 1023,   2,  -1,   0,  -6,  44, 4232, 168, 154, 123, 118, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
744, 103777537,   1,   0,   4,   0,   0,   0,   8,   0,   0,   0,  -1,   0, 1000, 1.852, 1023,  -1,   0,  -2,  -7,  30, 4230, 132, 118, 150, 174, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
752, 103781591,   3,  -1,  -1,   0,   0,   0,  10,  -3,   0,   0,  -1,   0, 1000, 1.852, 1023,  -3,   1,   0,  -4,  10, 4238, 115, 137, 174, 188, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
760, 103785656,   1,   0,  -4,   0,   0,   0,  -3,   0,   0,   0,  -1,   0, 1000, 1.852, 1023,  -1,   0,   2,  -9,  -2, 4244, 122, 144, 132, 117, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
768, 103789717,  -1,   0,   0,   0,   0,   0,  -9,   3,   0,   0,  -1,   0, 1000, 1.852, 1023,   1,  -1,   0, -12,   5, 4237, 174, 157, 130, 116, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
776, 103793777,   0,   0,   5,   0,   0,   0,   0,   1,   0,   0,  -1,   0, 1000, 1.852, 1023,   0,  -1,  -2, -13,  15, 4232, 145, 116, 122, 138, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
784, 103798007,   1,   0,   2,   0,   0,   0,   6,  -3,   0,   0,  -1,   0, 1000, 1.843, 1023,  -2,   0,  -1, -14,   2, 4235, 120, 128, 146, 173, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
792, 103802050,   1,  -1,  -3,   0,   0,   0,   1,  -1,   0,   0,  -1,   0, 1000, 1.843, 1023,  -1,   1,   1, -19, -14, 4244, 115, 137, 136, 133, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
800, 103806136,   0,   0,  -2,   0,   0,   0,  -6,   2,   0,   0,  -1,   0, 1000, 1.843, 1023,   1,  -1,   1, -18, -14, 4241, 148, 148, 131, 115, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
808, 103810212,   0,   0,   2,   0,   0,   0,  -1,   2,   0,   0,  -1,   0, 1000, 1.843, 1023,   0,  -1,  -1, -19, -14, 4236, 138, 118, 122, 125, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
816, 103814285,   1,   0,   3,   0,   0,   0,   4,  -2,   0,   0,  -1,   0, 1000, 1.843, 1023,  -1,   0,  -1, -14, -18, 4239, 123, 122, 131, 157, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
824, 103818350,   0,  -1,  -2,   0,   0,   0,   0,  -2,   0,   0,  -1,   0, 1000, 1.852, 1023,  -1,   1,   1, -17, -24, 4245, 115, 142, 127, 132, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
832, 103822691,   0,   0,  -4,   0,   0,   0,  -3,   0,   0,   0,  -1,   0, 1000, 1.852, 1023,   0,   0,   1, -20, -29, 4245, 130, 145, 133, 115, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
840, 103826769,   0,   0,   1,   0,   0,   0,   0,   1,   0,   0,  -1,   0, 1000, 1.852, 1023,   0,   0,   0, -26, -42, 4240, 127, 117, 119, 119, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
848, 103830835,   1,   0,   4,   0,   0,   0,   4,  -1,   0,   0,   0,   0, 1000, 1.852, 1023,  -1,   0,  -1, -20, -43, 4243, 129, 119, 133, 157, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
856, 103834964,   0,   0,   0,   0,   0,   0,  -2,   0,   0,   0,   0,   0, 1000, 1.852, 1023,   0,   1,   0, -22, -40, 4245, 124, 133, 117, 121, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
864, 103839036,  -1,   0,  -3,   0,   0,   0,  -4,   0,   0,   0,   0,   0, 1000, 1.852, 1023,   1,   0,   1, -19, -35, 4242, 138, 156, 130, 117, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
872, 103843110,   0,   0,   0,   0,   0,   0,   3,   1,   0,   0,   0,   0, 1000, 1.852, 1023,   0,   0,   0, -24, -45, 4240, 119, 115, 132, 130, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
880, 103847187,   1,  -1,   4,   0,   0,   0,   4,  -1,   0,   0,   0,   0, 1000, 1.852, 1023,  -1,   0,  -1, -18, -51, 4243, 127, 122, 133, 163, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
888, 103851246,   0,   0,   0,   0,   0,   0,  -2,   0,   0,   0,   0,   0, 1000, 1.852, 1023,   0,   0,   0, -19, -38, 4247, 129, 127, 116, 117, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
896, 103855312,  -1,   0,  -5,   0,   0,   0,  -6,   0,   0,   0,   0,   0, 1000, 1.852, 1023,   2,   0,   2, -17, -21, 4243, 151, 172, 135, 116, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
904, 103859383,   0,   0,  -1,   0,   0,   0,   1,   0,   0,   0,   0,   0, 1000, 1.852, 1023,   1,   0,   1, -24, -21, 4243, 115, 126, 124, 122, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
912, 103863467,   1,  -1,   2,   0,   0,   0,   8,  -1,   0,   0,   0,   0, 1000, 1.852, 1023,  -2,   1,  -1, -18, -41, 4240, 121, 123, 153, 178, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
920, 103867554,   1,   0,   3,   0,   0,   0,   1,   1,   0,   0,   0,   0, 1000, 1.852, 1023,  -1,   0,  -1, -18, -41, 4244, 130, 115, 128, 138, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
928, 103871620,  -1,   0,  -3,   0,   0,   0,  -9,   1,   0,   0,   0,   0, 1000, 1.852, 1023,   2,   0,   1, -15, -15, 4241, 163, 173, 129, 115, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
936, 103875701,  -1,   0,  -1,   0,   0,   0,  -5,   0,   0,   0,   0,   0, 1000, 1.852, 1023,   2,   0,   1, -21,   2, 4240, 144, 150, 123, 115, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
944, 103879765,   1,  -1,   1,   0,   0,   0,   9,  -2,   0,   0,   0,   0, 1000, 1.852, 1023,  -1,   1,  -1, -25, -11, 4234, 118, 127, 155, 176, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
952, 103883850,   2,   0,   1,   0,   0,   0,   8,   0,   0,   0,   0,   0, 1000, 1.852, 1023,  -3,   0,   0, -23, -32, 4239, 118, 120, 159, 170, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
960, 103887917,   0,   0,  -3,   0,   0,   0,  -5,   1,   0,   0,  -1,   0, 1000, 1.852, 1023,   0,   0,   1, -17, -23, 4242, 140, 152, 132, 115, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
968, 103891971,  -2,   0,  -2,   0,   0,   0, -10,   1,   0,   0,  -1,   0, 1000, 1.852, 1023,   3,  -1,   1, -18,   3, 4242, 173, 177, 131, 115, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
976, 103896051,   0,   0,   2,   0,   0,   0,   1,   0,   0,   0,  -1,   0, 1000, 1.852, 1023,   0,   0,  -1, -22,  15, 4234, 122, 118, 118, 131, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
984, 103900150,   2,  -1,   3,   0,   0,   0,  12,  -2,   0,   0,  -1,   0, 1000, 1.852, 1023,  -3,   0,  -1, -16,  13, 4234, 123, 122, 172, 199, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
992, 103904240,   1,   0,   0,   0,   0,   0,   2,   0,   0,   0,  -1,   1, 1000, 1.852, 1023,  -2,   0,   0,  -9,  17, 4239, 117, 118, 130, 136, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
