time (us), GPS_numSat, GPS_coord[0], GPS_coord[1], GPS_altitude, GPS_speed (m/s), GPS_ground_course
75523445, 18, 1.3286824, 103.7876217, 77, 41.63, 52.0
75543265, 18, 1.3287320, 103.7876752, 77, 41.63, 52.0
75723424, 17, 1.3287320, 103.7876752, 77, 39.48, 42.5
75743772, 17, 1.3287875, 103.7877155, 78, 39.48, 42.5
75943935, 17, 1.3288458, 103.7877397, 79, 36.97, 29.7
76134088, 17, 1.3289021, 103.7877491, 80, 33.62, 15.1
76424443, 17, 1.3289526, 103.7877470, 81, 30.03, 3.5
76524861, 18, 1.3289526, 103.7877470, 81, 26.32, 351.1
76544660, 18, 1.3289952, 103.7877358, 81, 26.32, 351.1
76745403, 18, 1.3290295, 103.7877182, 81, 22.72, 338.5
76945665, 18, 1.3290554, 103.7876958, 81, 20.06, 326.5
77145558, 18, 1.3290731, 103.7876671, 80, 18.02, 310.3
77426020, 18, 1.3290844, 103.7876310, 80, 19.63, 293.5
77546150, 18, 1.3290916, 103.7875878, 80, 22.66, 282.1
77745980, 18, 1.3290969, 103.7875378, 79, 26.11, 277.7
77946216, 18, 1.3291006, 103.7874805, 79, 29.85, 274.8
78146179, 18, 1.3291023, 103.7874158, 78, 34.01, 272.7
78336496, 17, 1.3291023, 103.7874158, 78, 37.89, 270.3
78426210, 17, 1.3291003, 103.7873451, 78, 37.89, 270.3
78546245, 17, 1.3290943, 103.7872701, 77, 40.76, 266.8
78726424, 16, 1.3290943, 103.7872701, 77, 42.97, 264.5
78746703, 16, 1.3290860, 103.7871914, 77, 42.97, 264.5
78946759, 16, 1.3290762, 103.7871104, 77, 44.94, 263.7
79126605, 17, 1.3290762, 103.7871104, 77, 45.87, 262.9
79146924, 17, 1.3290659, 103.7870279, 77, 45.87, 262.9
79327057, 16, 1.3290659, 103.7870279, 77, 46.40, 262.7
79427032, 16, 1.3290561, 103.7869454, 77, 46.40, 262.7
79526887, 17, 1.3290561, 103.7869454, 77, 45.99, 264.4
79546955, 17, 1.3290490, 103.7868633, 78, 45.99, 264.4
79746838, 17, 1.3290439, 103.7867806, 79, 45.78, 266.2
79927338, 16, 1.3290439, 103.7867806, 79, 46.44, 267.2
79947433, 16, 1.3290403, 103.7866966, 80, 46.44, 267.2
80147540, 16, 1.3290374, 103.7866116, 82, 47.07, 268.0
80427352, 16, 1.3290349, 103.7865260, 84, 47.48, 268.4
80547660, 16, 1.3290320, 103.7864403, 86, 47.76, 268.4
80747533, 16, 1.3290286, 103.7863551, 88, 47.65, 268.0
80947725, 16, 1.3290244, 103.7862702, 91, 47.34, 267.6
81148127, 16, 1.3290190, 103.7861856, 93, 47.24, 267.0
81338279, 15, 1.3290190, 103.7861856, 93, 47.18, 266.2
81428105, 15, 1.3290127, 103.7861014, 95, 47.18, 266.2
81548238, 15, 1.3290056, 103.7860176, 98, 46.73, 265.6
81738447, 16, 1.3290056, 103.7860176, 98, 46.61, 265.1
81748582, 16, 1.3289979, 103.7859342, 100, 46.61, 265.1
81948707, 16, 1.3289901, 103.7858510, 103, 46.51, 264.7
82149154, 16, 1.3289824, 103.7857677, 105, 46.48, 264.9
82439089, 16, 1.3289736, 103.7856835, 107, 46.60, 264.8
82538996, 15, 1.3289736, 103.7856835, 107, 47.61, 263.6
82549193, 15, 1.3289602, 103.7855998, 109, 47.61, 263.6
82739450, 16, 1.3289602, 103.7855998, 109, 46.56, 258.3
82759249, 16, 1.3289368, 103.7855209, 112, 46.56, 258.3
82949431, 16, 1.3289020, 103.7854522, 114, 44.92, 249.1
83159855, 16, 1.3288590, 103.7853979, 117, 40.96, 237.5
83439929, 16, 1.3288138, 103.7853584, 120, 36.13, 225.7
83559904, 16, 1.3287721, 103.7853318, 123, 30.35, 216.3
83760097, 16, 1.3287374, 103.7853156, 126, 24.14, 208.4
83949959, 16, 1.3287097, 103.7853079, 128, 18.21, 201.0
84151044, 16, 1.3286873, 103.7853078, 130, 13.60, 188.4
84440471, 16, 1.3286692, 103.7853151, 131, 11.49, 170.2
84560737, 16, 1.3286556, 103.7853315, 131, 10.57, 144.5
84760708, 16, 1.3286460, 103.7853587, 131, 13.64, 117.6
84961117, 16, 1.3286403, 103.7853957, 131, 18.46, 102.7
85141189, 15, 1.3286403, 103.7853957, 131, 23.05, 95.3
85160999, 15, 1.3286375, 103.7854405, 130, 23.05, 95.3
85441301, 15, 1.3286369, 103.7854910, 129, 26.70, 91.4
85561182, 15, 1.3286376, 103.7855456, 129, 29.40, 89.7
85761567, 15, 1.3286394, 103.7856035, 128, 31.40, 88.7
85961774, 15, 1.3286422, 103.7856640, 127, 32.95, 87.5
86161680, 15, 1.3286452, 103.7857267, 126, 34.47, 87.3
86441882, 15, 1.3286484, 103.7857911, 125, 35.45, 87.1
86562263, 15, 1.3286519, 103.7858570, 125, 36.33, 87.0
86762244, 15, 1.3286554, 103.7859242, 124, 37.14, 86.8
86962181, 15, 1.3286585, 103.7859923, 123, 37.77, 87.2
87162589, 15, 1.3286611, 103.7860608, 123, 38.01, 87.4
87342425, 14, 1.3286611, 103.7860608, 123, 38.32, 88.1
87442630, 14, 1.3286632, 103.7861299, 122, 38.32, 88.1
87542708, 15, 1.3286632, 103.7861299, 122, 38.54, 88.2
87562547, 15, 1.3286653, 103.7862002, 122, 38.54, 88.2
87743168, 14, 1.3286653, 103.7862002, 122, 39.72, 88.3
87762757, 14, 1.3286674, 103.7862764, 121, 39.72, 88.3
87963117, 14, 1.3286700, 103.7863647, 121, 45.12, 88.5
88163604, 14, 1.3286743, 103.7864651, 120, 53.07, 87.9
88443557, 14, 1.3286802, 103.7865733, 120, 58.73, 87.1
88563933, 14, 1.3286864, 103.7866863, 120, 61.79, 86.6
88763817, 14, 1.3286925, 103.7868030, 119, 64.19, 87.0
88964249, 14, 1.3286988, 103.7869217, 118, 65.79, 87.1
89153963, 14, 1.3287062, 103.7870414, 117, 66.44, 86.7
89444357, 14, 1.3287144, 103.7871620, 117, 67.02, 86.2
89544577, 13, 1.3287144, 103.7871620, 117, 67.47, 86.0
89564700, 13, 1.3287223, 103.7872831, 116, 67.47, 86.0
89744785, 14, 1.3287223, 103.7872831, 116, 67.61, 86.6
89765159, 14, 1.3287302, 103.7874044, 115, 67.61, 86.6
89965326, 14, 1.3287410, 103.7875251, 114, 67.64, 86.0
90165426, 14, 1.3287637, 103.7876396, 113, 67.25, 83.7
90345839, 13, 1.3287637, 103.7876396, 113, 63.20, 74.0
90446059, 13, 1.3288043, 103.7877353, 112, 63.20, 74.0
90546220, 12, 1.3288043, 103.7877353, 112, 53.29, 59.5
90566079, 12, 1.3288539, 103.7878049, 111, 53.29, 59.5
90746670, 13, 1.3288539, 103.7878049, 111, 42.37, 48.9
90766767, 13, 1.3289036, 103.7878535, 110, 42.37, 48.9
90946900, 14, 1.3289036, 103.7878535, 110, 35.05, 39.9
90966826, 14, 1.3289501, 103.7878875, 109, 35.05, 39.9
91147060, 15, 1.3289501, 103.7878875, 109, 29.47, 31.9
91167197, 15, 1.3289924, 103.7879105, 108, 29.47, 31.9
91447326, 15, 1.3290297, 103.7879253, 106, 24.59, 24.3
91547869, 14, 1.3290297, 103.7879253, 106, 20.27, 18.1
91567464, 14, 1.3290630, 103.7879332, 104, 20.27, 18.1
91767973, 14, 1.3290934, 103.7879345, 102, 17.87, 8.6
91968400, 14, 1.3291200, 103.7879291, 100, 15.96, 355.9
92168605, 14, 1.3291422, 103.7879168, 98, 14.51, 340.8
92449144, 14, 1.3291604, 103.7878972, 96, 14.17, 321.5
92569218, 14, 1.3291750, 103.7878703, 95, 15.65, 304.7
92769611, 14, 1.3291864, 103.7878365, 93, 18.18, 292.5
92969666, 16, 1.3291864, 103.7878365, 93, 21.23, 284.4
92989794, 16, 1.3291948, 103.7877961, 92, 21.23, 284.4
93190275, 16, 1.3292005, 103.7877496, 91, 24.48, 279.0
93470498, 16, 1.3292037, 103.7876967, 90, 27.61, 275.5
93570741, 17, 1.3292037, 103.7876967, 90, 31.30, 271.8
93590604, 17, 1.3292043, 103.7876377, 89, 31.30, 271.8
93770891, 16, 1.3292043, 103.7876377, 89, 34.26, 269.5
93791319, 16, 1.3292026, 103.7875737, 89, 34.26, 269.5
93941408, 4, 1.3292026, 103.7875737, 89, 36.88, 267.6
93951553, 4, 1.3291992, 103.7875063, 89, 36.88, 267.6
94151716, 4, 1.3291956, 103.7874366, 90, 38.15, 266.6
94442054, 4, 1.3291926, 103.7873654, 90, 39.03, 267.0
94552119, 4, 1.3291908, 103.7872921, 91, 39.84, 267.7
94752745, 4, 1.3291886, 103.7872193, 92, 40.68, 268.3
94943081, 6, 1.3291886, 103.7872193, 92, 40.60, 268.5
94963006, 6, 1.3291868, 103.7871468, 93, 40.60, 268.5
95163399, 6, 1.3291857, 103.7870742, 94, 40.39, 268.9
95443609, 6, 1.3291846, 103.7870017, 95, 40.53, 269.5
95553700, 6, 1.3291830, 103.7869297, 95, 40.23, 268.7
95754166, 6, 1.3291817, 103.7868581, 96, 40.02, 268.9
95944276, 8, 1.3291817, 103.7868581, 96, 40.00, 269.4
95964405, 8, 1.3291814, 103.7867861, 97, 40.00, 269.4
96164956, 8, 1.3291819, 103.7867147, 98, 39.71, 269.9
96445136, 8, 1.3291834, 103.7866446, 99, 39.10, 270.5
96565479, 8, 1.3291858, 103.7865756, 100, 38.60, 271.4
96765671, 8, 1.3291887, 103.7865076, 101, 38.06, 272.4
96955731, 8, 1.3291919, 103.7864402, 102, 37.63, 272.6
97165749, 8, 1.3291947, 103.7863735, 102, 37.21, 272.8
97446021, 8, 1.3291972, 103.7863069, 103, 37.10, 272.4
97565799, 8, 1.3292001, 103.7862404, 104, 37.06, 272.3
97766262, 8, 1.3292031, 103.7861739, 104, 36.89, 272.5
97966169, 8, 1.3292060, 103.7861077, 105, 37.03, 272.8
98166379, 8, 1.3292092, 103.7860418, 106, 36.66, 272.5
98446675, 8, 1.3292126, 103.7859765, 106, 36.44, 272.8
98567017, 8, 1.3292161, 103.7859117, 107, 36.14, 272.9
98766757, 8, 1.3292197, 103.7858472, 108, 35.91, 273.1
98966771, 8, 1.3292233, 103.7857827, 108, 35.92, 273.4
99167166, 8, 1.3292264, 103.7857182, 108, 35.77, 272.8
99447118, 8, 1.3292281, 103.7856535, 108, 35.83, 272.1
99567443, 8, 1.3292260, 103.7855887, 108, 36.02, 270.9
99767419, 8, 1.3292176, 103.7855253, 109, 36.04, 266.0
99967562, 8, 1.3292021, 103.7854658, 109, 34.99, 259.4
100167516, 8, 1.3291786, 103.7854126, 109, 33.46, 250.6
100447841, 8, 1.3291495, 103.7853667, 109, 31.32, 241.5
100568278, 8, 1.3291170, 103.7853290, 110, 29.00, 233.7
100768254, 8, 1.3290827, 103.7852995, 110, 26.42, 225.0
100968049, 8, 1.3290490, 103.7852778, 110, 23.77, 216.9
101168408, 8, 1.3290169, 103.7852632, 109, 20.76, 208.4
101458631, 8, 1.3289883, 103.7852544, 109, 18.13, 200.3
101578381, 8, 1.3289629, 103.7852509, 108, 15.42, 192.5
101768649, 8, 1.3289402, 103.7852528, 107, 13.26, 182.0
101968900, 8, 1.3289197, 103.7852602, 106, 12.37, 167.8
102168826, 8, 1.3289017, 103.7852729, 105, 11.99, 152.2
102458915, 8, 1.3288859, 103.7852920, 103, 12.73, 137.1
102569184, 8, 1.3288720, 103.7853183, 101, 15.01, 123.2
102769152, 8, 1.3288602, 103.7853522, 99, 18.26, 113.1
102969302, 8, 1.3288505, 103.7853934, 98, 21.81, 106.0
103179458, 8, 1.3288433, 103.7854432, 96, 25.37, 101.2
103459311, 8, 1.3288392, 103.7855008, 95, 30.67, 96.0
103579539, 8, 1.3288379, 103.7855609, 93, 33.61, 92.4
103779646, 8, 1.3288387, 103.7856208, 92, 33.18, 90.2
103979650, 8, 1.3288411, 103.7856810, 92, 33.48, 88.4
104180045, 8, 1.3288446, 103.7857418, 91, 33.64, 87.5
104460271, 8, 1.3288486, 103.7858037, 90, 34.15, 86.3
104580126, 8, 1.3288525, 103.7858670, 90, 34.91, 86.4
104769937, 8, 1.3288562, 103.7859316, 89, 35.69, 86.4
104980356, 8, 1.3288592, 103.7859972, 89, 36.30, 87.2
105180394, 8, 1.3288620, 103.7860653, 89, 36.80, 87.8
105460324, 8, 1.3288651, 103.7861374, 88, 39.02, 87.4
105580605, 8, 1.3288687, 103.7862147, 88, 41.33, 87.6
105780610, 8, 1.3288731, 103.7863006, 87, 44.78, 87.1
105980892, 8, 1.3288787, 103.7863976, 86, 50.89, 86.9
106181342, 8, 1.3288839, 103.7865038, 85, 57.21, 86.5
106461493, 8, 1.3288906, 103.7866157, 84, 61.12, 87.4
106581621, 8, 1.3288982, 103.7867307, 84, 63.45, 86.3
106781570, 8, 1.3289063, 103.7868478, 84, 64.73, 86.5
106981559, 8, 1.3289153, 103.7869659, 84, 65.81, 85.8
107181868, 8, 1.3289248, 103.7870841, 84, 66.04, 85.7
107462006, 8, 1.3289344, 103.7872023, 84, 65.85, 85.5
107582085, 8, 1.3289440, 103.7873204, 85, 66.06, 85.3
107782179, 8, 1.3289537, 103.7874383, 86, 65.84, 85.4
107982078, 8, 1.3289618, 103.7875554, 87, 65.76, 85.3
108182136, 8, 1.3289623, 103.7876648, 88, 64.81, 86.8
108462586, 8, 1.3289441, 103.7877581, 87, 57.18, 93.5
108583521, 8, 1.3289075, 103.7878321, 87, 49.55, 108.3
108762978, 7, 1.3289075, 103.7878321, 87, 43.13, 124.8
108782816, 7, 1.3288570, 103.7878854, 86, 43.13, 124.8
108982871, 7, 1.3287997, 103.7879208, 85, 39.44, 141.5
109183052, 7, 1.3287399, 103.7879408, 84, 36.21, 155.0
109463197, 7, 1.3286799, 103.7879474, 83, 34.28, 167.6
109583516, 7, 1.3286214, 103.7879422, 82, 32.90, 179.6
109783623, 7, 1.3285664, 103.7879269, 80, 31.92, 190.4
109983652, 7, 1.3285158, 103.7879024, 78, 31.36, 200.7
110183855, 7, 1.3284711, 103.7878701, 77, 30.90, 211.0
110464433, 7, 1.3284319, 103.7878317, 75, 30.48, 220.4
110584709, 7, 1.3283988, 103.7877884, 72, 30.57, 228.1
110764573, 6, 1.3283988, 103.7877884, 72, 30.06, 237.1
110784935, 6, 1.3283727, 103.7877412, 70, 30.06, 237.1
110985029, 6, 1.3283521, 103.7876913, 68, 29.94, 245.1
111185622, 6, 1.3283354, 103.7876395, 65, 30.08, 249.8
111465959, 6, 1.3283229, 103.7875856, 62, 30.49, 254.1
111586226, 6, 1.3283151, 103.7875289, 60, 31.08, 259.2
111776104, 7, 1.3283151, 103.7875289, 60, 32.40, 264.1
111786524, 7, 1.3283104, 103.7874695, 58, 32.40, 264.1
111986720, 7, 1.3283076, 103.7874078, 57, 33.75, 266.2
112186712, 7, 1.3283063, 103.7873443, 56, 34.85, 268.1
112477240, 7, 1.3283062, 103.7872795, 54, 35.70, 269.4
112586899, 7, 1.3283067, 103.7872137, 54, 36.31, 270.1
112787351, 7, 1.3283082, 103.7871472, 53, 36.79, 270.6
112987714, 7, 1.3283108, 103.7870803, 52, 37.04, 271.4
113187512, 7, 1.3283146, 103.7870133, 52, 37.31, 272.5
113477789, 7, 1.3283213, 103.7869460, 52, 37.29, 274.0
113588119, 7, 1.3283312, 103.7868780, 52, 37.83, 276.6
113788055, 7, 1.3283446, 103.7868087, 52, 38.51, 279.3
113988408, 7, 1.3283609, 103.7867388, 53, 39.81, 282.1
114178134, 8, 1.3283609, 103.7867388, 53, 39.82, 283.7
114188310, 8, 1.3283782, 103.7866692, 54, 39.82, 283.7
114478565, 8, 1.3283957, 103.7865998, 55, 39.77, 284.1
114598396, 8, 1.3284131, 103.7865302, 56, 39.78, 284.1
114788987, 8, 1.3284295, 103.7864589, 58, 39.89, 283.6
114988904, 8, 1.3284447, 103.7863858, 61, 41.33, 282.2
115188873, 8, 1.3284580, 103.7863135, 63, 41.56, 281.1
115479042, 8, 1.3284677, 103.7862427, 65, 40.26, 279.5
115589098, 8, 1.3284721, 103.7861734, 68, 39.37, 276.3
115789277, 8, 1.3284683, 103.7861073, 70, 37.87, 271.4
115989308, 8, 1.3284554, 103.7860461, 72, 36.09, 262.8
116189684, 8, 1.3284352, 103.7859921, 74, 33.60, 253.9
116479715, 8, 1.3284097, 103.7859461, 76, 30.66, 245.5
116589972, 8, 1.3283822, 103.7859090, 77, 27.78, 237.1
116800027, 8, 1.3283556, 103.7858807, 78, 23.74, 230.0
116999933, 8, 1.3283310, 103.7858605, 79, 19.62, 223.0
117199956, 8, 1.3283091, 103.7858473, 80, 15.77, 216.1
117490165, 8, 1.3282892, 103.7858412, 80, 12.69, 205.0
117600865, 8, 1.3282721, 103.7858445, 80, 10.71, 188.1
117800596, 8, 1.3282598, 103.7858631, 80, 9.80, 149.4
118001052, 8, 1.3282522, 103.7858918, 80, 16.48, 109.3
118201144, 8, 1.3282487, 103.7859230, 79, 16.69, 101.0
118491297, 8, 1.3282468, 103.7859575, 78, 18.21, 92.9
118601476, 8, 1.3282464, 103.7859955, 77, 20.10, 93.0
118801573, 8, 1.3282483, 103.7860375, 76, 22.16, 88.7
119001425, 8, 1.3282523, 103.7860841, 75, 24.42, 86.3
119201381, 8, 1.3282583, 103.7861367, 74, 27.48, 84.3
119491618, 8, 1.3282664, 103.7861939, 73, 31.32, 82.9
119601700, 8, 1.3282760, 103.7862532, 73, 32.73, 81.3
119802148, 8, 1.3282868, 103.7863146, 72, 34.03, 80.4
120002219, 8, 1.3282985, 103.7863794, 71, 35.32, 79.7
120202094, 8, 1.3283106, 103.7864511, 71, 37.96, 79.8
120482566, 8, 1.3283234, 103.7865343, 70, 42.99, 80.7
120602666, 8, 1.3283369, 103.7866289, 68, 50.67, 81.7
120802735, 8, 1.3283512, 103.7867308, 67, 55.56, 82.0
121012913, 8, 1.3283664, 103.7868374, 66, 58.83, 82.0
121202773, 8, 1.3283830, 103.7869473, 65, 60.99, 81.9
121493278, 8, 1.3284005, 103.7870593, 65, 62.56, 81.3
121613734, 8, 1.3284183, 103.7871726, 65, 63.46, 81.0
121813816, 8, 1.3284355, 103.7872864, 65, 64.09, 81.1
122013904, 8, 1.3284526, 103.7874008, 66, 64.04, 81.5
122213765, 8, 1.3284706, 103.7875156, 66, 64.66, 81.5
122494362, 8, 1.3284899, 103.7876302, 67, 64.68, 80.8
122614314, 8, 1.3285113, 103.7877442, 68, 64.53, 80.2
122814252, 8, 1.3285383, 103.7878520, 69, 64.59, 78.8
123004154, 8, 1.3285799, 103.7879414, 69, 59.30, 73.0
123204219, 8, 1.3286351, 103.7880056, 69, 51.67, 56.8
123494664, 8, 1.3286947, 103.7880452, 68, 42.60, 42.1
