loopIteration, time (us), axisP[0], axisP[1], axisP[2], axisI[0], axisI[1], axisI[2], axisD[0], axisD[1], axisD[2], rcCommand[0], rcCommand[1], rcCommand[2], rcCommand[3], vbatLatest (V), rssi, gyroADC[0], gyroADC[1], gyroADC[2], accSmooth[0], accSmooth[1], accSmooth[2], motor[0], motor[1], motor[2], motor[3], flightModeFlags (flags), stateFlags (flags), failsafePhase (flags), rxSignalReceived, rxFlightChannelsValid
  0, 107422364,   2,   1,   0,   0,   0,   0,  10,   3,   0,   0,   0,   0, 1000, 1.834, 1012,  -3,  -1,   0, -298, -214, 4192, 132, 117, 188, 166, 0, 0, IDLE, 0, 0
336, 107593524,   4,   1,   0,   0,   0,   0,  -3,   3,   0,   6,   0,   0, 1000, 1.843, 1012,   0,  -1,   0, -109, -93, 4214, 137, 115, 143, 121, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
344, 107597584,   3,   0,  -2,   0,   0,   0,  -3,   0,   0,   5,   0,   0, 1000, 1.843, 1012,   0,  -1,   1, -103, -91, 4203, 121, 123, 131, 116, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
352, 107601657,   1,   0,  -6,   0,   0,   0,  -4,  -5,   0,   5,   0,   0, 1000, 1.843, 1012,   1,   1,   2, -129, -84, 4205, 121, 173, 136, 135, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
360, 107605721,   2,   0,   0,   0,   0,   0,   0,   0,   0,   5,   0,   0, 1000, 1.843, 1012,   0,   0,   0, -169, -65, 4245, 115, 122, 127, 128, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
368, 107609791,   4,   0,   1,   0,   0,   0,   7,   3,   0,   5,   0,   0, 1000, 1.843, 1012,  -2,  -1,  -1, -165, -68, 4251, 139, 115, 181, 169, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
376, 107613863,   5,   1,   5,   0,   0,   0,   1,   4,   0,   4,   0,   0, 1000, 1.843, 1012,  -2,  -2,  -2, -162, -84, 4254, 151, 115, 158, 154, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
384, 107617944,   2,   0,  -2,   0,   0,   0,  -6,  -5,   0,   4,   0,   0, 1000, 1.843, 1012,   0,   1,   1, -157, -64, 4234, 128, 160, 119, 136, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
392, 107621999,   0,  -1,  -2,   0,   0,   0,  -9,  -5,   0,   4,   0,   0, 1000, 1.834, 1012,   2,   1,   1, -169, -52, 4250, 148, 188, 121, 138, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
400, 107626049,   2,   0,   3,   0,   0,   0,   4,   1,   0,   4,   0,   0, 1000, 1.834, 1012,   0,   1,  -1, -156, -44, 4253, 129, 115, 145, 155, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
408, 107630120,   4,   1,   6,   0,   0,   0,   9,   5,   0,   4,   0,   0, 1000, 1.834, 1012,  -2,  -1,  -2, -135, -58, 4244, 158, 115, 191, 189, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
416, 107634179,   4,   0,   0,   0,   0,   0,   1,   2,   0,   4,   0,   0, 1000, 1.834, 1012,  -2,  -1,   0, -117, -69, 4230, 130, 115, 154, 140, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
424, 107638269,   3,  -1,  -5,   0,   0,   0,  -4,  -8,   0,   4,   0,   0, 1000, 1.834, 1012,  -1,   1,   2, -118, -70, 4231, 119, 181, 136, 151, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
432, 107642334,   1,  -1,  -6,   0,   0,   0,  -5,  -3,   0,   4,   0,   0, 1000, 1.834, 1012,   1,   2,   2, -119, -58, 4235, 123, 170, 132, 130, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
440, 107646650,   2,   0,   0,   0,   0,   0,   0,   4,   0,   3,   0,   0, 1000, 1.834, 1012,   0,   0,   0, -108, -58, 4219, 133, 116, 141, 121, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
448, 107650719,   3,   1,   1,   0,   0,   0,   4,   7,   0,   3,   0,   0, 1000, 1.834, 1012,  -1,  -1,   0, -89, -69, 4208, 154, 115, 180, 151, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
456, 107654793,   3,   0,   0,   0,   0,   0,   1,  -4,   0,   3,   0,   0, 1000, 1.834, 1012,  -2,   1,   0, -91, -90, 4201, 115, 140, 137, 156, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
464, 107658846,   3,  -1,  -5,   0,   0,   0,  -1,  -4,   0,   3,   0,   0, 1000, 1.843, 1023,  -1,   2,   2, -95, -77, 4224, 115, 158, 140, 146, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
472, 107662909,   1,  -1,   3,   0,   0,   0,  -5,  -2,   0,   3,   0,   0, 1000, 1.843, 1023,   1,   2,  -1, -107, -87, 4216, 141, 144, 115, 141, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
480, 107666988,   0,   1,   9,   0,   0,   0,  -3,   9,   0,   3,   0,   0, 1000, 1.843, 1023,   1,  -2,  -3, -68, -77, 4207, 204, 120, 157, 148, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
488, 107671042,   1,   0,   3,   0,   0,   0,   1,   1,   0,   3,   0,   0, 1000, 1.843, 1023,   0,  -1,  -1, -62, -96, 4194, 137, 115, 136, 142, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
496, 107675106,   3,  -1,  -3,   0,   0,   0,   7,  -8,   0,   3,   0,   0, 1000, 1.843, 1023,  -2,   2,   1, -78, -104, 4201, 115, 162, 169, 194, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
504, 107679194,   0,  -1,  -8,   0,   0,   0,  -6,  -3,   0,   3,   0,   0, 1000, 1.834, 1023,   1,   2,   3, -73, -96, 4221, 128, 185, 139, 126, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
512, 107683271,   1,   0,  -1,   0,   0,   0,  -3,   6,   0,   3,   0,   0, 1000, 1.834, 1023,   1,  -1,   1, -28, -60, 4242, 150, 127, 150, 115, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
520, 107687336,   1,   0,   7,   0,   0,   0,   4,   3,   0,   3,   0,   0, 1000, 1.834, 1023,   0,   0,  -3, -14, -63, 4229, 155, 115, 148, 164, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
528, 107691410,   2,   0,   1,   0,   0,   0,   1,  -4,   0,   2,   0,   0, 1000, 1.834, 1023,   0,   0,   0, -12, -48, 4240, 118, 132, 128, 153, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
536, 107695469,   0,  -1,  -4,   0,   0,   0,  -3,  -3,   0,   2,   0,   0, 1000, 1.834, 1023,   1,   2,   2, -16, -39, 4250, 121, 159, 128, 131, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
544, 107699518,   1,   0,  -3,   0,   0,   0,  -2,   0,   0,   2,   0,   0, 1000, 1.843, 1023,   1,   1,   1, -13, -41, 4254, 122, 135, 129, 116, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
552, 107703601,   3,   0,  -1,   0,   0,   0,   7,   4,   0,   2,   0,   0, 1000, 1.843, 1023,  -1,   0,   0, -20, -45, 4239, 130, 118, 176, 155, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
560, 107707650,   2,   0,   2,   0,   0,   0,   1,   0,   0,   2,   0,   0, 1000, 1.843, 1023,  -1,   0,  -1, -25, -64, 4232, 125, 116, 131, 141, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
568, 107711708,   1,  -1,  -6,   0,   0,   0,  -4,  -1,   0,   2,   0,   0, 1000, 1.843, 1023,   1,   1,   2, -41, -41, 4234, 123, 160, 134, 122, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
576, 107715765,   0,  -1, -10,   0,   0,   0,  -4,  -3,   0,   2,   0,   0, 1000, 1.843, 1023,   1,   1,   3, -59, -41, 4227, 123, 183, 149, 128, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
584, 107719834,   2,   0,   1,   0,   0,   0,   6,   4,   0,   2,   0,   0, 1000, 1.834, 1023,  -1,   0,  -1, -70, -48, 4225, 137, 115, 168, 156, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
592, 107723897,   3,   0,   4,   0,   0,   0,   4,   2,   0,   2,   0,   0, 1000, 1.834, 1023,  -2,  -1,  -1, -60, -62, 4210, 137, 115, 156, 163, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
600, 107727969,   3,   0,   4,   0,   0,   0,   0,   2,   0,   2,   0,   0, 1000, 1.834, 1023,  -2,  -1,  -2, -69, -67, 4220, 140, 115, 141, 146, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
608, 107732020,   1,   0,   0,   0,   0,   0,  -5,  -5,   0,   2,   0,   0, 1000, 1.834, 1023,   1,   1,   0, -85, -63, 4212, 135, 159, 115, 144, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
616, 107736066,   0,   0,  -6,   0,   0,   0,  -5,   0,   0,   2,   0,   0, 1000, 1.834, 1023,   1,   0,   2, -91, -52, 4215, 134, 158, 141, 115, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
624, 107740128,   2,   0,   0,   0,   0,   0,   4,   2,   0,   2,   0,   0, 1000, 1.834, 1023,  -1,  -1,   0, -96, -59, 4197, 130, 115, 158, 145, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
632, 107744432,   4,   1,   2,   0,   0,   0,   7,   3,   0,   2,   0,   0, 1000, 1.834, 1023,  -3,  -1,  -1, -98, -77, 4204, 138, 115, 179, 172, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
640, 107748515,   3,   0,  -1,   0,   0,   0,  -1,  -2,   0,   2,   0,   0, 1000, 1.834, 1023,  -2,   0,   1, -98, -85, 4204, 115, 130, 128, 133, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
648, 107752576,   1,   0,  -4,   0,   0,   0,  -6,  -1,   0,   2,   0,   1, 1000, 1.834, 1023,   0,   0,   2, -106, -82, 4211, 129, 157, 130, 120, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
656, 107756643,   0,   0,  -3,   0,   0,   0,  -3,   0,   0,   2,   0,   1, 1000, 1.834, 1023,   1,   0,   2, -111, -72, 4203, 126, 139, 128, 115, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
664, 107760736,   2,   1,   4,   0,   0,   0,   2,   2,   0,   2,   0,   1, 1000, 1.843, 1023,  -1,  -1,  -1, -74, -102, 4203, 140, 115, 144, 145, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
672, 107764789,   3,   0,   6,   0,   0,   0,   7,   2,   0,   2,   0,   1, 1000, 1.843, 1023,  -2,  -1,  -2, -54, -121, 4205, 150, 115, 167, 182, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
680, 107768874,   2,   0,  -1,   0,   0,   0,  -2,  -3,   0,   2,   0,   1, 1000, 1.843, 1023,  -1,   0,   1, -41, -134, 4213, 115, 130, 121, 129, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
688, 107772939,   1,   0,  -3,   0,   0,   0,  -4,  -1,   0,   2,   0,   1, 1000, 1.843, 1023,   1,   0,   2, -41, -127, 4210, 125, 150, 127, 120, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
696, 107777001,   0,   0,   0,   0,   0,   0,  -4,  -1,   0,   2,   0,   1, 1000, 1.843, 1023,   2,   0,   1, -35, -124, 4205, 131, 137, 116, 120, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
704, 107781063,   1,   0,   3,   0,   0,   0,   1,   3,   0,   2,   0,   1, 1000, 1.843, 1023,   0,  -1,  -1, -28, -121, 4208, 140, 115, 141, 136, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
712, 107785124,   2,   0,   3,   0,   0,   0,   5,   0,   0,   2,   0,   1, 1000, 1.843, 1023,  -1,   0,  -1, -31, -130, 4209, 127, 117, 148, 165, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
720, 107789190,   2,   0,  -2,   0,   0,   0,   0,  -1,   0,   2,   0,   1, 1000, 1.843, 1023,  -1,   0,   1, -31, -136, 4221, 115, 130, 133, 134, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
728, 107793257,   1,  -1,  -4,   0,   0,   0,  -3,  -3,   0,   2,   0,   1, 1000, 1.843, 1023,   1,   1,   2, -41, -120, 4218, 120, 155, 127, 129, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
736, 107797445,   0,   0,   1,   0,   0,   0,  -5,   0,   0,   2,   0,   1, 1000, 1.843, 1023,   2,   1,   0, -48, -118, 4217, 142, 138, 116, 120, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
744, 107801506,   0,   0,   3,   0,   0,   0,   1,   1,   0,   2,   0,   1, 1000, 1.834, 1023,   1,   1,  -1, -43, -106, 4210, 131, 115, 126, 134, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
752, 107805561,   2,   0,   3,   0,   0,   0,   5,   0,   0,   2,   0,   1, 1000, 1.834, 1023,  -1,   1,  -1, -50, -114, 4211, 129, 118, 144, 165, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
760, 107809640,   2,  -1,   0,   0,   0,   0,   3,   0,   0,   2,   0,   1, 1000, 1.834, 1023,  -1,   1,   1, -57, -115, 4220, 115, 125, 143, 146, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
768, 107813780,   1,  -1,  -1,   0,   0,   0,  -4,  -2,   0,   2,   0,   1, 1000, 1.834, 1023,   1,   2,   1, -60, -110, 4217, 128, 152, 118, 132, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
776, 107817838,   0,  -1,   1,   0,   0,   0,  -5,   1,   0,   2,   0,   1, 1000, 1.834, 1023,   2,   1,   0, -63, -91, 4211, 144, 139, 116, 120, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
784, 107821911,   0,   0,   2,   0,   0,   0,   0,   1,   0,   2,   0,   1, 1000, 1.834, 1023,   2,   1,   0, -68, -85, 4200, 131, 118, 117, 124, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
792, 107825968,   3,   0,   3,   0,   0,   0,   8,   0,   0,   2,   0,   1, 1000, 1.834, 1023,  -1,   1,  -1, -69, -92, 4203, 128, 117, 159, 176, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
800, 107830127,   3,  -1,   2,   0,   0,   0,   4,  -2,   0,   2,   0,   1, 1000, 1.834, 1023,  -1,   2,   0, -75, -104, 4211, 120, 126, 144, 168, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
808, 107834183,   0,  -1,  -4,   0,   0,   0,  -7,   0,   0,   2,   0,   0, 1000, 1.834, 1023,   1,   1,   2, -86, -97, 4212, 138, 163, 131, 119, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
816, 107838483,  -1,   0,  -3,   0,   0,   0,  -8,   1,   0,   2,   0,   0, 1000, 1.834, 1023,   3,   1,   1, -85, -75, 4198, 156, 165, 133, 115, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
824, 107842551,   0,   0,   2,   0,   0,   0,   2,   1,   0,   2,   0,   0, 1000, 1.834, 1023,   1,   0,  -1, -88, -74, 4189, 128, 115, 132, 135, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
832, 107846639,   3,   0,   2,   0,   0,   0,  12,   0,   0,   2,   0,   0, 1000, 1.834, 1023,  -2,   0,  -1, -125, -96, 4194, 127, 115, 180, 191, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
840, 107850711,   3,   0,   0,   0,   0,   0,   1,   0,   0,   2,   0,   0, 1000, 1.834, 1023,  -1,   0,   0, -149, -115, 4208, 118, 115, 134, 136, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
848, 107854767,   0,   0,  -5,   0,   0,   0,  -6,  -1,   0,   2,   0,   0, 1000, 1.834, 1023,   1,   1,   2, -171, -104, 4203, 132, 164, 132, 121, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
856, 107858857,  -1,   0,   0,   0,   0,   0,  -8,   2,   0,   2,   0,   0, 1000, 1.834, 1023,   3,   0,   0, -178, -90, 4190, 164, 157, 126, 115, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
864, 107862930,   1,   0,   2,   0,   0,   0,   3,   1,   0,   2,   0,   0, 1000, 1.834, 1023,   0,   0,  -1, -183, -83, 4184, 129, 115, 142, 142, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
872, 107867010,   4,   0,   2,   0,   0,   0,  12,   0,   0,   2,   0,   0, 1000, 1.834, 1023,  -3,   0,  -1, -177, -103, 4206, 127, 115, 186, 196, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
880, 107871084,   3,   0,   0,   0,   0,   0,   1,   0,   0,   2,   0,   0, 1000, 1.834, 1023,  -2,   0,   0, -168, -107, 4214, 115, 119, 138, 139, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
888, 107875150,   0,   0,  -5,   0,   0,   0,  -9,   0,   0,   2,   0,   0, 1000, 1.834, 1023,   1,   0,   2, -155, -80, 4212, 148, 173, 136, 117, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
896, 107879221,   0,   0,   0,   0,   0,   0,  -7,   0,   0,   2,   0,   0, 1000, 1.834, 1023,   2,   0,   0, -153, -62, 4195, 147, 146, 120, 115, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
904, 107883286,   2,   0,   2,   0,   0,   0,   6,   0,   0,   2,   0,   0, 1000, 1.834, 1023,  -1,   0,  -1, -136, -70, 4197, 124, 116, 153, 164, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
912, 107887330,   4,   0,   0,   0,   0,   0,   7,   1,   0,   2,   0,   0, 1000, 1.834, 1023,  -3,   0,   0, -126, -83, 4217, 123, 115, 172, 167, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
920, 107891400,   2,   0,  -2,   0,   0,   0,  -3,  -1,   0,   1,   0,   0, 1000, 1.834, 1023,  -1,   0,   1, -118, -86, 4221, 118, 134, 121, 121, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
928, 107895510,   0,   0,   0,   0,   0,   0,  -8,   0,   0,   1,   0,   0, 1000, 1.834, 1023,   1,   0,   0, -104, -76, 4216, 154, 153, 121, 115, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
936, 107899570,   0,   0,   0,   0,   0,   0,  -3,  -1,   0,   1,   0,   0, 1000, 1.843, 1023,   1,   1,   0, -95, -64, 4191, 130, 141, 117, 123, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
944, 107903647,   1,   0,   0,   0,   0,   0,   6,   0,   0,   1,   0,   0, 1000, 1.843, 1023,  -1,   0,   0, -93, -68, 4207, 118, 115, 148, 147, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
952, 107907706,   2,   0,   0,   0,   0,   0,   5,   0,   0,   1,   0,   0, 1000, 1.843, 1023,  -2,   0,   0, -83, -87, 4211, 115, 118, 151, 153, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
960, 107911774,   1,   0,  -2,   0,   0,   0,  -1,   1,   0,   1,   0,   0, 1000, 1.843, 1023,  -1,   0,   1, -77, -92, 4221, 121, 125, 131, 116, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
968, 107915823,   0,   0,   0,   0,   0,   0,  -7,  -2,   0,   1,   0,   0, 1000, 1.843, 1023,   1,   1,   0, -80, -83, 4204, 145, 160, 117, 125, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
976, 107919887,   0,   0,   0,   0,   0,   0,  -3,   0,   0,   1,   0,   0, 1000, 1.834, 1023,   1,   1,   0, -78, -83, 4202, 132, 138, 116, 120, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
984, 107923951,   1,   0,  -1,   0,   0,   0,   4,   1,   0,   1,   0,   0, 1000, 1.834, 1023,   0,   1,   0, -82, -82, 4211, 116, 120, 144, 137, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
992, 107928055,   1,   0,   0,   0,   0,   0,   4,   0,   0,   1,   0,   0, 1000, 1.834, 1023,  -1,   0,   0, -100, -86, 4223, 116, 116, 144, 142, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
1000, 107932157,   0,   0,   2,   0,   0,   0,  -1,   1,   0,   1,   0,   0, 1000, 1.834, 1023,   0,   0,  -1, -119, -72, 4219, 132, 117, 120, 124, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
