loopIteration, time (us), axisP[0], axisP[1], axisP[2], axisI[0], axisI[1], axisI[2], axisD[0], axisD[1], axisD[2], rcCommand[0], rcCommand[1], rcCommand[2], rcCommand[3], vbatLatest (V), rssi, gyroADC[0], gyroADC[1], gyroADC[2], accSmooth[0], accSmooth[1], accSmooth[2], motor[0], motor[1], motor[2], motor[3], flightModeFlags (flags), stateFlags (flags), failsafePhase (flags), rxSignalReceived, rxFlightChannelsValid
  0, 40531232,  -3,   0,   2,   0,   0,   0,  -4,   0,   0,  -3,   0,   0, 1000, 2.224, 1023,   1,   0,  -1,  25, -196, 4193, 156, 148, 115, 129, 0, 0, IDLE, 0, 0
592, 40833015,   0,   0,  -3,   0,   0,   0,  -5,   0,   0,   0,   0,   0, 1000, 2.216, 1023,   1,   0,   1,  67, -187, 4207, 141, 155, 128, 116, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
600, 40837086,   0,   0,  -1,   0,   0,   0,   1,   0,   0,   0,   0,   0, 1000, 2.216, 1023,   0,   0,   1,  63, -191, 4210, 117, 121, 131, 121, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
608, 40841170,   1,   0,   2,   0,   0,   0,   4,   0,   0,   0,   0,   0, 1000, 2.224, 1023,  -1,   0,  -1,  64, -197, 4217, 123, 116, 139, 148, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
616, 40845239,   0,   0,   0,   0,   0,   0,  -3,   0,   0,   0,   0,   0, 1000, 2.224, 1023,   0,   0,   0,  62, -191, 4218, 135, 131, 116, 119, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
624, 40849305,   0,   0,  -2,   0,   0,   0,  -3,   0,   0,   0,   0,   0, 1000, 2.224, 1023,   1,   0,   1,  65, -183, 4215, 133, 143, 126, 115, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
632, 40853378,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   0, 1000, 2.224, 1023,   0,   0,   0,  58, -190, 4216, 115, 116, 120, 120, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
640, 40857441,   0,   0,   2,   0,   0,   0,   4,   0,   0,   0,   0,   0, 1000, 2.224, 1023,  -1,   0,  -1,  64, -199, 4216, 126, 116, 137, 151, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
648, 40861785,   0,   0,   0,   0,   0,   0,  -1,   0,   0,   0,   0,   0, 1000, 2.224, 1023,   0,   0,   0,  62, -189, 4214, 125, 124, 115, 117, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
656, 40865855,   0,   0,  -2,   0,   0,   0,  -3,   0,   0,   0,   0,   0, 1000, 2.224, 1023,   1,   0,   1,  66, -185, 4211, 133, 146, 127, 116, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
664, 40870050,   1,   0,   0,   0,   0,   0,   4,   0,   0,   0,   0,   0, 1000, 2.224, 1023,  -1,   0,   0,  62, -187, 4210, 115, 118, 140, 138, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
672, 40874107,   0,   0,   2,   0,   0,   0,   1,   0,   0,   0,   0,   0, 1000, 2.224, 1023,  -1,   0,  -1,  63, -195, 4209, 124, 117, 125, 137, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
680, 40878176,   0,   0,  -1,   0,   0,   0,  -4,   0,   0,   0,   0,   0, 1000, 2.224, 1023,   1,   0,   1,  62, -183, 4208, 136, 141, 124, 115, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
688, 40882264,   0,   0,  -3,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1000, 2.224, 1023,   0,   0,   1,  61, -183, 4204, 119, 134, 132, 115, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
696, 40886444,   1,   0,   0,   0,   0,   0,   4,   0,   0,   0,   0,   0, 1000, 2.224, 1023,  -1,   0,   0,  55, -190, 4204, 115, 119, 138, 136, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
704, 40890498,   0,   0,   1,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1000, 2.224, 1023,   0,   0,  -1,  55, -195, 4203, 124, 118, 115, 124, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
712, 40894572,   0,   0,  -1,   0,   0,   0,  -4,   0,   0,   0,   0,   0, 1000, 2.224, 1023,   1,   0,   1,  57, -182, 4203, 137, 141, 124, 115, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
720, 40898677,   0,   0,  -2,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1000, 2.224, 1023,   0,   0,   1,  69, -171, 4211, 116, 125, 129, 119, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
728, 40902780,   1,   0,   3,   0,   0,   0,   4,   0,   0,   0,   0,   1, 1000, 2.224, 1023,  -1,   0,  -1,  81, -171, 4217, 127, 117, 139, 154, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
736, 40906859,   0,   0,   3,   0,   0,   0,  -2,   0,   0,   0,   0,   1, 1000, 2.224, 1023,   0,   0,  -1,  83, -157, 4219, 137, 125, 115, 130, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
744, 40910914,   0,   0,  -1,   0,   0,   0,  -4,   0,   0,   0,   0,   1, 1000, 2.224, 1023,   1,   0,   1,  92, -151, 4217, 137, 140, 120, 115, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
752, 40914969,   0,   0,   0,   0,   0,   0,   2,   0,   0,   0,   0,   1, 1000, 2.224, 1023,  -1,   0,   1,  86, -159, 4221, 115, 121, 129, 131, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
760, 40919027,   1,   0,   2,   0,   0,   0,   5,   0,   0,   0,   0,   1, 1000, 2.216, 1023,  -1,   0,   0,  89, -173, 4220, 124, 117, 140, 155, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
768, 40923159,   0,   0,   2,   0,   0,   0,  -3,   0,   0,   0,   0,   1, 1000, 2.216, 1023,   0,   0,   0,  87, -163, 4218, 143, 131, 116, 125, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
776, 40927220,  -1,   0,  -1,   0,   0,   0,  -5,   0,   0,   0,   0,   1, 1000, 2.216, 1023,   1,   0,   1,  90, -162, 4212, 139, 149, 122, 117, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
784, 40931276,   1,   0,   0,   0,   0,   0,   4,   0,   0,   0,   0,   1, 1000, 2.216, 1023,  -1,   0,   1,  83, -177, 4213, 115, 118, 141, 139, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
792, 40935320,   1,   0,   3,   0,   0,   0,   4,   0,   0,   0,   0,   1, 1000, 2.216, 1023,  -1,   0,  -1,  81, -189, 4213, 127, 116, 136, 151, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
800, 40939425,   0,   0,   2,   0,   0,   0,  -5,   0,   0,   0,   0,   1, 1000, 2.224, 1023,   1,   0,   0,  79, -180, 4209, 153, 140, 118, 122, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
808, 40943479,   0,   0,  -1,   0,   0,   0,  -3,   0,   0,   0,   0,   1, 1000, 2.224, 1023,   1,   0,   1,  75, -176, 4207, 134, 142, 123, 115, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
816, 40947534,   1,   0,   0,   0,   0,   0,   6,   0,   0,   0,   0,   1, 1000, 2.224, 1023,  -1,   0,   1,  66, -192, 4207, 116, 116, 145, 144, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
824, 40951597,   1,   0,   3,   0,   0,   0,   3,   0,   0,   0,   0,   1, 1000, 2.224, 1023,  -1,   0,  -1,  63, -203, 4209, 130, 115, 133, 146, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
832, 40955963,   0,   0,   1,   0,   0,   0,  -5,   0,   0,   0,   0,   1, 1000, 2.224, 1023,   1,   0,   0,  64, -189, 4203, 148, 139, 117, 119, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
840, 40960014,   0,   0,  -1,   0,   0,   0,  -3,   0,   0,   0,   0,   1, 1000, 2.224, 1023,   1,   0,   1,  61, -185, 4202, 130, 138, 119, 117, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
848, 40964083,   1,   0,   1,   0,   0,   0,   7,   0,   0,   0,   0,   1, 1000, 2.224, 1023,  -2,   0,   0,  58, -197, 4203, 122, 117, 152, 163, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
856, 40968189,   0,   0,   4,   0,   0,   0,   1,   0,   0,   0,   0,   1, 1000, 2.224, 1023,  -1,   0,  -1,  61, -204, 4205, 133, 115, 128, 142, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
864, 40972341,  -1,   0,   0,   0,   0,   0,  -8,   0,   0,   0,   0,   1, 1000, 2.224, 1023,   1,   0,   0,  64, -187, 4201, 157, 153, 116, 118, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
872, 40976407,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1, 1000, 2.224, 1023,   0,   0,   1,  64, -187, 4201, 115, 124, 120, 122, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
880, 40980500,   1,   0,   2,   0,   0,   0,   7,   0,   0,   0,   0,   1, 1000, 2.216, 1023,  -2,   0,   0,  58, -208, 4205, 123, 118, 147, 163, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
888, 40984562,   0,   0,   3,   0,   0,   0,  -2,   1,   0,   0,   0,   1, 1000, 2.216, 1023,   0,   0,  -1,  54, -224, 4211, 142, 120, 118, 129, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
896, 40988660,  -1,   0,  -1,   0,   0,   0,  -6,   0,   0,   0,   0,   1, 1000, 2.216, 1023,   1,   0,   1,  54, -219, 4207, 148, 152, 121, 115, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
904, 40992717,   0,   0,   0,   0,   0,   0,   2,   0,   0,   0,   0,   0, 1000, 2.216, 1023,   0,   0,   1,  49, -232, 4211, 115, 122, 127, 129, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
912, 40996790,   1,   0,   1,   0,   0,   0,   5,   0,   0,   0,   0,   0, 1000, 2.216, 1023,  -1,   0,   0,  48, -245, 4216, 120, 116, 144, 151, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
920, 41000853,   0,   0,   1,   0,   0,   0,  -2,   1,   0,   0,   0,   0, 1000, 2.216, 1023,   0,   0,  -1,  51, -231, 4215, 137, 124, 119, 119, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
928, 41004925,  -1,   0,  -1,   0,   0,   0,  -6,   0,   0,   0,   0,   0, 1000, 2.216, 1023,   1,   0,   0,  55, -224, 4213, 146, 151, 119, 116, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
936, 41008983,   0,   0,   0,   0,   0,   0,   4,  -1,   0,   0,   0,   0, 1000, 2.216, 1023,  -1,   1,   0,  50, -230, 4214, 115, 125, 139, 148, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
944, 41013038,   1,   0,   3,   0,   0,   0,   5,   0,   0,   0,   0,   0, 1000, 2.216, 1023,  -1,   0,  -1,  53, -235, 4216, 127, 116, 140, 153, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
952, 41017108,  -1,   0,   0,   0,   0,   0,  -6,   1,   0,   0,   0,   0, 1000, 2.216, 1023,   1,   0,   0,  61, -214, 4209, 158, 147, 123, 116, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
960, 41021206,   0,   0,  -1,   0,   0,   0,  -2,   0,   0,   0,   0,   0, 1000, 2.224, 1023,   1,   0,   1,  59, -210, 4206, 130, 137, 122, 116, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
968, 41025254,   1,   0,   0,   0,   0,   0,   7,  -1,   0,   0,   0,   0, 1000, 2.224, 1023,  -2,   1,   0,  53, -218, 4204, 115, 125, 153, 163, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
976, 41029311,   0,   0,   2,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1000, 2.224, 1023,   0,   0,  -1,  57, -218, 4205, 126, 115, 119, 130, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
984, 41033394,  -1,   0,   0,   0,   0,   0,  -6,   2,   0,   0,   0,   0, 1000, 2.224, 1023,   1,   0,   0,  66, -197, 4197, 156, 146, 127, 115, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
992, 41037517,   0,   0,  -1,   0,   0,   0,   0,  -1,   0,   0,   0,   0, 1000, 2.224, 1023,   0,   0,   1,  60, -194, 4199, 117, 129, 120, 119, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
1000, 41041592,   1,   0,   0,   0,   0,   0,   7,  -1,   0,   0,   0,   0, 1000, 2.224, 1023,  -2,   0,   0,  56, -207, 4199, 117, 122, 153, 164, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
