time (us), GPS_numSat, GPS_coord[0], GPS_coord[1], GPS_altitude, GPS_speed (m/s), GPS_ground_course
101862472, 15, 1.3293643, 103.7880662, 64, 33.33, 111.3
101882173, 15, 1.3293373, 103.7881185, 65, 33.33, 111.3
102082664, 15, 1.3293013, 103.7881624, 67, 32.40, 122.7
102352995, 15, 1.3292582, 103.7881952, 69, 31.06, 135.8
102483262, 15, 1.3292112, 103.7882162, 72, 29.44, 149.2
102673527, 14, 1.3292112, 103.7882162, 72, 27.95, 162.4
102683694, 14, 1.3291632, 103.7882247, 75, 27.95, 162.4
102884050, 14, 1.3291171, 103.7882200, 78, 26.53, 177.3
103074322, 15, 1.3291171, 103.7882200, 78, 25.22, 194.4
103084035, 15, 1.3290758, 103.7882033, 80, 25.22, 194.4
103354579, 15, 1.3290394, 103.7881733, 82, 24.52, 209.4
103484914, 15, 1.3290068, 103.7881250, 83, 28.39, 228.4
103685290, 15, 1.3289770, 103.7880580, 84, 36.74, 242.1
103885205, 15, 1.3289501, 103.7879760, 85, 44.79, 249.4
104085601, 15, 1.3289269, 103.7878820, 85, 51.28, 254.0
104356057, 15, 1.3289087, 103.7877792, 84, 56.25, 258.2
104486090, 15, 1.3288938, 103.7876699, 83, 59.76, 261.7
104686483, 15, 1.3288801, 103.7875561, 82, 62.72, 262.8
104886438, 15, 1.3288666, 103.7874395, 81, 64.65, 263.4
105086903, 15, 1.3288532, 103.7873212, 81, 65.77, 263.4
105276697, 16, 1.3288532, 103.7873212, 81, 66.54, 263.7
105356763, 16, 1.3288400, 103.7872017, 80, 66.54, 263.7
105487002, 16, 1.3288274, 103.7870819, 81, 66.98, 263.9
105687030, 16, 1.3288143, 103.7869618, 81, 67.02, 264.2
105887285, 16, 1.3288001, 103.7868413, 81, 67.48, 263.2
106087338, 16, 1.3287858, 103.7867205, 82, 67.60, 263.4
106367315, 16, 1.3287706, 103.7866000, 82, 67.61, 263.1
106487793, 16, 1.3287553, 103.7864804, 83, 67.33, 262.6
106677827, 15, 1.3287553, 103.7864804, 83, 66.72, 262.9
106687946, 15, 1.3287406, 103.7863632, 84, 66.72, 262.9
106887833, 15, 1.3287262, 103.7862489, 85, 64.71, 262.9
107087865, 15, 1.3287121, 103.7861391, 85, 63.29, 262.8
107367911, 15, 1.3286985, 103.7860353, 86, 59.90, 262.6
107488342, 15, 1.3286818, 103.7859388, 86, 56.44, 262.6
107688132, 15, 1.3286538, 103.7858525, 86, 52.41, 257.9
107888384, 15, 1.3286112, 103.7857809, 85, 48.80, 245.9
108088716, 15, 1.3285589, 103.7857252, 85, 44.27, 232.4
108268832, 14, 1.3285589, 103.7857252, 85, 40.70, 221.1
108359007, 14, 1.3285023, 103.7856854, 84, 40.70, 221.1
108488788, 14, 1.3284456, 103.7856607, 83, 36.48, 208.9
108679044, 15, 1.3284456, 103.7856607, 83, 32.17, 197.8
108689176, 15, 1.3283932, 103.7856499, 82, 32.17, 197.8
108889171, 15, 1.3283479, 103.7856511, 81, 27.63, 184.5
109079287, 14, 1.3283479, 103.7856511, 81, 22.86, 171.1
109089417, 14, 1.3283114, 103.7856625, 80, 22.86, 171.1
109370014, 14, 1.3282830, 103.7856830, 79, 19.86, 153.9
109480282, 13, 1.3282830, 103.7856830, 79, 19.39, 134.7
109489906, 13, 1.3282621, 103.7857126, 78, 19.39, 134.7
109690649, 13, 1.3282481, 103.7857510, 77, 21.18, 116.8
109890666, 13, 1.3282407, 103.7857975, 76, 24.39, 103.2
110090538, 13, 1.3282374, 103.7858513, 76, 28.15, 95.1
110280796, 14, 1.3282374, 103.7858513, 76, 31.73, 91.4
110370940, 14, 1.3282356, 103.7859114, 75, 31.73, 91.4
110501276, 14, 1.3282338, 103.7859760, 75, 34.95, 91.3
110681347, 15, 1.3282338, 103.7859760, 75, 36.73, 91.3
110701132, 15, 1.3282326, 103.7860430, 75, 36.73, 91.3
110901660, 15, 1.3282329, 103.7861119, 75, 37.92, 90.3
111101875, 15, 1.3282345, 103.7861819, 76, 38.73, 89.2
111282107, 14, 1.3282345, 103.7861819, 76, 39.43, 88.1
111372255, 14, 1.3282370, 103.7862532, 76, 39.43, 88.1
111502307, 14, 1.3282401, 103.7863258, 76, 39.82, 87.9
111682564, 15, 1.3282401, 103.7863258, 76, 41.09, 87.3
111702140, 15, 1.3282443, 103.7864010, 77, 41.09, 87.3
111902535, 15, 1.3282498, 103.7864769, 77, 42.53, 86.5
112082545, 14, 1.3282498, 103.7864769, 77, 42.11, 85.7
112102334, 14, 1.3282561, 103.7865508, 78, 42.11, 85.7
112372709, 14, 1.3282629, 103.7866219, 78, 40.42, 84.9
112502894, 14, 1.3282698, 103.7866905, 79, 38.95, 84.2
112702812, 14, 1.3282760, 103.7867575, 79, 37.80, 84.3
112902856, 14, 1.3282813, 103.7868229, 79, 37.00, 84.8
113102956, 14, 1.3282871, 103.7868867, 80, 36.08, 84.7
113373095, 14, 1.3282922, 103.7869493, 80, 35.21, 84.7
113503614, 14, 1.3282969, 103.7870110, 80, 34.64, 85.8
113703439, 14, 1.3283051, 103.7870700, 80, 34.07, 85.3
113883370, 13, 1.3283051, 103.7870700, 80, 32.55, 78.3
113893520, 13, 1.3283216, 103.7871242, 80, 32.55, 78.3
114083526, 14, 1.3283216, 103.7871242, 80, 30.65, 67.9
114103824, 14, 1.3283463, 103.7871707, 81, 30.65, 67.9
114283960, 15, 1.3283463, 103.7871707, 81, 28.29, 55.8
114374080, 15, 1.3283776, 103.7872077, 81, 28.29, 55.8
114503875, 15, 1.3284132, 103.7872345, 81, 26.13, 43.6
114704284, 15, 1.3284518, 103.7872508, 81, 24.27, 30.1
114904563, 15, 1.3284900, 103.7872561, 82, 22.38, 15.7
115104865, 15, 1.3285271, 103.7872512, 82, 20.98, 0.1
115374787, 15, 1.3285615, 103.7872363, 82, 20.75, 344.9
115505045, 15, 1.3285921, 103.7872114, 82, 21.36, 328.5
115705263, 15, 1.3286183, 103.7871783, 82, 22.82, 314.0
115885464, 14, 1.3286183, 103.7871783, 82, 24.28, 303.0
115905085, 14, 1.3286401, 103.7871387, 82, 24.28, 303.0
116105382, 14, 1.3286583, 103.7870937, 83, 26.05, 294.8
116285440, 15, 1.3286583, 103.7870937, 83, 27.92, 289.2
116375697, 15, 1.3286737, 103.7870443, 83, 27.92, 289.2
116485852, 14, 1.3286737, 103.7870443, 83, 29.69, 285.6
116505667, 14, 1.3286870, 103.7869913, 83, 29.69, 285.6
116685724, 15, 1.3286870, 103.7869913, 83, 31.08, 282.9
116705747, 15, 1.3286990, 103.7869360, 83, 31.08, 282.9
116905761, 15, 1.3287096, 103.7868784, 83, 32.26, 281.3
117106094, 15, 1.3287194, 103.7868192, 83, 33.05, 279.7
117375929, 15, 1.3287279, 103.7867587, 83, 33.81, 279.0
117506446, 15, 1.3287361, 103.7866962, 83, 34.56, 277.8
117706453, 15, 1.3287444, 103.7866325, 83, 35.52, 277.3
117906213, 15, 1.3287523, 103.7865682, 83, 36.05, 277.2
118106505, 15, 1.3287598, 103.7865041, 83, 35.96, 276.7
118386851, 15, 1.3287669, 103.7864395, 84, 35.90, 276.6
118506988, 15, 1.3287738, 103.7863739, 84, 36.34, 275.8
118707276, 15, 1.3287811, 103.7863073, 84, 36.98, 276.0
118907232, 15, 1.3287882, 103.7862407, 85, 37.47, 276.3
119087445, 14, 1.3287882, 103.7862407, 85, 37.11, 275.6
119107473, 14, 1.3287926, 103.7861749, 85, 37.11, 275.6
119388014, 14, 1.3287912, 103.7861106, 86, 36.39, 272.0
119497736, 16, 1.3287912, 103.7861106, 86, 35.20, 265.3
119507890, 16, 1.3287811, 103.7860493, 87, 35.20, 265.3
119698493, 15, 1.3287811, 103.7860493, 87, 34.12, 256.2
119708202, 15, 1.3287622, 103.7859929, 87, 34.12, 256.2
119898499, 16, 1.3287622, 103.7859929, 87, 32.27, 246.7
119908654, 16, 1.3287360, 103.7859436, 88, 32.27, 246.7
120108751, 16, 1.3287044, 103.7859029, 89, 30.04, 237.0
120389294, 16, 1.3286703, 103.7858710, 89, 27.34, 227.2
120509557, 16, 1.3286362, 103.7858481, 90, 24.36, 218.9
120719541, 16, 1.3286035, 103.7858345, 91, 21.21, 208.4
120910208, 16, 1.3285731, 103.7858314, 91, 18.16, 196.1
121110287, 16, 1.3285446, 103.7858420, 90, 16.56, 174.8
121390758, 16, 1.3285203, 103.7858710, 90, 18.01, 145.8
121510984, 16, 1.3285032, 103.7859208, 88, 25.04, 119.1
121710968, 16, 1.3284973, 103.7859879, 87, 33.75, 101.6
121911356, 16, 1.3285033, 103.7860685, 85, 41.43, 89.8
122111274, 16, 1.3285185, 103.7861599, 83, 48.63, 82.4
122301427, 15, 1.3285185, 103.7861599, 83, 54.23, 79.2
122391527, 15, 1.3285393, 103.7862590, 82, 54.23, 79.2
122511855, 15, 1.3285634, 103.7863637, 80, 58.30, 77.2
122721923, 15, 1.3285893, 103.7864721, 79, 61.05, 77.0
122921953, 15, 1.3286166, 103.7865833, 77, 62.93, 76.4
123111729, 15, 1.3286449, 103.7866964, 76, 64.30, 76.1
123392194, 15, 1.3286741, 103.7868105, 74, 65.09, 75.8
123522151, 15, 1.3287044, 103.7869251, 73, 65.70, 75.6
123722476, 15, 1.3287359, 103.7870398, 72, 65.98, 74.8
123912370, 15, 1.3287672, 103.7871549, 71, 66.06, 74.7
124112575, 15, 1.3287985, 103.7872700, 70, 66.41, 74.9
124393098, 15, 1.3288295, 103.7873847, 71, 66.18, 74.9
124512925, 15, 1.3288605, 103.7874986, 71, 65.81, 74.7
124692876, 7, 1.3288605, 103.7874986, 71, 65.27, 74.9
124703057, 7, 1.3288898, 103.7876122, 72, 65.27, 74.9
124903102, 7, 1.3289129, 103.7877226, 73, 64.95, 76.3
125103349, 7, 1.3289251, 103.7878262, 74, 60.62, 80.2
125383620, 7, 1.3289265, 103.7879235, 74, 55.58, 86.4
125503708, 7, 1.3289170, 103.7880153, 75, 52.51, 91.7
125703919, 7, 1.3288927, 103.7881003, 75, 50.45, 99.7
125903933, 7, 1.3288528, 103.7881752, 74, 48.71, 111.0
126104514, 7, 1.3288002, 103.7882380, 74, 46.37, 124.4
126384879, 7, 1.3287410, 103.7882896, 75, 44.75, 134.7
126504737, 7, 1.3286794, 103.7883250, 75, 42.37, 143.5
126704975, 7, 1.3286195, 103.7883449, 76, 37.31, 156.0
126905510, 7, 1.3285653, 103.7883531, 77, 33.02, 167.1
127095502, 6, 1.3285653, 103.7883531, 77, 28.23, 177.0
127105672, 6, 1.3285192, 103.7883511, 78, 28.23, 177.0
127386151, 6, 1.3284799, 103.7883402, 80, 23.57, 189.1
127496265, 7, 1.3284799, 103.7883402, 80, 22.62, 203.9
127505900, 7, 1.3284446, 103.7883165, 82, 22.62, 203.9
127706039, 7, 1.3284108, 103.7882736, 83, 23.94, 221.0
127906514, 7, 1.3283799, 103.7882198, 83, 32.42, 236.9
128106655, 7, 1.3283567, 103.7881627, 83, 34.87, 242.5
128296739, 6, 1.3283567, 103.7881627, 83, 33.29, 252.3
128387156, 6, 1.3283428, 103.7881047, 83, 33.29, 252.3
128506972, 6, 1.3283395, 103.7880504, 84, 32.88, 259.7
128707570, 6, 1.3283467, 103.7880019, 84, 28.86, 271.7
128907924, 6, 1.3283620, 103.7879589, 85, 26.45, 283.1
129108224, 6, 1.3283831, 103.7879226, 86, 24.56, 294.2
129388555, 6, 1.3284089, 103.7878918, 87, 22.49, 305.1
129509112, 6, 1.3284382, 103.7878652, 87, 21.93, 315.9
129708913, 6, 1.3284698, 103.7878418, 88, 21.87, 323.3
129919359, 6, 1.3285034, 103.7878210, 88, 21.85, 330.8
130109624, 6, 1.3285384, 103.7878025, 88, 22.35, 336.3
130390109, 6, 1.3285744, 103.7877868, 88, 22.47, 342.2
130500026, 7, 1.3285744, 103.7877868, 88, 22.71, 347.6
130510189, 7, 1.3286109, 103.7877751, 88, 22.71, 347.6
130710564, 7, 1.3286487, 103.7877683, 88, 22.34, 355.4
130911141, 7, 1.3286860, 103.7877667, 88, 22.75, 0.5
131111358, 7, 1.3287217, 103.7877696, 88, 22.36, 8.3
131391196, 7, 1.3287566, 103.7877764, 88, 21.83, 15.0
131521598, 7, 1.3287897, 103.7877853, 88, 21.73, 18.9
131721905, 7, 1.3288246, 103.7878006, 88, 21.81, 23.5
131911970, 7, 1.3288579, 103.7878176, 87, 22.00, 27.5
132112436, 7, 1.3288899, 103.7878384, 87, 22.20, 31.6
132392730, 7, 1.3289199, 103.7878624, 87, 22.70, 37.5
132512925, 7, 1.3289488, 103.7878905, 87, 23.24, 43.2
132713144, 7, 1.3289758, 103.7879220, 87, 23.89, 48.1
132913214, 7, 1.3289996, 103.7879551, 88, 24.01, 53.6
133123335, 7, 1.3290211, 103.7879903, 88, 24.20, 57.9
133393770, 7, 1.3290415, 103.7880278, 87, 24.53, 61.8
133523954, 7, 1.3290606, 103.7880647, 87, 24.71, 64.3
133723922, 7, 1.3290787, 103.7881039, 87, 25.57, 66.9
133924189, 7, 1.3290927, 103.7881457, 86, 25.88, 71.3
134124168, 7, 1.3291019, 103.7881903, 85, 26.43, 76.6
134394133, 7, 1.3291051, 103.7882363, 85, 26.75, 83.4
134524350, 7, 1.3291008, 103.7882826, 84, 27.12, 90.5
134724225, 7, 1.3290872, 103.7883278, 83, 27.21, 100.4
134924540, 7, 1.3290657, 103.7883700, 83, 27.03, 110.6
135124742, 7, 1.3290374, 103.7884076, 83, 26.38, 121.4
135394563, 7, 1.3290035, 103.7884397, 83, 26.06, 131.5
135525031, 7, 1.3289660, 103.7884631, 83, 25.90, 140.7
135724763, 7, 1.3289261, 103.7884759, 84, 24.16, 153.7
135925159, 7, 1.3288861, 103.7884812, 84, 23.07, 167.2
136125645, 7, 1.3288480, 103.7884833, 85, 21.47, 173.4
136396123, 7, 1.3288117, 103.7884812, 85, 20.29, 177.1
136525954, 7, 1.3287783, 103.7884722, 85, 19.37, 187.6
136726306, 7, 1.3287481, 103.7884562, 84, 18.51, 201.5
136926655, 7, 1.3287210, 103.7884338, 83, 18.57, 212.6
137127263, 7, 1.3286976, 103.7884009, 83, 19.79, 224.9
137397503, 7, 1.3286781, 103.7883526, 82, 24.64, 241.0
137527470, 7, 1.3286657, 103.7882890, 81, 32.86, 252.8
137728121, 7, 1.3286603, 103.7882122, 81, 38.69, 264.1
137928194, 7, 1.3286579, 103.7881226, 80, 46.07, 267.8
138128661, 7, 1.3286566, 103.7880222, 80, 52.96, 268.9
138398945, 7, 1.3286540, 103.7879131, 80, 58.24, 269.5
138528958, 7, 1.3286490, 103.7877979, 80, 62.43, 268.0
138729135, 7, 1.3286420, 103.7876781, 80, 65.06, 267.1
138929469, 7, 1.3286332, 103.7875561, 80, 67.36, 266.1
139130114, 7, 1.3286242, 103.7874330, 81, 68.35, 265.7
139400526, 7, 1.3286146, 103.7873084, 81, 68.96, 265.6
139530697, 7, 1.3286058, 103.7871824, 82, 69.82, 265.4
139730774, 7, 1.3285986, 103.7870557, 82, 70.61, 266.1
139931127, 7, 1.3285926, 103.7869286, 82, 70.76, 266.9
140131332, 7, 1.3285874, 103.7868006, 82, 70.99, 267.2
140401334, 7, 1.3285840, 103.7866724, 81, 71.18, 267.9
140531194, 7, 1.3285824, 103.7865449, 81, 71.00, 268.8
140731656, 7, 1.3285812, 103.7864180, 81, 70.77, 269.5
140931807, 7, 1.3285796, 103.7862908, 82, 70.62, 269.2
141131497, 7, 1.3285772, 103.7861657, 82, 70.23, 269.2
141411764, 7, 1.3285694, 103.7860503, 81, 68.40, 268.8
141511654, 6, 1.3285694, 103.7860503, 81, 59.85, 263.4
141531649, 6, 1.3285490, 103.7859494, 81, 59.85, 263.4
141732155, 6, 1.3285160, 103.7858616, 79, 54.63, 254.1
141911988, 7, 1.3285160, 103.7858616, 79, 49.43, 245.1
141932247, 7, 1.3284753, 103.7857877, 77, 49.43, 245.1
142131952, 7, 1.3284291, 103.7857279, 76, 45.73, 237.9
142412125, 7, 1.3283785, 103.7856818, 74, 39.52, 227.3
142532601, 7, 1.3283284, 103.7856492, 72, 35.11, 217.7
142732732, 7, 1.3282808, 103.7856273, 70, 31.08, 208.5
142932626, 7, 1.3282373, 103.7856111, 67, 27.03, 200.7
143132649, 7, 1.3281970, 103.7855985, 64, 24.71, 198.8
143412700, 7, 1.3281621, 103.7855939, 61, 21.75, 194.5
143532854, 7, 1.3281331, 103.7855966, 58, 17.92, 181.7
143733238, 7, 1.3281093, 103.7856079, 55, 15.22, 167.8
143933194, 7, 1.3280902, 103.7856316, 53, 15.18, 142.4
144113181, 6, 1.3280902, 103.7856316, 53, 19.45, 119.2
144133481, 6, 1.3280744, 103.7856635, 52, 19.45, 119.2
144413629, 6, 1.3280611, 103.7856972, 51, 20.55, 113.1
144533788, 6, 1.3280501, 103.7857309, 49, 20.18, 109.9
144733730, 6, 1.3280421, 103.7857640, 48, 19.44, 106.0
144934004, 6, 1.3280389, 103.7857965, 46, 18.67, 100.1
145114140, 7, 1.3280389, 103.7857965, 46, 17.89, 91.2
145133926, 7, 1.3280419, 103.7858282, 45, 17.89, 91.2
145414355, 7, 1.3280515, 103.7858589, 44, 18.01, 77.8
145534557, 7, 1.3280669, 103.7858877, 43, 18.33, 66.8
145734536, 7, 1.3280870, 103.7859135, 42, 18.55, 57.1
145934463, 7, 1.3281116, 103.7859339, 41, 18.25, 46.6
146134589, 7, 1.3281395, 103.7859487, 40, 17.85, 34.6
146414740, 7, 1.3281702, 103.7859591, 39, 17.91, 23.9
146535000, 7, 1.3282050, 103.7859665, 38, 18.70, 15.5
146735281, 7, 1.3282441, 103.7859731, 37, 20.94, 11.4
146935339, 7, 1.3282859, 103.7859801, 37, 23.24, 8.3
147135180, 7, 1.3283289, 103.7859891, 37, 24.04, 11.0
147415497, 7, 1.3283729, 103.7860001, 37, 25.12, 13.4
147535473, 7, 1.3284175, 103.7860114, 37, 25.40, 14.8
147736013, 7, 1.3284629, 103.7860238, 37, 26.02, 14.8
147936365, 7, 1.3285075, 103.7860383, 37, 26.26, 16.3
148136561, 7, 1.3285508, 103.7860564, 37, 26.18, 19.8
148416954, 7, 1.3285893, 103.7860803, 38, 25.86, 26.1
148537186, 7, 1.3286216, 103.7861089, 38, 24.85, 37.3
148737321, 7, 1.3286472, 103.7861401, 39, 23.47, 47.1
148937292, 7, 1.3286662, 103.7861715, 39, 21.97, 56.6
149137182, 7, 1.3286761, 103.7862031, 39, 19.67, 64.5
149417312, 7, 1.3286789, 103.7862321, 39, 17.32, 76.9
149547514, 7, 1.3286768, 103.7862583, 39, 15.02, 88.8
149747858, 7, 1.3286708, 103.7862815, 38, 14.14, 98.0
149947669, 7, 1.3286615, 103.7863000, 36, 12.10, 109.3
150147775, 7, 1.3286490, 103.7863138, 35, 10.84, 122.7
150418398, 7, 1.3286329, 103.7863230, 34, 10.18, 140.4
150548306, 7, 1.3286146, 103.7863280, 33, 10.16, 157.5
150748528, 7, 1.3285942, 103.7863285, 31, 10.47, 170.7
150948692, 7, 1.3285726, 103.7863251, 30, 11.72, 184.6
151148732, 7, 1.3285512, 103.7863180, 29, 12.52, 192.9
151418969, 7, 1.3285326, 103.7863070, 28, 12.50, 203.5
151548833, 7, 1.3285188, 103.7862925, 28, 11.34, 217.8
151749155, 7, 1.3285099, 103.7862760, 27, 10.70, 235.8
151948986, 7, 1.3285060, 103.7862579, 26, 10.51, 250.9
152149479, 7, 1.3285074, 103.7862396, 25, 10.55, 266.7
152429413, 7, 1.3285124, 103.7862224, 25, 9.93, 282.8
152549359, 7, 1.3285195, 103.7862056, 24, 10.06, 289.7
152749885, 7, 1.3285287, 103.7861899, 24, 10.13, 296.9
152930072, 6, 1.3285287, 103.7861899, 24, 9.93, 304.7
152950307, 6, 1.3285400, 103.7861758, 23, 9.93, 304.7
153150293, 6, 1.3285541, 103.7861624, 23, 10.46, 312.7
153431003, 6, 1.3285720, 103.7861493, 22, 11.27, 320.0
153550811, 6, 1.3285946, 103.7861350, 22, 13.34, 325.4
153751459, 6, 1.3286211, 103.7861210, 22, 16.17, 330.0
153951853, 6, 1.3286502, 103.7861093, 23, 17.07, 334.9
154151971, 6, 1.3286803, 103.7861001, 23, 17.68, 341.2
154331969, 7, 1.3286803, 103.7861001, 23, 17.56, 345.6
154422341, 7, 1.3287106, 103.7860944, 23, 17.56, 345.6
154552548, 7, 1.3287401, 103.7860940, 24, 16.97, 353.6
154752965, 7, 1.3287668, 103.7860989, 24, 16.04, 4.4
154953341, 7, 1.3287892, 103.7861083, 23, 14.16, 16.9
155153529, 7, 1.3288052, 103.7861166, 22, 12.52, 30.4
155433569, 7, 1.3288156, 103.7861194, 21, 7.85, 24.2
155554104, 7, 1.3288230, 103.7861164, 21, 4.59, 15.2
155754149, 7, 1.3288297, 103.7861073, 20, 5.17, 356.8
155954192, 7, 1.3288367, 103.7860939, 20, 7.63, 315.4
156154379, 7, 1.3288454, 103.7860771, 20, 9.48, 296.7
156434457, 7, 1.3288582, 103.7860594, 20, 12.18, 299.1
156554761, 7, 1.3288734, 103.7860443, 21, 12.38, 311.4
156754905, 7, 1.3288894, 103.7860312, 21, 11.88, 318.7
156954786, 7, 1.3289060, 103.7860202, 21, 11.33, 323.2
157154728, 7, 1.3289232, 103.7860109, 21, 10.85, 329.7
157435270, 7, 1.3289414, 103.7860030, 21, 10.97, 334.2
157555051, 7, 1.3289610, 103.7859979, 21, 11.04, 340.6
157755741, 7, 1.3289816, 103.7859957, 22, 11.33, 350.0
157955627, 7, 1.3290037, 103.7859952, 22, 12.08, 358.0
158155723, 7, 1.3290257, 103.7859951, 22, 12.39, 359.4
158435878, 7, 1.3290472, 103.7859953, 23, 12.10, 359.6
158556106, 7, 1.3290680, 103.7859960, 23, 11.78, 1.1
158756386, 7, 1.3290885, 103.7859975, 23, 11.66, 4.0
158956893, 7, 1.3291083, 103.7859990, 23, 11.42, 4.5
159156983, 7, 1.3291282, 103.7860011, 23, 11.03, 4.5
159437188, 7, 1.3291479, 103.7860040, 22, 10.96, 6.2
159556872, 7, 1.3291674, 103.7860082, 22, 10.90, 10.0
159757263, 7, 1.3291864, 103.7860139, 22, 10.94, 13.7
159957194, 7, 1.3292049, 103.7860218, 22, 10.97, 19.7
160157235, 7, 1.3292227, 103.7860327, 22, 11.64, 27.2
160437746, 7, 1.3292388, 103.7860457, 22, 11.57, 34.2
160557815, 7, 1.3292524, 103.7860601, 23, 11.24, 40.7
160758305, 7, 1.3292619, 103.7860756, 23, 10.58, 49.8
160958418, 7, 1.3292654, 103.7860912, 23, 9.59, 65.9
161158719, 7, 1.3292629, 103.7861048, 23, 8.39, 86.3
161439091, 7, 1.3292562, 103.7861154, 23, 7.39, 98.8
161559326, 7, 1.3292478, 103.7861231, 22, 6.31, 109.9
161760006, 7, 1.3292381, 103.7861281, 21, 6.01, 122.6
161960089, 7, 1.3292297, 103.7861274, 21, 5.94, 139.0
162160517, 7, 1.3292253, 103.7861218, 21, 4.01, 161.6
162440840, 7, 1.3292251, 103.7861134, 21, 4.20, 211.9
162560846, 7, 1.3292276, 103.7861055, 21, 4.60, 253.2
162760794, 7, 1.3292317, 103.7860990, 22, 4.44, 274.3
162961102, 7, 1.3292370, 103.7860939, 22, 4.31, 286.9
163171136, 7, 1.3292433, 103.7860918, 22, 4.08, 307.4
163441533, 7, 1.3292500, 103.7860933, 22, 3.68, 331.4
163561354, 7, 1.3292571, 103.7860978, 22, 4.22, 5.5
163761812, 7, 1.3292637, 103.7861057, 22, 5.29, 30.0
163961782, 7, 1.3292677, 103.7861165, 22, 6.16, 45.7
164161866, 7, 1.3292679, 103.7861287, 22, 6.81, 61.6
164442069, 7, 1.3292644, 103.7861412, 22, 7.22, 84.2
164562514, 7, 1.3292562, 103.7861514, 21, 7.33, 95.2
164762388, 7, 1.3292438, 103.7861549, 21, 7.37, 118.4
164962606, 7, 1.3292302, 103.7861507, 22, 7.63, 159.7
165152391, 6, 1.3292302, 103.7861507, 22, 7.71, 181.8
165162565, 6, 1.3292186, 103.7861438, 22, 7.71, 181.8
165442603, 6, 1.3292098, 103.7861361, 22, 7.34, 203.2
165552616, 7, 1.3292098, 103.7861361, 22, 6.21, 220.3
165562776, 7, 1.3292050, 103.7861275, 22, 6.21, 220.3
165763100, 7, 1.3292051, 103.7861203, 22, 4.80, 231.5
165963183, 7, 1.3292077, 103.7861150, 22, 3.53, 243.1
166163272, 7, 1.3292119, 103.7861116, 22, 3.00, 267.1
166443835, 7, 1.3292186, 103.7861097, 22, 3.18, 299.2
166573926, 7, 1.3292283, 103.7861103, 22, 4.54, 328.3
166763683, 7, 1.3292384, 103.7861141, 23, 5.83, 1.5
