loopIteration, time (us), axisP[0], axisP[1], axisP[2], axisI[0], axisI[1], axisI[2], axisD[0], axisD[1], axisD[2], rcCommand[0], rcCommand[1], rcCommand[2], rcCommand[3], vbatLatest (V), rssi, gyroADC[0], gyroADC[1], gyroADC[2], accSmooth[0], accSmooth[1], accSmooth[2], motor[0], motor[1], motor[2], motor[3], flightModeFlags (flags), stateFlags (flags), failsafePhase (flags), rxSignalReceived, rxFlightChannelsValid
  0, 49589969,   0,   0,   3,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1000, 1.843, 992,   0,   0,  -1,   5, -18, 4181, 130, 115, 119, 132, 0, 0, IDLE, 0, 0
352, 49769422,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1000, 1.843, 982,   0,   0,   0,  -9,  -8, 4188, 119, 116, 122, 117, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
360, 49773476,   0,   0,  -4,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1000, 1.843, 982,   0,   0,   1, -13, -10, 4191, 115, 133, 135, 122, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
368, 49777541,   0,   0,  -2,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1000, 1.843, 982,  -1,   0,   1, -12, -14, 4193, 117, 125, 135, 120, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
376, 49781607,   0,   0,   2,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1000, 1.843, 982,  -1,   0,  -1, -15, -13, 4191, 127, 115, 122, 130, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
384, 49785666,   0,   0,   3,   0,   0,   0,  -1,   0,   0,   0,   0,   0, 1000, 1.843, 982,   0,   0,  -1, -12, -12, 4192, 135, 120, 116, 130, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
392, 49789742,   0,   0,  -1,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1000, 1.843, 982,  -1,   0,   1, -15,  -5, 4190, 118, 120, 129, 119, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
400, 49793809,   0,   0,  -3,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1000, 1.843, 982,  -1,   0,   1, -15, -12, 4192, 115, 130, 132, 119, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
408, 49797869,   0,   0,  -1,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1000, 1.843, 982,  -1,   0,   1, -12, -15, 4191, 117, 120, 128, 120, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
416, 49801929,   0,   0,   2,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1000, 1.843, 971,  -1,   0,  -1, -12, -15, 4188, 128, 115, 120, 128, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
424, 49805988,   0,   0,   2,   0,   0,   0,  -1,   0,   0,   0,   0,   0, 1000, 1.843, 971,   0,   0,  -1,  -7, -19, 4186, 133, 122, 116, 125, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
432, 49810049,   0,   0,  -2,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1000, 1.843, 971,   0,   0,   1,  -7, -14, 4184, 116, 125, 128, 117, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
440, 49814109,   0,   0,  -3,   0,   0,   0,   0,  -1,   0,   0,   0,   0, 1000, 1.843, 971,   0,   0,   1,  -5, -21, 4185, 115, 133, 132, 122, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
448, 49818179,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1000, 1.843, 971,  -1,   0,   0,  -2, -28, 4186, 119, 115, 124, 122, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
456, 49822245,   0,   0,   3,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1000, 1.843, 971,   0,   0,  -1,   0, -27, 4185, 133, 119, 115, 132, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
464, 49826589,   0,   0,   1,   0,   0,   0,  -2,   0,   0,   0,   0,   0, 1000, 1.843, 971,   0,   0,   0,   5, -26, 4186, 130, 126, 115, 121, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
472, 49830648,   0,   0,  -3,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1000, 1.843, 971,   0,   0,   1,   4, -28, 4186, 115, 128, 130, 120, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
480, 49834735,   0,   0,  -3,   0,   0,   0,   0,  -1,   0,   0,   0,   0, 1000, 1.843, 971,   0,   0,   1,   7, -30, 4188, 116, 135, 127, 120, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
488, 49838800,   0,   0,   2,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1000, 1.843, 971,   0,   0,  -1,  -7, -26, 4187, 127, 115, 119, 125, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
496, 49842891,   0,   0,   4,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1000, 1.843, 971,   0,   0,  -1, -26, -17, 4187, 134, 115, 118, 133, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
504, 49846973,   0,   0,   0,   0,   0,   0,  -1,   0,   0,   0,   0,   0, 1000, 1.843, 971,   1,   0,   0, -35, -11, 4186, 126, 130, 119, 116, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
512, 49851040,   0,   0,  -4,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1000, 1.843, 971,   0,   0,   2, -43,  -5, 4187, 116, 138, 137, 122, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
520, 49855089,   0,   0,  -2,   0,   0,   0,   1,   0,   0,   0,   0,   0, 1000, 1.843, 971,   0,   0,   1, -43,  -8, 4189, 117, 127, 134, 123, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
528, 49859177,   0,   0,   3,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1000, 1.843, 971,   0,   0,  -1, -43,  -6, 4189, 135, 116, 121, 131, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
536, 49863243,   0,   0,   3,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1000, 1.843, 971,   0,   0,  -1, -46,   3, 4190, 133, 117, 116, 133, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
544, 49867319,   0,   0,  -1,   0,   0,   0,  -1,   0,   0,   0,   0,   0, 1000, 1.843, 971,   0,   0,   1, -40,   1, 4189, 123, 126, 124, 116, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
552, 49871376,   0,   0,  -4,   0,   0,   0,   1,   0,   0,   0,   0,   0, 1000, 1.834, 971,   0,   0,   2, -39,   5, 4191, 116, 137, 140, 123, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
560, 49875457,   0,   0,  -1,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1000, 1.834, 971,   0,   0,   0, -31,  -1, 4193, 116, 122, 127, 121, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
568, 49879519,   0,   0,   3,   0,   0,   0,   0,   1,   0,   0,   0,   0, 1000, 1.834, 971,  -1,   0,  -1, -28,  -3, 4192, 136, 116, 125, 134, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
576, 49883595,   0,   0,   2,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1000, 1.834, 971,   0,   0,  -1, -25,   2, 4192, 127, 117, 117, 130, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
584, 49887658,   0,   0,  -1,   0,   0,   0,  -1,   0,   0,   0,   0,   0, 1000, 1.834, 971,   0,   0,   1, -17,  -1, 4191, 121, 127, 125, 116, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
592, 49891701,   0,   0,  -4,   0,   0,   0,   1,   0,   0,   0,   0,   0, 1000, 1.843, 982,  -1,   0,   2, -17,   1, 4192, 117, 134, 143, 122, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
600, 49895795,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1000, 1.843, 982,  -1,   0,   0,  -9,  -5, 4191, 117, 117, 120, 119, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
608, 49899903,   0,   0,   4,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1000, 1.843, 982,  -1,   0,  -1,  -6,  -7, 4190, 136, 116, 123, 136, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
616, 49903973,   0,   0,   2,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1000, 1.843, 982,   0,   0,  -1,  -7,  -6, 4190, 125, 117, 117, 127, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
624, 49908032,   0,   0,  -3,   0,   0,   0,  -1,   0,   0,   0,   0,   0, 1000, 1.843, 982,   0,   0,   1,  -4,  -5, 4187, 120, 134, 132, 116, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
632, 49912065,   0,   0,  -4,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1000, 1.843, 982,  -1,   0,   2,  -5,  -3, 4186, 116, 134, 141, 123, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
640, 49916132,   0,   0,   1,   0,   0,   0,   1,   0,   0,   0,   0,   0, 1000, 1.843, 982,  -1,   0,   0,   1, -15, 4186, 121, 116, 125, 128, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
648, 49920461,   0,   0,   4,   0,   0,   0,  -1,   0,   0,   0,   0,   0, 1000, 1.843, 982,   0,   0,  -1,  -3,  -1, 4185, 138, 118, 119, 131, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
656, 49924536,   0,   0,   1,   0,   0,   0,  -1,   0,   0,   0,   0,   0, 1000, 1.843, 982,   0,   0,  -1,  -7,   7, 4188, 125, 121, 116, 125, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
664, 49928625,   0,   0,  -4,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1000, 1.843, 982,   0,   0,   2, -11,  12, 4187, 117, 135, 139, 118, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
672, 49932690,   0,   0,  -3,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1000, 1.843, 982,   0,   0,   1, -11,  12, 4189, 118, 133, 129, 117, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
680, 49936767,   0,   0,   3,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1000, 1.843, 982,   0,   0,  -1,  -7,   7, 4191, 130, 117, 121, 135, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
688, 49940820,   0,   0,   5,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1000, 1.843, 982,   0,   0,  -2,  -5,   8, 4192, 142, 117, 119, 138, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
696, 49944892,   0,   0,   0,   0,   0,   0,  -1,   0,   0,   0,   0,   0, 1000, 1.843, 982,   0,   0,   0,  -2,  -1, 4195, 123, 129, 117, 120, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
704, 49949120,   0,   0,  -6,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1000, 1.843, 982,   0,   0,   2,  -2,   4, 4195, 117, 146, 142, 119, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
712, 49953183,   0,   0,  -1,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1000, 1.834, 982,   0,   0,   1,   2,  -8, 4198, 116, 124, 123, 118, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
720, 49957255,   0,   0,   4,   0,   0,   0,   1,   0,   0,   0,   0,   0, 1000, 1.834, 982,   0,   0,  -2,   5, -16, 4200, 138, 116, 123, 141, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
728, 49961354,   0,   0,   4,   0,   0,   0,  -1,   0,   0,   0,   0,   0, 1000, 1.834, 982,   0,   0,  -2,   6, -12, 4200, 142, 122, 117, 134, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
736, 49965511,   0,   0,  -2,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1000, 1.834, 982,   0,   0,   1,   7, -17, 4201, 118, 134, 127, 119, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
744, 49969563,   0,   0,  -6,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1000, 1.843, 982,   0,   0,   2,   5, -13, 4200, 116, 143, 142, 119, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
752, 49973614,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1000, 1.843, 982,   0,   0,   0,   9, -18, 4202, 118, 122, 117, 118, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
760, 49977675,   0,   0,   6,   0,   0,   0,   1,   0,   0,   0,   0,   0, 1000, 1.843, 982,   0,   0,  -2,   8, -18, 4201, 142, 116, 126, 147, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
768, 49981798,   0,   0,   4,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1000, 1.843, 982,   0,   0,  -1,  13, -18, 4201, 138, 119, 116, 132, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
776, 49985860,   0,   0,  -3,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1000, 1.843, 982,   0,   0,   1,  12, -15, 4200, 116, 135, 130, 118, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
784, 49989945,   0,   0,  -6,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1000, 1.843, 982,   0,   0,   2,  11, -14, 4199, 115, 141, 140, 117, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
792, 49994002,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1000, 1.843, 982,   0,   0,   0,  13, -19, 4198, 118, 116, 122, 118, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
800, 49998180,   0,   0,   5,   0,   0,   0,   1,   0,   0,   0,   0,   0, 1000, 1.843, 982,  -1,   0,  -2,  10, -13, 4195, 138, 115, 127, 146, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
808, 50002249,   0,   0,   2,   0,   0,   0,  -1,   0,   0,   0,   0,   0, 1000, 1.843, 982,   0,   0,  -1,   9, -10, 4192, 136, 123, 116, 127, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
816, 50006332,   0,   0,  -4,   0,   0,   0,   1,   0,   0,   0,   0,   0, 1000, 1.843, 982,  -1,   0,   2,   4,  -9, 4190, 116, 133, 141, 122, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
824, 50010397,   0,   0,  -6,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1000, 1.843, 982,   0,   0,   2,   2,  -8, 4189, 115, 141, 142, 118, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
832, 50014790,   0,   0,   1,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1000, 1.843, 982,  -1,   0,   0,   3, -14, 4189, 122, 115, 120, 121, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
840, 50018858,   0,   0,   6,   0,   0,   0,   1,   0,   0,   0,   0,   0, 1000, 1.843, 982,  -1,  -1,  -2,   0,  -9, 4185, 143, 115, 127, 146, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
848, 50022935,   0,   0,   1,   0,   0,   0,  -2,   0,   0,   0,   0,   0, 1000, 1.843, 982,   0,   0,   0,  -3,  -6, 4183, 128, 122, 116, 120, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
856, 50027007,   0,   0,  -5,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1000, 1.843, 982,  -1,   0,   2,  -5,  -6, 4182, 115, 139, 144, 123, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
864, 50031133,   0,   0,  -5,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1000, 1.843, 982,  -1,   0,   2,  -5,  -7, 4180, 116, 137, 142, 118, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
872, 50035184,   0,   0,   3,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1000, 1.843, 982,  -1,   0,  -1,  -1, -13, 4180, 131, 115, 122, 134, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
880, 50039258,   0,   0,   6,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1000, 1.843, 982,  -1,   0,  -2,  -1,  -8, 4180, 145, 115, 121, 145, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
888, 50043318,   0,   0,   0,   0,   0,   0,  -2,   0,   0,   0,   0,   0, 1000, 1.843, 982,   0,   0,   0,  -1, -11, 4181, 123, 125, 116, 116, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
896, 50047408,   0,   0,  -6,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1000, 1.843, 982,   0,   0,   2,  -3, -13, 4182, 115, 144, 145, 122, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
904, 50051455,   0,   0,  -4,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1000, 1.834, 982,   0,   0,   2,  -2, -17, 4182, 118, 135, 134, 115, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
912, 50055520,   0,   0,   5,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1000, 1.834, 982,   0,   0,  -2,   1, -25, 4183, 137, 115, 119, 138, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
920, 50059631,   0,   0,   5,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1000, 1.834, 982,   0,   0,  -2,   4, -23, 4184, 137, 115, 117, 139, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
928, 50063695,   0,   0,  -1,   0,   0,   0,  -1,   0,   0,   0,   0,   0, 1000, 1.834, 982,   0,   0,   1,   5, -28, 4187, 118, 129, 121, 117, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
936, 50067788,   0,   0,  -7,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1000, 1.834, 982,   0,   0,   3,   4, -31, 4189, 115, 148, 145, 118, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
944, 50071833,   0,   0,  -2,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1000, 1.843, 982,   0,   0,   1,   5, -37, 4190, 118, 126, 126, 115, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
952, 50075896,   0,   0,   6,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1000, 1.843, 982,   0,   0,  -2,   5, -34, 4189, 144, 115, 117, 145, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
960, 50079945,   0,   0,   4,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1000, 1.843, 982,   0,   0,  -2,   5, -30, 4187, 140, 119, 117, 134, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
968, 50083997,   0,   0,  -4,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1000, 1.843, 982,   0,   0,   2,   4, -29, 4189, 116, 139, 132, 120, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
976, 50088077,   0,   0,  -8,   0,   0,   0,   1,   0,   0,   0,   0,   0, 1000, 1.843, 982,   0,   0,   3,   3, -27, 4191, 115, 151, 151, 122, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
984, 50092178,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1000, 1.843, 982,   0,   0,   0,   4, -31, 4192, 118, 117, 118, 115, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
992, 50096236,   0,   0,   7,   0,   0,   0,   1,   0,   0,   0,   0,   0, 1000, 1.843, 982,   0,   0,  -3,   2, -24, 4192, 146, 115, 122, 150, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
1000, 50100289,   0,   0,   3,   0,   0,   0,  -1,   0,   0,   0,   0,   0, 1000, 1.843, 982,   0,   0,  -1,   2, -20, 4191, 137, 123, 116, 130, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
1008, 50104357,   0,   0,  -6,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1000, 1.843, 982,   0,   0,   2,  -3, -18, 4190, 115, 144, 142, 119, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE, 1, 1
