time (us), GPS_numSat, GPS_coord[0], GPS_coord[1], GPS_altitude, GPS_speed (m/s), GPS_ground_course
61037805, 16, 1.3288141, 103.7869464, 68, 60.08, 263.7
61307771, 16, 1.3288071, 103.7868332, 67, 62.21, 265.7
61428057, 16, 1.3288044, 103.7867183, 66, 63.69, 267.1
61628374, 16, 1.3288064, 103.7866028, 66, 64.04, 269.9
61828272, 16, 1.3288115, 103.7864875, 67, 64.15, 271.7
62028227, 16, 1.3288185, 103.7863725, 67, 64.11, 273.0
62318767, 16, 1.3288268, 103.7862571, 68, 64.35, 273.8
62428631, 16, 1.3288362, 103.7861420, 69, 64.32, 274.3
62628655, 16, 1.3288457, 103.7860285, 70, 64.32, 274.9
62828887, 16, 1.3288517, 103.7859211, 71, 62.17, 274.6
63038984, 16, 1.3288492, 103.7858229, 72, 57.59, 272.0
63319469, 16, 1.3288368, 103.7857342, 73, 51.71, 265.1
63429621, 16, 1.3288162, 103.7856575, 74, 47.96, 259.2
63629500, 16, 1.3287906, 103.7855965, 74, 40.84, 250.5
63829569, 16, 1.3287624, 103.7855515, 75, 33.31, 244.7
64019776, 15, 1.3287624, 103.7855515, 75, 26.27, 231.9
64029683, 15, 1.3287341, 103.7855201, 75, 26.27, 231.9
64219977, 14, 1.3287341, 103.7855201, 75, 20.80, 224.0
64319880, 14, 1.3287074, 103.7855008, 75, 20.80, 224.0
64430272, 14, 1.3286849, 103.7854946, 75, 16.04, 208.0
64620131, 15, 1.3286849, 103.7854946, 75, 10.41, 179.7
64640507, 15, 1.3286661, 103.7855020, 75, 10.41, 179.7
64820128, 14, 1.3286661, 103.7855020, 75, 12.13, 142.2
64840219, 14, 1.3286504, 103.7855200, 75, 12.13, 142.2
65040303, 14, 1.3286391, 103.7855462, 75, 14.28, 121.6
65320673, 14, 1.3286315, 103.7855805, 75, 17.63, 106.9
65420670, 15, 1.3286315, 103.7855805, 75, 21.23, 99.1
65440528, 15, 1.3286261, 103.7856214, 75, 21.23, 99.1
65640765, 15, 1.3286229, 103.7856681, 75, 24.35, 94.8
65841075, 15, 1.3286217, 103.7857195, 75, 27.32, 92.5
66041105, 15, 1.3286214, 103.7857750, 74, 29.58, 91.4
66321429, 15, 1.3286227, 103.7858384, 73, 32.30, 89.5
66441666, 15, 1.3286263, 103.7859121, 72, 37.57, 87.9
66641612, 15, 1.3286321, 103.7859970, 72, 44.14, 86.3
66841772, 15, 1.3286396, 103.7860907, 71, 49.89, 85.5
67032056, 15, 1.3286486, 103.7861913, 71, 54.35, 85.0
67312616, 15, 1.3286593, 103.7862960, 71, 57.59, 84.3
67442454, 15, 1.3286706, 103.7864037, 71, 59.44, 84.0
67642700, 15, 1.3286827, 103.7865133, 71, 60.75, 83.8
67842510, 15, 1.3286953, 103.7866239, 72, 61.66, 83.5
68043024, 15, 1.3287087, 103.7867345, 73, 62.03, 83.2
68312894, 15, 1.3287224, 103.7868448, 74, 62.00, 83.0
68443261, 15, 1.3287381, 103.7869486, 76, 61.57, 82.7
68623140, 14, 1.3287381, 103.7869486, 76, 55.16, 79.8
68643029, 14, 1.3287586, 103.7870377, 77, 55.16, 79.8
68843135, 14, 1.3287852, 103.7871111, 78, 47.31, 73.5
69023153, 15, 1.3287852, 103.7871111, 78, 39.69, 66.8
69043527, 15, 1.3288125, 103.7871714, 79, 39.69, 66.8
69313684, 15, 1.3288390, 103.7872200, 80, 34.07, 64.6
69443456, 15, 1.3288641, 103.7872575, 80, 27.91, 58.8
69633886, 15, 1.3288868, 103.7872868, 80, 22.48, 54.1
69844317, 15, 1.3289061, 103.7873093, 79, 18.85, 51.3
70023999, 14, 1.3289061, 103.7873093, 79, 14.39, 47.1
70044379, 14, 1.3289240, 103.7873239, 78, 14.39, 47.1
70224308, 13, 1.3289240, 103.7873239, 78, 11.56, 32.2
70314466, 13, 1.3289395, 103.7873314, 77, 11.56, 32.2
70444473, 13, 1.3289514, 103.7873330, 75, 8.04, 18.2
70644599, 13, 1.3289603, 103.7873289, 73, 5.64, 353.0
70834636, 14, 1.3289603, 103.7873289, 73, 5.62, 319.1
70844801, 14, 1.3289664, 103.7873191, 71, 5.62, 319.1
71044865, 14, 1.3289679, 103.7873030, 69, 7.56, 291.0
71324927, 14, 1.3289638, 103.7872809, 67, 10.46, 266.9
71425104, 13, 1.3289638, 103.7872809, 67, 14.23, 256.0
71444926, 13, 1.3289555, 103.7872529, 65, 14.23, 256.0
71644978, 13, 1.3289426, 103.7872195, 63, 18.00, 251.8
71825360, 14, 1.3289426, 103.7872195, 63, 21.69, 247.2
71845421, 14, 1.3289261, 103.7871808, 61, 21.69, 247.2
72025547, 13, 1.3289261, 103.7871808, 61, 24.51, 246.9
72045370, 13, 1.3289073, 103.7871393, 60, 24.51, 246.9
72225277, 14, 1.3289073, 103.7871393, 60, 26.42, 245.2
72315623, 14, 1.3288874, 103.7870955, 59, 26.42, 245.2
72425554, 15, 1.3288874, 103.7870955, 59, 27.14, 246.0
72445383, 15, 1.3288677, 103.7870500, 58, 27.14, 246.0
72635691, 14, 1.3288677, 103.7870500, 58, 27.66, 247.3
72645832, 14, 1.3288493, 103.7870027, 57, 27.66, 247.3
72846044, 14, 1.3288328, 103.7869528, 57, 28.56, 250.4
73035804, 15, 1.3288328, 103.7869528, 57, 29.34, 252.8
73055758, 15, 1.3288172, 103.7869005, 57, 29.34, 252.8
73235944, 14, 1.3288172, 103.7869005, 57, 30.75, 254.2
73326152, 14, 1.3288032, 103.7868452, 57, 30.75, 254.2
73446653, 14, 1.3287913, 103.7867873, 57, 32.11, 257.3
73646583, 14, 1.3287809, 103.7867254, 58, 33.96, 259.6
73836960, 15, 1.3287809, 103.7867254, 58, 35.90, 261.2
73846616, 15, 1.3287713, 103.7866599, 59, 35.90, 261.2
74037018, 14, 1.3287713, 103.7866599, 59, 38.11, 262.3
74047200, 14, 1.3287625, 103.7865918, 60, 38.11, 262.3
74236974, 15, 1.3287625, 103.7865918, 60, 38.39, 263.3
74327140, 15, 1.3287546, 103.7865240, 61, 38.39, 263.3
74447397, 15, 1.3287476, 103.7864565, 62, 37.79, 263.9
74647498, 15, 1.3287429, 103.7863893, 63, 37.84, 264.7
74847634, 15, 1.3287421, 103.7863230, 63, 37.19, 267.6
75057687, 15, 1.3287447, 103.7862573, 63, 36.59, 271.1
75327835, 15, 1.3287492, 103.7861934, 62, 36.22, 273.2
75447939, 15, 1.3287554, 103.7861309, 62, 35.10, 275.3
75648023, 15, 1.3287633, 103.7860682, 61, 34.95, 276.7
75847939, 15, 1.3287715, 103.7860061, 60, 35.36, 277.9
76048102, 15, 1.3287794, 103.7859444, 59, 34.63, 278.0
76328242, 15, 1.3287848, 103.7858820, 57, 34.94, 277.3
76438388, 14, 1.3287848, 103.7858820, 57, 34.82, 273.6
76448035, 14, 1.3287859, 103.7858193, 55, 34.82, 273.6
76658357, 14, 1.3287802, 103.7857592, 53, 34.82, 269.1
76838500, 15, 1.3287802, 103.7857592, 53, 32.82, 262.0
76858344, 15, 1.3287673, 103.7857034, 51, 32.82, 262.0
77059052, 15, 1.3287483, 103.7856527, 49, 31.07, 254.4
77329211, 15, 1.3287250, 103.7856079, 47, 29.11, 247.1
77449042, 15, 1.3286970, 103.7855704, 45, 27.27, 239.9
77659126, 15, 1.3286656, 103.7855426, 42, 24.87, 228.7
77859051, 15, 1.3286322, 103.7855253, 40, 22.20, 216.3
78059181, 15, 1.3285973, 103.7855184, 37, 19.81, 200.6
78239309, 16, 1.3285973, 103.7855184, 37, 19.63, 184.6
78339573, 16, 1.3285590, 103.7855253, 35, 19.63, 184.6
78459555, 16, 1.3285196, 103.7855437, 34, 21.44, 162.9
78660146, 16, 1.3284793, 103.7855712, 34, 23.92, 151.2
78840416, 15, 1.3284793, 103.7855712, 34, 26.04, 142.7
78860370, 15, 1.3284400, 103.7856060, 35, 26.04, 142.7
79060405, 15, 1.3284019, 103.7856464, 36, 28.74, 135.8
79341085, 15, 1.3283686, 103.7856906, 37, 29.70, 130.6
79460975, 15, 1.3283424, 103.7857389, 38, 30.04, 122.6
79661134, 15, 1.3283255, 103.7857912, 39, 30.19, 113.8
79861710, 15, 1.3283162, 103.7858472, 40, 30.80, 102.5
80061751, 15, 1.3283111, 103.7859061, 41, 31.65, 97.0
80342193, 15, 1.3283082, 103.7859703, 41, 33.90, 93.6
80462513, 15, 1.3283064, 103.7860417, 42, 37.14, 91.8
80662586, 15, 1.3283070, 103.7861222, 43, 41.37, 90.4
80862494, 15, 1.3283105, 103.7862114, 45, 47.18, 88.3
81062650, 15, 1.3283163, 103.7863071, 46, 51.61, 86.7
81342816, 15, 1.3283237, 103.7864080, 48, 54.82, 86.0
81462936, 15, 1.3283314, 103.7865130, 50, 57.44, 85.7
81662886, 15, 1.3283395, 103.7866209, 52, 59.30, 85.9
81862912, 15, 1.3283480, 103.7867308, 53, 60.75, 85.8
82043449, 16, 1.3283480, 103.7867308, 53, 61.59, 85.6
82063094, 16, 1.3283570, 103.7868421, 54, 61.59, 85.6
82343460, 16, 1.3283665, 103.7869545, 55, 62.35, 85.3
82463728, 16, 1.3283763, 103.7870674, 56, 62.71, 85.1
82663526, 16, 1.3283866, 103.7871809, 57, 63.06, 84.8
82863744, 16, 1.3283983, 103.7872952, 57, 63.42, 84.5
83063754, 16, 1.3284122, 103.7874089, 58, 63.94, 83.8
83344585, 16, 1.3284323, 103.7875147, 59, 63.22, 82.0
83444594, 15, 1.3284323, 103.7875147, 59, 56.29, 76.3
83464468, 15, 1.3284584, 103.7876037, 59, 56.29, 76.3
83664925, 15, 1.3284878, 103.7876744, 59, 47.11, 70.2
83865111, 15, 1.3285169, 103.7877320, 59, 38.48, 64.5
84065092, 15, 1.3285458, 103.7877773, 59, 33.43, 61.7
84345418, 15, 1.3285746, 103.7878072, 58, 27.08, 54.1
84445401, 16, 1.3285746, 103.7878072, 58, 20.35, 42.4
84465219, 16, 1.3286011, 103.7878246, 58, 20.35, 42.4
84665275, 16, 1.3286240, 103.7878279, 57, 15.76, 25.4
84865501, 16, 1.3286430, 103.7878203, 56, 11.43, 351.2
85066102, 16, 1.3286588, 103.7878050, 54, 11.47, 328.1
85246268, 15, 1.3286588, 103.7878050, 54, 13.12, 306.4
85346431, 15, 1.3286712, 103.7877823, 53, 13.12, 306.4
85446394, 16, 1.3286712, 103.7877823, 53, 15.69, 293.7
85466278, 16, 1.3286818, 103.7877542, 53, 15.69, 293.7
85666742, 16, 1.3286901, 103.7877201, 52, 17.77, 288.5
85866837, 16, 1.3286953, 103.7876809, 52, 20.65, 280.4
86067409, 16, 1.3286976, 103.7876382, 52, 22.72, 275.7
86347712, 16, 1.3286963, 103.7875937, 52, 23.82, 271.3
86467809, 16, 1.3286917, 103.7875488, 52, 24.57, 266.6
86668330, 16, 1.3286839, 103.7875033, 52, 25.17, 262.0
86868618, 16, 1.3286734, 103.7874577, 52, 25.43, 258.7
87068921, 16, 1.3286608, 103.7874116, 51, 25.76, 255.2
87349163, 16, 1.3286475, 103.7873652, 51, 26.39, 254.4
87469084, 16, 1.3286332, 103.7873191, 51, 26.40, 253.7
87669411, 16, 1.3286183, 103.7872723, 50, 26.88, 252.2
87869629, 16, 1.3286033, 103.7872251, 50, 27.33, 252.2
88059923, 15, 1.3286033, 103.7872251, 50, 27.70, 252.8
88069610, 15, 1.3285884, 103.7871773, 49, 27.70, 252.8
88249776, 16, 1.3285884, 103.7871773, 49, 28.08, 252.7
88349636, 16, 1.3285733, 103.7871287, 49, 28.08, 252.7
88449676, 15, 1.3285733, 103.7871287, 49, 28.32, 253.2
88469840, 15, 1.3285588, 103.7870798, 49, 28.32, 253.2
88650029, 16, 1.3285588, 103.7870798, 49, 28.62, 254.3
88669877, 16, 1.3285450, 103.7870297, 48, 28.62, 254.3
88870229, 16, 1.3285328, 103.7869787, 48, 28.76, 255.3
89070063, 16, 1.3285225, 103.7869266, 47, 29.27, 258.0
89350359, 16, 1.3285142, 103.7868742, 47, 29.39, 259.9
89470220, 16, 1.3285082, 103.7868221, 46, 29.35, 262.2
89670608, 16, 1.3285053, 103.7867706, 46, 28.65, 264.8
89870779, 16, 1.3285060, 103.7867196, 46, 28.34, 268.3
90070732, 16, 1.3285109, 103.7866689, 46, 28.18, 273.0
90351258, 16, 1.3285204, 103.7866188, 45, 28.26, 278.2
90471393, 16, 1.3285351, 103.7865710, 45, 28.21, 283.9
90671357, 16, 1.3285556, 103.7865273, 44, 27.31, 290.8
90871234, 16, 1.3285809, 103.7864891, 43, 26.53, 299.3
91071429, 16, 1.3286078, 103.7864598, 43, 24.36, 309.1
91351477, 16, 1.3286320, 103.7864383, 42, 20.18, 316.0
91471694, 16, 1.3286511, 103.7864226, 41, 15.72, 320.1
91672020, 16, 1.3286640, 103.7864084, 39, 12.03, 320.3
91872282, 16, 1.3286692, 103.7863925, 38, 9.66, 303.1
92072423, 16, 1.3286704, 103.7863703, 37, 9.76, 273.6
92352716, 16, 1.3286745, 103.7863424, 36, 14.45, 272.6
92472682, 16, 1.3286850, 103.7863137, 36, 17.02, 282.4
92673144, 16, 1.3286998, 103.7862873, 36, 17.35, 296.1
92873438, 16, 1.3287166, 103.7862647, 35, 16.09, 302.1
93073439, 16, 1.3287354, 103.7862453, 35, 15.29, 309.6
93353342, 16, 1.3287558, 103.7862284, 35, 14.64, 317.2
93483595, 16, 1.3287776, 103.7862130, 35, 14.79, 322.9
93673298, 16, 1.3288013, 103.7861983, 35, 14.82, 325.5
93873850, 16, 1.3288275, 103.7861843, 35, 16.12, 329.6
94073793, 16, 1.3288549, 103.7861720, 35, 16.63, 333.2
94354419, 16, 1.3288840, 103.7861618, 35, 16.89, 338.3
94474340, 16, 1.3289142, 103.7861533, 35, 17.29, 342.1
94674354, 16, 1.3289464, 103.7861468, 35, 17.46, 345.8
94874541, 16, 1.3289807, 103.7861433, 35, 18.77, 351.0
95074605, 16, 1.3290162, 103.7861444, 35, 19.40, 357.9
95355114, 16, 1.3290517, 103.7861482, 35, 19.64, 4.5
95484965, 16, 1.3290879, 103.7861547, 35, 20.12, 8.1
95675239, 16, 1.3291247, 103.7861654, 35, 20.74, 12.8
95885040, 16, 1.3291607, 103.7861818, 35, 21.78, 20.1
96075334, 16, 1.3291918, 103.7862040, 35, 22.09, 28.4
96355721, 16, 1.3292146, 103.7862297, 35, 20.68, 42.1
96486171, 16, 1.3292270, 103.7862546, 34, 17.98, 54.5
96675883, 16, 1.3292272, 103.7862769, 33, 13.75, 75.7
96886185, 16, 1.3292177, 103.7862935, 32, 11.52, 101.2
97086634, 16, 1.3292026, 103.7863047, 31, 10.65, 136.5
97366492, 16, 1.3291854, 103.7863114, 31, 10.21, 148.8
97486675, 16, 1.3291669, 103.7863124, 30, 10.17, 168.1
97686989, 16, 1.3291488, 103.7863084, 29, 10.37, 185.1
97887041, 16, 1.3291324, 103.7863003, 29, 10.19, 199.3
98086951, 16, 1.3291205, 103.7862884, 28, 10.09, 212.9
98367426, 16, 1.3291140, 103.7862743, 27, 8.84, 236.3
98487796, 16, 1.3291117, 103.7862602, 27, 8.49, 255.0
98688008, 16, 1.3291134, 103.7862476, 27, 7.40, 261.0
98887895, 16, 1.3291189, 103.7862368, 27, 6.73, 274.6
99098079, 17, 1.3291189, 103.7862368, 27, 6.98, 291.8
99108245, 17, 1.3291276, 103.7862273, 26, 6.98, 291.8
99388021, 17, 1.3291384, 103.7862199, 26, 7.45, 306.6
99508358, 17, 1.3291507, 103.7862170, 26, 7.15, 320.2
99708175, 17, 1.3291636, 103.7862201, 26, 7.23, 340.1
99908347, 17, 1.3291744, 103.7862286, 26, 7.71, 6.4
100108886, 17, 1.3291812, 103.7862404, 26, 8.06, 49.1
100388726, 17, 1.3291824, 103.7862530, 26, 7.26, 59.6
100508942, 17, 1.3291778, 103.7862645, 25, 6.95, 83.2
100709261, 17, 1.3291692, 103.7862724, 25, 6.78, 103.6
100909185, 17, 1.3291584, 103.7862744, 25, 6.55, 122.8
101109560, 17, 1.3291484, 103.7862718, 25, 5.93, 149.0
101389688, 17, 1.3291400, 103.7862667, 25, 5.44, 174.8
101509942, 17, 1.3291350, 103.7862590, 25, 5.46, 207.1
101710133, 17, 1.3291338, 103.7862504, 25, 4.91, 228.7
101910250, 17, 1.3291355, 103.7862428, 25, 4.73, 249.9
102110385, 17, 1.3291396, 103.7862373, 25, 4.15, 269.3
102390969, 17, 1.3291458, 103.7862342, 25, 3.77, 293.7
102511015, 17, 1.3291535, 103.7862326, 25, 4.27, 321.9
102711511, 17, 1.3291623, 103.7862324, 25, 4.72, 340.1
102911954, 17, 1.3291720, 103.7862328, 26, 5.44, 352.3
103062026, 7, 1.3291720, 103.7862328, 26, 5.87, 358.5
103081856, 7, 1.3291824, 103.7862337, 26, 5.87, 358.5
103362371, 7, 1.3291932, 103.7862347, 26, 6.18, 0.0
103482290, 7, 1.3292043, 103.7862358, 25, 6.14, 2.5
103682635, 7, 1.3292148, 103.7862364, 25, 6.24, 4.2
